time,"P(B)","P(Q)"
1.069950e-10,1.147796e+00,1.073763e+00
1.070100e-10,1.149048e+00,1.073784e+00
1.070250e-10,1.150320e+00,1.073806e+00
1.070400e-10,1.151610e+00,1.073827e+00
1.070550e-10,1.152920e+00,1.073849e+00
1.070700e-10,1.154251e+00,1.073871e+00
1.070850e-10,1.155601e+00,1.073893e+00
1.071000e-10,1.156973e+00,1.073915e+00
1.071150e-10,1.158365e+00,1.073937e+00
1.071300e-10,1.159779e+00,1.073959e+00
1.071450e-10,1.161215e+00,1.073981e+00
1.071600e-10,1.162674e+00,1.074004e+00
1.071750e-10,1.164155e+00,1.074026e+00
1.071900e-10,1.165659e+00,1.074049e+00
1.072050e-10,1.167186e+00,1.074072e+00
1.072200e-10,1.168738e+00,1.074095e+00
1.072350e-10,1.170313e+00,1.074118e+00
1.072500e-10,1.171913e+00,1.074141e+00
1.072650e-10,1.173538e+00,1.074164e+00
1.072800e-10,1.175187e+00,1.074188e+00
1.072950e-10,1.176863e+00,1.074211e+00
1.073100e-10,1.178564e+00,1.074235e+00
1.073250e-10,1.180292e+00,1.074259e+00
1.073400e-10,1.182046e+00,1.074283e+00
1.073550e-10,1.183827e+00,1.074308e+00
1.073700e-10,1.185635e+00,1.074332e+00
1.073850e-10,1.187470e+00,1.074357e+00
1.074000e-10,1.189334e+00,1.074382e+00
1.074150e-10,1.191226e+00,1.074407e+00
1.074300e-10,1.193146e+00,1.074432e+00
1.074450e-10,1.195096e+00,1.074458e+00
1.074600e-10,1.197074e+00,1.074484e+00
1.074750e-10,1.199082e+00,1.074510e+00
1.074900e-10,1.201120e+00,1.074536e+00
1.075050e-10,1.203189e+00,1.074563e+00
1.075200e-10,1.205287e+00,1.074590e+00
1.075350e-10,1.207417e+00,1.074617e+00
1.075500e-10,1.209578e+00,1.074645e+00
1.075650e-10,1.211770e+00,1.074673e+00
1.075800e-10,1.213995e+00,1.074701e+00
1.075950e-10,1.216251e+00,1.074729e+00
1.076100e-10,1.218540e+00,1.074758e+00
1.076250e-10,1.220863e+00,1.074787e+00
1.076400e-10,1.223218e+00,1.074817e+00
1.076550e-10,1.225607e+00,1.074847e+00
1.076700e-10,1.228030e+00,1.074877e+00
1.076850e-10,1.230488e+00,1.074908e+00
1.077000e-10,1.232980e+00,1.074939e+00
1.077150e-10,1.235508e+00,1.074970e+00
1.077300e-10,1.238071e+00,1.075002e+00
1.077450e-10,1.240670e+00,1.075035e+00
1.077600e-10,1.243306e+00,1.075067e+00
1.077750e-10,1.245978e+00,1.075101e+00
1.077900e-10,1.248687e+00,1.075134e+00
1.078050e-10,1.251434e+00,1.075168e+00
1.078200e-10,1.254219e+00,1.075203e+00
1.078350e-10,1.257043e+00,1.075238e+00
1.078500e-10,1.259906e+00,1.075274e+00
1.078650e-10,1.262808e+00,1.075310e+00
1.078800e-10,1.265750e+00,1.075347e+00
1.078950e-10,1.268733e+00,1.075384e+00
1.079100e-10,1.271757e+00,1.075422e+00
1.079250e-10,1.274823e+00,1.075460e+00
1.079400e-10,1.277930e+00,1.075499e+00
1.079550e-10,1.281081e+00,1.075539e+00
1.079700e-10,1.284275e+00,1.075579e+00
1.079850e-10,1.287512e+00,1.075620e+00
1.080000e-10,1.290795e+00,1.075661e+00
1.080150e-10,1.294122e+00,1.075703e+00
1.080300e-10,1.297496e+00,1.075746e+00
1.080450e-10,1.300916e+00,1.075789e+00
1.080600e-10,1.304383e+00,1.075834e+00
1.080750e-10,1.307899e+00,1.075878e+00
1.080900e-10,1.311463e+00,1.075924e+00
1.081050e-10,1.315077e+00,1.075970e+00
1.081200e-10,1.318741e+00,1.076017e+00
1.081350e-10,1.322456e+00,1.076065e+00
1.081500e-10,1.326223e+00,1.076113e+00
1.081650e-10,1.330043e+00,1.076162e+00
1.081800e-10,1.333917e+00,1.076212e+00
1.081950e-10,1.337845e+00,1.076263e+00
1.082100e-10,1.341828e+00,1.076315e+00
1.082250e-10,1.345868e+00,1.076367e+00
1.082400e-10,1.349965e+00,1.076421e+00
1.082550e-10,1.354121e+00,1.076475e+00
1.082700e-10,1.358335e+00,1.076530e+00
1.082850e-10,1.362609e+00,1.076586e+00
1.083000e-10,1.366945e+00,1.076643e+00
1.083150e-10,1.371342e+00,1.076700e+00
1.083300e-10,1.375802e+00,1.076759e+00
1.083450e-10,1.380327e+00,1.076818e+00
1.083600e-10,1.384916e+00,1.076879e+00
1.083750e-10,1.389571e+00,1.076940e+00
1.083900e-10,1.394292e+00,1.077003e+00
1.084050e-10,1.399082e+00,1.077066e+00
1.084200e-10,1.403940e+00,1.077130e+00
1.084350e-10,1.408867e+00,1.077196e+00
1.084500e-10,1.413865e+00,1.077262e+00
1.084650e-10,1.418934e+00,1.077330e+00
1.084800e-10,1.424075e+00,1.077398e+00
1.084950e-10,1.429289e+00,1.077468e+00
1.085100e-10,1.434577e+00,1.077539e+00
1.085250e-10,1.439939e+00,1.077610e+00
1.085400e-10,1.445376e+00,1.077683e+00
1.085550e-10,1.450888e+00,1.077757e+00
1.085700e-10,1.456477e+00,1.077832e+00
1.085850e-10,1.462142e+00,1.077909e+00
1.086000e-10,1.467885e+00,1.077986e+00
1.086150e-10,1.473704e+00,1.078065e+00
1.086300e-10,1.479602e+00,1.078144e+00
1.086450e-10,1.485577e+00,1.078225e+00
1.086600e-10,1.491631e+00,1.078308e+00
1.086750e-10,1.497763e+00,1.078391e+00
1.086900e-10,1.503973e+00,1.078476e+00
1.087050e-10,1.510262e+00,1.078562e+00
1.087200e-10,1.516628e+00,1.078649e+00
1.087350e-10,1.523072e+00,1.078737e+00
1.087500e-10,1.529594e+00,1.078827e+00
1.087650e-10,1.536193e+00,1.078918e+00
1.087800e-10,1.542869e+00,1.079011e+00
1.087950e-10,1.549621e+00,1.079104e+00
1.088100e-10,1.556449e+00,1.079199e+00
1.088250e-10,1.563353e+00,1.079296e+00
1.088400e-10,1.570330e+00,1.079394e+00
1.088550e-10,1.577381e+00,1.079493e+00
1.088700e-10,1.584505e+00,1.079593e+00
1.088850e-10,1.591702e+00,1.079695e+00
1.089000e-10,1.598969e+00,1.079799e+00
1.089150e-10,1.606307e+00,1.079904e+00
1.089300e-10,1.613714e+00,1.080010e+00
1.089450e-10,1.621189e+00,1.080118e+00
1.089600e-10,1.628732e+00,1.080227e+00
1.089750e-10,1.636342e+00,1.080338e+00
1.089900e-10,1.644017e+00,1.080450e+00
1.090050e-10,1.651756e+00,1.080563e+00
1.090200e-10,1.659560e+00,1.080679e+00
1.090350e-10,1.667425e+00,1.080795e+00
1.090500e-10,1.675353e+00,1.080914e+00
1.090650e-10,1.683341e+00,1.081033e+00
1.090800e-10,1.691388e+00,1.081155e+00
1.090950e-10,1.699495e+00,1.081278e+00
1.091100e-10,1.707660e+00,1.081402e+00
1.091250e-10,1.715882e+00,1.081528e+00
1.091400e-10,1.724161e+00,1.081656e+00
1.091550e-10,1.732495e+00,1.081786e+00
1.091700e-10,1.740885e+00,1.081917e+00
1.091850e-10,1.749329e+00,1.082049e+00
1.092000e-10,1.757827e+00,1.082184e+00
1.092150e-10,1.766378e+00,1.082319e+00
1.092300e-10,1.774982e+00,1.082457e+00
1.092450e-10,1.783639e+00,1.082596e+00
1.092600e-10,1.792347e+00,1.082737e+00
1.092750e-10,1.801107e+00,1.082880e+00
1.092900e-10,1.809919e+00,1.083024e+00
1.093050e-10,1.818782e+00,1.083170e+00
1.093200e-10,1.827696e+00,1.083318e+00
1.093350e-10,1.836662e+00,1.083468e+00
1.093500e-10,1.845678e+00,1.083619e+00
1.093650e-10,1.854746e+00,1.083772e+00
1.093800e-10,1.863865e+00,1.083927e+00
1.093950e-10,1.873035e+00,1.084084e+00
1.094100e-10,1.882258e+00,1.084242e+00
1.094250e-10,1.891533e+00,1.084402e+00
1.094400e-10,1.900860e+00,1.084564e+00
1.094550e-10,1.910241e+00,1.084728e+00
1.094700e-10,1.919676e+00,1.084894e+00
1.094850e-10,1.929166e+00,1.085061e+00
1.095000e-10,1.938712e+00,1.085230e+00
1.095150e-10,1.948314e+00,1.085401e+00
1.095300e-10,1.957973e+00,1.085574e+00
1.095450e-10,1.967692e+00,1.085749e+00
1.095600e-10,1.977470e+00,1.085926e+00
1.095750e-10,1.987310e+00,1.086104e+00
1.095900e-10,1.997212e+00,1.086285e+00
1.096050e-10,2.007179e+00,1.086467e+00
1.096200e-10,2.017212e+00,1.086651e+00
1.096350e-10,2.027313e+00,1.086837e+00
1.096500e-10,2.037484e+00,1.087025e+00
1.096650e-10,2.047727e+00,1.087215e+00
1.096800e-10,2.058043e+00,1.087407e+00
1.096950e-10,2.068436e+00,1.087601e+00
1.097100e-10,2.078908e+00,1.087797e+00
1.097250e-10,2.089461e+00,1.087994e+00
1.097400e-10,2.100099e+00,1.088194e+00
1.097550e-10,2.110822e+00,1.088396e+00
1.097700e-10,2.121636e+00,1.088599e+00
1.097850e-10,2.132542e+00,1.088805e+00
1.098000e-10,2.143545e+00,1.089012e+00
1.098150e-10,2.154646e+00,1.089222e+00
1.098300e-10,2.165850e+00,1.089434e+00
1.098450e-10,2.177160e+00,1.089647e+00
1.098600e-10,2.188579e+00,1.089863e+00
1.098750e-10,2.200112e+00,1.090081e+00
1.098900e-10,2.211763e+00,1.090301e+00
1.099050e-10,2.223535e+00,1.090523e+00
1.099200e-10,2.235432e+00,1.090747e+00
1.099350e-10,2.247458e+00,1.090973e+00
1.099500e-10,2.259619e+00,1.091201e+00
1.099650e-10,2.271917e+00,1.091432e+00
1.099800e-10,2.284358e+00,1.091664e+00
1.099950e-10,2.296947e+00,1.091899e+00
1.100100e-10,2.309687e+00,1.092136e+00
1.100250e-10,2.322584e+00,1.092375e+00
1.100400e-10,2.335642e+00,1.092616e+00
1.100550e-10,2.348866e+00,1.092860e+00
1.100700e-10,2.362261e+00,1.093106e+00
1.100850e-10,2.375832e+00,1.093354e+00
1.101000e-10,2.389584e+00,1.093605e+00
1.101150e-10,2.403523e+00,1.093857e+00
1.101300e-10,2.417652e+00,1.094112e+00
1.101450e-10,2.431977e+00,1.094370e+00
1.101600e-10,2.446504e+00,1.094630e+00
1.101750e-10,2.461237e+00,1.094892e+00
1.101900e-10,2.476182e+00,1.095157e+00
1.102050e-10,2.491342e+00,1.095424e+00
1.102200e-10,2.506724e+00,1.095694e+00
1.102350e-10,2.522333e+00,1.095966e+00
1.102500e-10,2.538173e+00,1.096241e+00
1.102650e-10,2.554248e+00,1.096519e+00
1.102800e-10,2.570565e+00,1.096799e+00
1.102950e-10,2.587126e+00,1.097082e+00
1.103100e-10,2.603937e+00,1.097367e+00
1.103250e-10,2.621002e+00,1.097656e+00
1.103400e-10,2.638324e+00,1.097947e+00
1.103550e-10,2.655908e+00,1.098241e+00
1.103700e-10,2.673757e+00,1.098537e+00
1.103850e-10,2.691874e+00,1.098837e+00
1.104000e-10,2.710262e+00,1.099140e+00
1.104150e-10,2.728925e+00,1.099445e+00
1.104300e-10,2.747864e+00,1.099754e+00
1.104450e-10,2.767080e+00,1.100066e+00
1.104600e-10,2.786576e+00,1.100381e+00
1.104750e-10,2.806353e+00,1.100699e+00
1.104900e-10,2.826411e+00,1.101021e+00
1.105050e-10,2.846749e+00,1.101346e+00
1.105200e-10,2.867367e+00,1.101674e+00
1.105350e-10,2.888264e+00,1.102005e+00
1.105500e-10,2.909439e+00,1.102340e+00
1.105650e-10,2.930887e+00,1.102679e+00
1.105800e-10,2.952607e+00,1.103021e+00
1.105950e-10,2.974594e+00,1.103367e+00
1.106100e-10,2.996842e+00,1.103716e+00
1.106250e-10,3.019347e+00,1.104070e+00
1.106400e-10,3.042102e+00,1.104427e+00
1.106550e-10,3.065100e+00,1.104788e+00
1.106700e-10,3.088332e+00,1.105153e+00
1.106850e-10,3.111789e+00,1.105522e+00
1.107000e-10,3.135462e+00,1.105895e+00
1.107150e-10,3.159338e+00,1.106272e+00
1.107300e-10,3.183406e+00,1.106654e+00
1.107450e-10,3.207654e+00,1.107039e+00
1.107600e-10,3.232067e+00,1.107429e+00
1.107750e-10,3.256631e+00,1.107824e+00
1.107900e-10,3.281330e+00,1.108223e+00
1.108050e-10,3.306148e+00,1.108626e+00
1.108200e-10,3.331067e+00,1.109034e+00
1.108350e-10,3.356069e+00,1.109447e+00
1.108500e-10,3.381136e+00,1.109864e+00
1.108650e-10,3.406248e+00,1.110286e+00
1.108800e-10,3.431384e+00,1.110713e+00
1.108950e-10,3.456524e+00,1.111145e+00
1.109100e-10,3.481647e+00,1.111582e+00
1.109250e-10,3.506730e+00,1.112024e+00
1.109400e-10,3.531751e+00,1.112471e+00
1.109550e-10,3.556689e+00,1.112923e+00
1.109700e-10,3.581519e+00,1.113380e+00
1.109850e-10,3.606220e+00,1.113843e+00
1.110000e-10,3.630767e+00,1.114310e+00
1.110150e-10,3.655139e+00,1.114783e+00
1.110300e-10,3.679312e+00,1.115262e+00
1.110450e-10,3.703264e+00,1.115746e+00
1.110600e-10,3.726971e+00,1.116235e+00
1.110750e-10,3.750412e+00,1.116730e+00
1.110900e-10,3.773565e+00,1.117231e+00
1.111050e-10,3.796409e+00,1.117737e+00
1.111200e-10,3.818922e+00,1.118248e+00
1.111350e-10,3.841085e+00,1.118766e+00
1.111500e-10,3.862878e+00,1.119289e+00
1.111650e-10,3.884282e+00,1.119818e+00
1.111800e-10,3.905279e+00,1.120352e+00
1.111950e-10,3.925851e+00,1.120893e+00
1.112100e-10,3.945983e+00,1.121439e+00
1.112250e-10,3.965657e+00,1.121991e+00
1.112400e-10,3.984860e+00,1.122549e+00
1.112550e-10,4.003578e+00,1.123113e+00
1.112700e-10,4.021798e+00,1.123683e+00
1.112850e-10,4.039507e+00,1.124259e+00
1.113000e-10,4.056695e+00,1.124840e+00
1.113150e-10,4.073352e+00,1.125428e+00
1.113300e-10,4.089468e+00,1.126022e+00
1.113450e-10,4.105036e+00,1.126621e+00
1.113600e-10,4.120048e+00,1.127227e+00
1.113750e-10,4.134498e+00,1.127838e+00
1.113900e-10,4.148382e+00,1.128455e+00
1.114050e-10,4.161694e+00,1.129079e+00
1.114200e-10,4.174432e+00,1.129708e+00
1.114350e-10,4.186593e+00,1.130343e+00
1.114500e-10,4.198177e+00,1.130984e+00
1.114650e-10,4.209182e+00,1.131631e+00
1.114800e-10,4.219610e+00,1.132284e+00
1.114950e-10,4.229461e+00,1.132942e+00
1.115100e-10,4.238739e+00,1.133606e+00
1.115250e-10,4.247446e+00,1.134276e+00
1.115400e-10,4.255587e+00,1.134952e+00
1.115550e-10,4.263166e+00,1.135633e+00
1.115700e-10,4.270190e+00,1.136320e+00
1.115850e-10,4.276666e+00,1.137013e+00
1.116000e-10,4.282600e+00,1.137711e+00
1.116150e-10,4.288002e+00,1.138414e+00
1.116300e-10,4.292880e+00,1.139123e+00
1.116450e-10,4.297245e+00,1.139837e+00
1.116600e-10,4.301108e+00,1.140557e+00
1.116750e-10,4.304480e+00,1.141281e+00
1.116900e-10,4.307373e+00,1.142011e+00
1.117050e-10,4.309800e+00,1.142746e+00
1.117200e-10,4.311775e+00,1.143486e+00
1.117350e-10,4.313313e+00,1.144231e+00
1.117500e-10,4.314428e+00,1.144981e+00
1.117650e-10,4.315136e+00,1.145735e+00
1.117800e-10,4.315453e+00,1.146495e+00
1.117950e-10,4.315397e+00,1.147259e+00
1.118100e-10,4.314984e+00,1.148027e+00
1.118250e-10,4.314232e+00,1.148800e+00
1.118400e-10,4.313160e+00,1.149577e+00
1.118550e-10,4.311787e+00,1.150359e+00
1.118700e-10,4.310132e+00,1.151144e+00
1.118850e-10,4.308213e+00,1.151934e+00
1.119000e-10,4.306052e+00,1.152728e+00
1.119150e-10,4.303668e+00,1.153526e+00
1.119300e-10,4.301082e+00,1.154328e+00
1.119450e-10,4.298314e+00,1.155133e+00
1.119600e-10,4.295385e+00,1.155942e+00
1.119750e-10,4.292315e+00,1.156755e+00
1.119900e-10,4.289126e+00,1.157571e+00
1.120050e-10,4.285839e+00,1.158391e+00
1.120200e-10,4.282474e+00,1.159213e+00
1.120350e-10,4.279053e+00,1.160039e+00
1.120500e-10,4.275595e+00,1.160869e+00
1.120650e-10,4.272122e+00,1.161701e+00
1.120800e-10,4.268654e+00,1.162536e+00
1.120950e-10,4.265212e+00,1.163374e+00
1.121100e-10,4.261814e+00,1.164214e+00
1.121250e-10,4.258481e+00,1.165058e+00
1.121400e-10,4.255232e+00,1.165904e+00
1.121550e-10,4.252085e+00,1.166752e+00
1.121700e-10,4.249060e+00,1.167603e+00
1.121850e-10,4.246175e+00,1.168456e+00
1.122000e-10,4.243446e+00,1.169312e+00
1.122150e-10,4.240892e+00,1.170169e+00
1.122300e-10,4.238529e+00,1.171029e+00
1.122450e-10,4.236373e+00,1.171891e+00
1.122600e-10,4.234441e+00,1.172755e+00
1.122750e-10,4.232746e+00,1.173620e+00
1.122900e-10,4.231305e+00,1.174488e+00
1.123050e-10,4.230131e+00,1.175357e+00
1.123200e-10,4.229237e+00,1.176228e+00
1.123350e-10,4.228637e+00,1.177101e+00
1.123500e-10,4.228343e+00,1.177975e+00
1.123650e-10,4.228367e+00,1.178851e+00
1.123800e-10,4.228720e+00,1.179729e+00
1.123950e-10,4.229413e+00,1.180608e+00
1.124100e-10,4.230457e+00,1.181488e+00
1.124250e-10,4.231860e+00,1.182370e+00
1.124400e-10,4.233632e+00,1.183254e+00
1.124550e-10,4.235781e+00,1.184139e+00
1.124700e-10,4.238316e+00,1.185025e+00
1.124850e-10,4.241243e+00,1.185912e+00
1.125000e-10,4.244570e+00,1.186801e+00
1.125150e-10,4.248303e+00,1.187692e+00
1.125300e-10,4.252446e+00,1.188583e+00
1.125450e-10,4.257007e+00,1.189477e+00
1.125600e-10,4.261988e+00,1.190371e+00
1.125750e-10,4.267395e+00,1.191267e+00
1.125900e-10,4.273230e+00,1.192165e+00
1.126050e-10,4.279498e+00,1.193064e+00
1.126200e-10,4.286199e+00,1.193964e+00
1.126350e-10,4.293337e+00,1.194866e+00
1.126500e-10,4.300912e+00,1.195770e+00
1.126650e-10,4.308926e+00,1.196676e+00
1.126800e-10,4.317379e+00,1.197583e+00
1.126950e-10,4.326271e+00,1.198492e+00
1.127100e-10,4.335601e+00,1.199403e+00
1.127250e-10,4.345368e+00,1.200317e+00
1.127400e-10,4.355570e+00,1.201232e+00
1.127550e-10,4.366205e+00,1.202149e+00
1.127700e-10,4.377271e+00,1.203069e+00
1.127850e-10,4.388764e+00,1.203991e+00
1.128000e-10,4.400680e+00,1.204916e+00
1.128150e-10,4.413016e+00,1.205844e+00
1.128300e-10,4.425766e+00,1.206774e+00
1.128450e-10,4.438925e+00,1.207707e+00
1.128600e-10,4.452488e+00,1.208644e+00
1.128750e-10,4.466449e+00,1.209583e+00
1.128900e-10,4.480801e+00,1.210526e+00
1.129050e-10,4.495536e+00,1.211473e+00
1.129200e-10,4.510648e+00,1.212424e+00
1.129350e-10,4.526127e+00,1.213378e+00
1.129500e-10,4.541967e+00,1.214337e+00
1.129650e-10,4.558157e+00,1.215300e+00
1.129800e-10,4.574689e+00,1.216268e+00
1.129950e-10,4.591554e+00,1.217240e+00
1.130100e-10,4.608740e+00,1.218218e+00
1.130250e-10,4.626238e+00,1.219201e+00
1.130400e-10,4.644037e+00,1.220189e+00
1.130550e-10,4.662126e+00,1.221183e+00
1.130700e-10,4.680494e+00,1.222183e+00
1.130850e-10,4.699129e+00,1.223189e+00
1.131000e-10,4.718019e+00,1.224202e+00
1.131150e-10,4.737153e+00,1.225222e+00
1.131300e-10,4.756518e+00,1.226248e+00
1.131450e-10,4.776102e+00,1.227282e+00
1.131600e-10,4.795893e+00,1.228324e+00
1.131750e-10,4.815878e+00,1.229374e+00
1.131900e-10,4.836044e+00,1.230432e+00
1.132050e-10,4.856379e+00,1.231498e+00
1.132200e-10,4.876870e+00,1.232574e+00
1.132350e-10,4.897504e+00,1.233659e+00
1.132500e-10,4.918268e+00,1.234753e+00
1.132650e-10,4.939151e+00,1.235857e+00
1.132800e-10,4.960139e+00,1.236971e+00
1.132950e-10,4.981221e+00,1.238096e+00
1.133100e-10,5.002383e+00,1.239232e+00
1.133250e-10,5.023614e+00,1.240380e+00
1.133400e-10,5.044902e+00,1.241539e+00
1.133550e-10,5.066235e+00,1.242710e+00
1.133700e-10,5.087601e+00,1.243893e+00
1.133850e-10,5.108989e+00,1.245089e+00
1.134000e-10,5.130388e+00,1.246299e+00
1.134150e-10,5.151787e+00,1.247522e+00
1.134300e-10,5.173175e+00,1.248758e+00
1.134450e-10,5.194542e+00,1.250010e+00
1.134600e-10,5.215877e+00,1.251275e+00
1.134750e-10,5.237170e+00,1.252556e+00
1.134900e-10,5.258413e+00,1.253853e+00
1.135050e-10,5.279594e+00,1.255165e+00
1.135200e-10,5.300705e+00,1.256494e+00
1.135350e-10,5.321737e+00,1.257839e+00
1.135500e-10,5.342680e+00,1.259201e+00
1.135650e-10,5.363527e+00,1.260580e+00
1.135800e-10,5.384268e+00,1.261978e+00
1.135950e-10,5.404895e+00,1.263393e+00
1.136100e-10,5.425400e+00,1.264827e+00
1.136250e-10,5.445774e+00,1.266280e+00
1.136400e-10,5.466010e+00,1.267752e+00
1.136550e-10,5.486100e+00,1.269244e+00
1.136700e-10,5.506035e+00,1.270756e+00
1.136850e-10,5.525809e+00,1.272288e+00
1.137000e-10,5.545412e+00,1.273840e+00
1.137150e-10,5.564839e+00,1.275413e+00
1.137300e-10,5.584080e+00,1.277008e+00
1.137450e-10,5.603128e+00,1.278624e+00
1.137600e-10,5.621976e+00,1.280262e+00
1.137750e-10,5.640615e+00,1.281923e+00
1.137900e-10,5.659038e+00,1.283605e+00
1.138050e-10,5.677237e+00,1.285310e+00
1.138200e-10,5.695205e+00,1.287038e+00
1.138350e-10,5.712932e+00,1.288789e+00
1.138500e-10,5.730412e+00,1.290563e+00
1.138650e-10,5.747636e+00,1.292361e+00
1.138800e-10,5.764597e+00,1.294182e+00
1.138950e-10,5.781285e+00,1.296027e+00
1.139100e-10,5.797693e+00,1.297896e+00
1.139250e-10,5.813814e+00,1.299789e+00
1.139400e-10,5.829637e+00,1.301706e+00
1.139550e-10,5.845157e+00,1.303648e+00
1.139700e-10,5.860363e+00,1.305613e+00
1.139850e-10,5.875249e+00,1.307603e+00
1.140000e-10,5.889807e+00,1.309617e+00
1.140150e-10,5.904028e+00,1.311655e+00
1.140300e-10,5.917905e+00,1.313717e+00
1.140450e-10,5.931430e+00,1.315804e+00
1.140600e-10,5.944596e+00,1.317915e+00
1.140750e-10,5.957395e+00,1.320049e+00
1.140900e-10,5.969822e+00,1.322208e+00
1.141050e-10,5.981869e+00,1.324390e+00
1.141200e-10,5.993529e+00,1.326595e+00
1.141350e-10,6.004798e+00,1.328825e+00
1.141500e-10,6.015669e+00,1.331077e+00
1.141650e-10,6.026137e+00,1.333352e+00
1.141800e-10,6.036197e+00,1.335649e+00
1.141950e-10,6.045846e+00,1.337969e+00
1.142100e-10,6.055078e+00,1.340311e+00
1.142250e-10,6.063891e+00,1.342675e+00
1.142400e-10,6.072282e+00,1.345060e+00
1.142550e-10,6.080249e+00,1.347466e+00
1.142700e-10,6.087789e+00,1.349893e+00
1.142850e-10,6.094903e+00,1.352339e+00
1.143000e-10,6.101588e+00,1.354805e+00
1.143150e-10,6.107845e+00,1.357291e+00
1.143300e-10,6.113675e+00,1.359795e+00
1.143450e-10,6.119078e+00,1.362317e+00
1.143600e-10,6.124057e+00,1.364857e+00
1.143750e-10,6.128614e+00,1.367414e+00
1.143900e-10,6.132752e+00,1.369987e+00
1.144050e-10,6.136474e+00,1.372577e+00
1.144200e-10,6.139785e+00,1.375181e+00
1.144350e-10,6.142690e+00,1.377800e+00
1.144500e-10,6.145193e+00,1.380433e+00
1.144650e-10,6.147300e+00,1.383079e+00
1.144800e-10,6.149019e+00,1.385738e+00
1.144950e-10,6.150356e+00,1.388408e+00
1.145100e-10,6.151319e+00,1.391090e+00
1.145250e-10,6.151915e+00,1.393782e+00
1.145400e-10,6.152154e+00,1.396483e+00
1.145550e-10,6.152044e+00,1.399193e+00
1.145700e-10,6.151594e+00,1.401911e+00
1.145850e-10,6.150816e+00,1.404636e+00
1.146000e-10,6.149718e+00,1.407367e+00
1.146150e-10,6.148313e+00,1.410104e+00
1.146300e-10,6.146610e+00,1.412845e+00
1.146450e-10,6.144622e+00,1.415590e+00
1.146600e-10,6.142360e+00,1.418337e+00
1.146750e-10,6.139836e+00,1.421086e+00
1.146900e-10,6.137064e+00,1.423837e+00
1.147050e-10,6.134055e+00,1.426587e+00
1.147200e-10,6.130822e+00,1.429336e+00
1.147350e-10,6.127379e+00,1.432084e+00
1.147500e-10,6.123739e+00,1.434829e+00
1.147650e-10,6.119915e+00,1.437570e+00
1.147800e-10,6.115921e+00,1.440307e+00
1.147950e-10,6.111771e+00,1.443038e+00
1.148100e-10,6.107478e+00,1.445763e+00
1.148250e-10,6.103057e+00,1.448480e+00
1.148400e-10,6.098520e+00,1.451189e+00
1.148550e-10,6.093883e+00,1.453889e+00
1.148700e-10,6.089159e+00,1.456578e+00
1.148850e-10,6.084360e+00,1.459256e+00
1.149000e-10,6.079503e+00,1.461923e+00
1.149150e-10,6.074598e+00,1.464576e+00
1.149300e-10,6.069661e+00,1.467216e+00
1.149450e-10,6.064704e+00,1.469841e+00
1.149600e-10,6.059740e+00,1.472450e+00
1.149750e-10,6.054782e+00,1.475043e+00
1.149900e-10,6.049843e+00,1.477619e+00
1.150050e-10,6.044935e+00,1.480176e+00
1.150200e-10,6.040069e+00,1.482715e+00
1.150350e-10,6.035257e+00,1.485234e+00
1.150500e-10,6.030512e+00,1.487732e+00
1.150650e-10,6.025842e+00,1.490209e+00
1.150800e-10,6.021260e+00,1.492664e+00
1.150950e-10,6.016776e+00,1.495097e+00
1.151100e-10,6.012398e+00,1.497505e+00
1.151250e-10,6.008137e+00,1.499890e+00
1.151400e-10,6.004002e+00,1.502249e+00
1.151550e-10,6.000001e+00,1.504584e+00
1.151700e-10,5.996141e+00,1.506892e+00
1.151850e-10,5.992432e+00,1.509173e+00
1.152000e-10,5.988880e+00,1.511427e+00
1.152150e-10,5.985491e+00,1.513653e+00
1.152300e-10,5.982273e+00,1.515851e+00
1.152450e-10,5.979230e+00,1.518020e+00
1.152600e-10,5.976369e+00,1.520160e+00
1.152750e-10,5.973695e+00,1.522270e+00
1.152900e-10,5.971211e+00,1.524350e+00
1.153050e-10,5.968922e+00,1.526399e+00
1.153200e-10,5.966833e+00,1.528418e+00
1.153350e-10,5.964945e+00,1.530405e+00
1.153500e-10,5.963263e+00,1.532361e+00
1.153650e-10,5.961788e+00,1.534285e+00
1.153800e-10,5.960523e+00,1.536177e+00
1.153950e-10,5.959469e+00,1.538037e+00
1.154100e-10,5.958628e+00,1.539865e+00
1.154250e-10,5.958001e+00,1.541660e+00
1.154400e-10,5.957589e+00,1.543422e+00
1.154550e-10,5.957392e+00,1.545153e+00
1.154700e-10,5.957410e+00,1.546850e+00
1.154850e-10,5.957643e+00,1.548515e+00
1.155000e-10,5.958090e+00,1.550147e+00
1.155150e-10,5.958751e+00,1.551746e+00
1.155300e-10,5.959624e+00,1.553313e+00
1.155450e-10,5.960708e+00,1.554848e+00
1.155600e-10,5.962003e+00,1.556351e+00
