time,"P(Q)","P(A)","P(B)"
2.387850e-10,7.081643e+00,7.173893e+00,1.345708e+01
2.388000e-10,7.081188e+00,7.173111e+00,1.345630e+01
2.388150e-10,7.080618e+00,7.172186e+00,1.345537e+01
2.388300e-10,7.079935e+00,7.171121e+00,1.345431e+01
2.388450e-10,7.079140e+00,7.169919e+00,1.345311e+01
2.388600e-10,7.078237e+00,7.168584e+00,1.345177e+01
2.388750e-10,7.077227e+00,7.167118e+00,1.345030e+01
2.388900e-10,7.076113e+00,7.165526e+00,1.344871e+01
2.389050e-10,7.074897e+00,7.163811e+00,1.344700e+01
2.389200e-10,7.073585e+00,7.161979e+00,1.344517e+01
2.389350e-10,7.072177e+00,7.160034e+00,1.344322e+01
2.389500e-10,7.070680e+00,7.157980e+00,1.344117e+01
2.389650e-10,7.069095e+00,7.155824e+00,1.343901e+01
2.389800e-10,7.067427e+00,7.153570e+00,1.343676e+01
2.389950e-10,7.065681e+00,7.151224e+00,1.343441e+01
2.390100e-10,7.063861e+00,7.148793e+00,1.343198e+01
2.390250e-10,7.061972e+00,7.146282e+00,1.342947e+01
2.390400e-10,7.060018e+00,7.143697e+00,1.342688e+01
2.390550e-10,7.058004e+00,7.141046e+00,1.342423e+01
2.390700e-10,7.055936e+00,7.138334e+00,1.342152e+01
2.390850e-10,7.053818e+00,7.135569e+00,1.341875e+01
2.391000e-10,7.051656e+00,7.132757e+00,1.341594e+01
2.391150e-10,7.049456e+00,7.129905e+00,1.341309e+01
2.391300e-10,7.047223e+00,7.127021e+00,1.341021e+01
2.391450e-10,7.044962e+00,7.124111e+00,1.340730e+01
2.391600e-10,7.042679e+00,7.121184e+00,1.340437e+01
2.391750e-10,7.040380e+00,7.118245e+00,1.340143e+01
2.391900e-10,7.038071e+00,7.115303e+00,1.339849e+01
2.392050e-10,7.035757e+00,7.112364e+00,1.339555e+01
2.392200e-10,7.033445e+00,7.109437e+00,1.339262e+01
2.392350e-10,7.031139e+00,7.106527e+00,1.338971e+01
2.392500e-10,7.028846e+00,7.103643e+00,1.338683e+01
2.392650e-10,7.026572e+00,7.100791e+00,1.338398e+01
2.392800e-10,7.024321e+00,7.097979e+00,1.338117e+01
2.392950e-10,7.022100e+00,7.095213e+00,1.337840e+01
2.393100e-10,7.019914e+00,7.092501e+00,1.337569e+01
2.393250e-10,7.017769e+00,7.089848e+00,1.337303e+01
2.393400e-10,7.015669e+00,7.087261e+00,1.337045e+01
2.393550e-10,7.013620e+00,7.084747e+00,1.336793e+01
2.393700e-10,7.011628e+00,7.082312e+00,1.336550e+01
2.393850e-10,7.009696e+00,7.079961e+00,1.336315e+01
2.394000e-10,7.007830e+00,7.077701e+00,1.336089e+01
2.394150e-10,7.006034e+00,7.075536e+00,1.335872e+01
2.394300e-10,7.004313e+00,7.073473e+00,1.335666e+01
2.394450e-10,7.002670e+00,7.071516e+00,1.335470e+01
2.394600e-10,7.001110e+00,7.069669e+00,1.335286e+01
2.394750e-10,6.999637e+00,7.067937e+00,1.335112e+01
2.394900e-10,6.998254e+00,7.066325e+00,1.334951e+01
2.395050e-10,6.996964e+00,7.064835e+00,1.334802e+01
2.395200e-10,6.995770e+00,7.063472e+00,1.334666e+01
2.395350e-10,6.994675e+00,7.062239e+00,1.334542e+01
2.395500e-10,6.993682e+00,7.061137e+00,1.334432e+01
2.395650e-10,6.992794e+00,7.060171e+00,1.334336e+01
2.395800e-10,6.992011e+00,7.059342e+00,1.334253e+01
2.395950e-10,6.991335e+00,7.058651e+00,1.334184e+01
2.396100e-10,6.990769e+00,7.058100e+00,1.334129e+01
2.396250e-10,6.990314e+00,7.057691e+00,1.334088e+01
2.396400e-10,6.989969e+00,7.057423e+00,1.334061e+01
2.396550e-10,6.989737e+00,7.057298e+00,1.334048e+01
2.396700e-10,6.989617e+00,7.057315e+00,1.334050e+01
2.396850e-10,6.989608e+00,7.057474e+00,1.334066e+01
2.397000e-10,6.989712e+00,7.057773e+00,1.334096e+01
2.397150e-10,6.989927e+00,7.058213e+00,1.334140e+01
2.397300e-10,6.990253e+00,7.058791e+00,1.334198e+01
2.397450e-10,6.990689e+00,7.059505e+00,1.334269e+01
2.397600e-10,6.991232e+00,7.060354e+00,1.334354e+01
2.397750e-10,6.991882e+00,7.061335e+00,1.334452e+01
2.397900e-10,6.992636e+00,7.062446e+00,1.334563e+01
2.398050e-10,6.993493e+00,7.063682e+00,1.334687e+01
2.398200e-10,6.994450e+00,7.065041e+00,1.334823e+01
2.398350e-10,6.995504e+00,7.066518e+00,1.334970e+01
2.398500e-10,6.996652e+00,7.068111e+00,1.335130e+01
2.398650e-10,6.997891e+00,7.069813e+00,1.335300e+01
2.398800e-10,6.999218e+00,7.071622e+00,1.335481e+01
2.398950e-10,7.000630e+00,7.073532e+00,1.335672e+01
2.399100e-10,7.002122e+00,7.075537e+00,1.335872e+01
2.399250e-10,7.003690e+00,7.077633e+00,1.336082e+01
2.399400e-10,7.005330e+00,7.079814e+00,1.336300e+01
2.399550e-10,7.007038e+00,7.082075e+00,1.336526e+01
2.399700e-10,7.008810e+00,7.084409e+00,1.336760e+01
2.399850e-10,7.010641e+00,7.086810e+00,1.337000e+01
2.400000e-10,7.012525e+00,7.089273e+00,1.337246e+01
2.400150e-10,7.014459e+00,7.091790e+00,1.337498e+01
2.400300e-10,7.016437e+00,7.094356e+00,1.337754e+01
2.400450e-10,7.018454e+00,7.096964e+00,1.338015e+01
2.400600e-10,7.020504e+00,7.099606e+00,1.338279e+01
2.400750e-10,7.022584e+00,7.102277e+00,1.338546e+01
2.400900e-10,7.024686e+00,7.104970e+00,1.338816e+01
2.401050e-10,7.026807e+00,7.107677e+00,1.339086e+01
2.401200e-10,7.028940e+00,7.110393e+00,1.339358e+01
2.401350e-10,7.031081e+00,7.113110e+00,1.339630e+01
2.401500e-10,7.033223e+00,7.115821e+00,1.339901e+01
2.401650e-10,7.035363e+00,7.118520e+00,1.340171e+01
2.401800e-10,7.037493e+00,7.121201e+00,1.340439e+01
2.401950e-10,7.039609e+00,7.123855e+00,1.340704e+01
2.402100e-10,7.041706e+00,7.126478e+00,1.340966e+01
2.402250e-10,7.043779e+00,7.129062e+00,1.341225e+01
2.402400e-10,7.045822e+00,7.131601e+00,1.341479e+01
2.402550e-10,7.047831e+00,7.134090e+00,1.341728e+01
2.402700e-10,7.049800e+00,7.136522e+00,1.341971e+01
2.402850e-10,7.051725e+00,7.138890e+00,1.342208e+01
2.403000e-10,7.053601e+00,7.141191e+00,1.342438e+01
2.403150e-10,7.055424e+00,7.143417e+00,1.342660e+01
2.403300e-10,7.057190e+00,7.145564e+00,1.342875e+01
2.403450e-10,7.058894e+00,7.147627e+00,1.343081e+01
2.403600e-10,7.060531e+00,7.149601e+00,1.343279e+01
2.403750e-10,7.062099e+00,7.151480e+00,1.343467e+01
2.403900e-10,7.063594e+00,7.153262e+00,1.343645e+01
2.404050e-10,7.065012e+00,7.154942e+00,1.343813e+01
2.404200e-10,7.066350e+00,7.156515e+00,1.343970e+01
2.404350e-10,7.067604e+00,7.157979e+00,1.344117e+01
2.404500e-10,7.068773e+00,7.159330e+00,1.344252e+01
2.404650e-10,7.069853e+00,7.160565e+00,1.344375e+01
2.404800e-10,7.070841e+00,7.161681e+00,1.344487e+01
2.404950e-10,7.071737e+00,7.162677e+00,1.344586e+01
2.405100e-10,7.072537e+00,7.163549e+00,1.344673e+01
2.405250e-10,7.073240e+00,7.164296e+00,1.344748e+01
2.405400e-10,7.073845e+00,7.164916e+00,1.344810e+01
2.405550e-10,7.074350e+00,7.165409e+00,1.344860e+01
2.405700e-10,7.074755e+00,7.165773e+00,1.344896e+01
2.405850e-10,7.075058e+00,7.166008e+00,1.344919e+01
2.406000e-10,7.075260e+00,7.166114e+00,1.344930e+01
2.406150e-10,7.075359e+00,7.166090e+00,1.344928e+01
2.406300e-10,7.075356e+00,7.165938e+00,1.344912e+01
2.406450e-10,7.075252e+00,7.165657e+00,1.344884e+01
2.406600e-10,7.075046e+00,7.165249e+00,1.344843e+01
2.406750e-10,7.074739e+00,7.164714e+00,1.344790e+01
2.406900e-10,7.074333e+00,7.164056e+00,1.344724e+01
2.407050e-10,7.073829e+00,7.163275e+00,1.344646e+01
2.407200e-10,7.073227e+00,7.162373e+00,1.344556e+01
2.407350e-10,7.072531e+00,7.161354e+00,1.344454e+01
2.407500e-10,7.071741e+00,7.160220e+00,1.344341e+01
2.407650e-10,7.070860e+00,7.158974e+00,1.344216e+01
2.407800e-10,7.069890e+00,7.157619e+00,1.344080e+01
2.407950e-10,7.068835e+00,7.156159e+00,1.343934e+01
2.408100e-10,7.067695e+00,7.154597e+00,1.343778e+01
2.408250e-10,7.066476e+00,7.152938e+00,1.343612e+01
2.408400e-10,7.065179e+00,7.151187e+00,1.343437e+01
2.408550e-10,7.063808e+00,7.149346e+00,1.343253e+01
2.408700e-10,7.062367e+00,7.147422e+00,1.343061e+01
2.408850e-10,7.060859e+00,7.145419e+00,1.342860e+01
2.409000e-10,7.059289e+00,7.143342e+00,1.342653e+01
2.409150e-10,7.057659e+00,7.141196e+00,1.342438e+01
2.409300e-10,7.055975e+00,7.138987e+00,1.342217e+01
2.409450e-10,7.054241e+00,7.136721e+00,1.341991e+01
2.409600e-10,7.052460e+00,7.134403e+00,1.341759e+01
2.409750e-10,7.050639e+00,7.132038e+00,1.341522e+01
2.409900e-10,7.048780e+00,7.129634e+00,1.341282e+01
2.410050e-10,7.046889e+00,7.127195e+00,1.341038e+01
2.410200e-10,7.044971e+00,7.124729e+00,1.340791e+01
2.410350e-10,7.043030e+00,7.122240e+00,1.340543e+01
2.410500e-10,7.041071e+00,7.119736e+00,1.340292e+01
2.410650e-10,7.039099e+00,7.117222e+00,1.340041e+01
2.410800e-10,7.037120e+00,7.114706e+00,1.339789e+01
2.410950e-10,7.035137e+00,7.112192e+00,1.339538e+01
2.411100e-10,7.033157e+00,7.109688e+00,1.339287e+01
2.411250e-10,7.031183e+00,7.107199e+00,1.339038e+01
2.411400e-10,7.029222e+00,7.104731e+00,1.338792e+01
2.411550e-10,7.027277e+00,7.102292e+00,1.338548e+01
2.411700e-10,7.025354e+00,7.099886e+00,1.338307e+01
2.411850e-10,7.023457e+00,7.097521e+00,1.338071e+01
2.412000e-10,7.021591e+00,7.095200e+00,1.337839e+01
2.412150e-10,7.019761e+00,7.092931e+00,1.337612e+01
2.412300e-10,7.017970e+00,7.090719e+00,1.337390e+01
2.412450e-10,7.016225e+00,7.088569e+00,1.337175e+01
2.412600e-10,7.014529e+00,7.086486e+00,1.336967e+01
2.412750e-10,7.012885e+00,7.084476e+00,1.336766e+01
2.412900e-10,7.011299e+00,7.082544e+00,1.336573e+01
2.413050e-10,7.009774e+00,7.080694e+00,1.336388e+01
2.413200e-10,7.008313e+00,7.078930e+00,1.336212e+01
2.413350e-10,7.006921e+00,7.077257e+00,1.336044e+01
2.413500e-10,7.005601e+00,7.075679e+00,1.335886e+01
2.413650e-10,7.004355e+00,7.074199e+00,1.335739e+01
2.413800e-10,7.003187e+00,7.072822e+00,1.335601e+01
2.413950e-10,7.002100e+00,7.071550e+00,1.335474e+01
2.414100e-10,7.001096e+00,7.070387e+00,1.335357e+01
2.414250e-10,7.000177e+00,7.069334e+00,1.335252e+01
2.414400e-10,6.999347e+00,7.068395e+00,1.335158e+01
2.414550e-10,6.998606e+00,7.067571e+00,1.335076e+01
2.414700e-10,6.997956e+00,7.066865e+00,1.335005e+01
2.414850e-10,6.997399e+00,7.066277e+00,1.334946e+01
2.415000e-10,6.996936e+00,7.065810e+00,1.334900e+01
2.415150e-10,6.996568e+00,7.065464e+00,1.334865e+01
2.415300e-10,6.996295e+00,7.065239e+00,1.334842e+01
2.415450e-10,6.996119e+00,7.065136e+00,1.334832e+01
2.415600e-10,6.996039e+00,7.065155e+00,1.334834e+01
2.415750e-10,6.996056e+00,7.065295e+00,1.334848e+01
2.415900e-10,6.996169e+00,7.065556e+00,1.334874e+01
2.416050e-10,6.996377e+00,7.065937e+00,1.334912e+01
2.416200e-10,6.996680e+00,7.066436e+00,1.334962e+01
2.416350e-10,6.997077e+00,7.067053e+00,1.335024e+01
2.416500e-10,6.997567e+00,7.067785e+00,1.335097e+01
2.416650e-10,6.998148e+00,7.068630e+00,1.335182e+01
2.416800e-10,6.998819e+00,7.069585e+00,1.335277e+01
2.416950e-10,6.999577e+00,7.070649e+00,1.335383e+01
2.417100e-10,7.000420e+00,7.071817e+00,1.335500e+01
2.417250e-10,7.001347e+00,7.073087e+00,1.335627e+01
2.417400e-10,7.002355e+00,7.074456e+00,1.335764e+01
2.417550e-10,7.003440e+00,7.075919e+00,1.335911e+01
2.417700e-10,7.004600e+00,7.077473e+00,1.336066e+01
2.417850e-10,7.005832e+00,7.079113e+00,1.336230e+01
2.418000e-10,7.007133e+00,7.080836e+00,1.336402e+01
2.418150e-10,7.008499e+00,7.082636e+00,1.336582e+01
2.418300e-10,7.009926e+00,7.084509e+00,1.336769e+01
2.418450e-10,7.011411e+00,7.086450e+00,1.336964e+01
2.418600e-10,7.012950e+00,7.088453e+00,1.337164e+01
2.418750e-10,7.014539e+00,7.090515e+00,1.337370e+01
2.418900e-10,7.016173e+00,7.092629e+00,1.337581e+01
2.419050e-10,7.017849e+00,7.094789e+00,1.337798e+01
2.419200e-10,7.019562e+00,7.096991e+00,1.338018e+01
2.419350e-10,7.021308e+00,7.099229e+00,1.338242e+01
2.419500e-10,7.023083e+00,7.101497e+00,1.338468e+01
2.419650e-10,7.024881e+00,7.103789e+00,1.338697e+01
2.419800e-10,7.026698e+00,7.106099e+00,1.338928e+01
2.419950e-10,7.028530e+00,7.108422e+00,1.339161e+01
2.420100e-10,7.030372e+00,7.110751e+00,1.339394e+01
2.420250e-10,7.032220e+00,7.113082e+00,1.339627e+01
2.420400e-10,7.034068e+00,7.115407e+00,1.339859e+01
2.420550e-10,7.035912e+00,7.117722e+00,1.340091e+01
2.420700e-10,7.037748e+00,7.120020e+00,1.340321e+01
2.420850e-10,7.039571e+00,7.122296e+00,1.340548e+01
2.421000e-10,7.041376e+00,7.124545e+00,1.340773e+01
2.421150e-10,7.043160e+00,7.126760e+00,1.340995e+01
2.421300e-10,7.044917e+00,7.128936e+00,1.341212e+01
2.421450e-10,7.046643e+00,7.131069e+00,1.341425e+01
2.421600e-10,7.048335e+00,7.133152e+00,1.341634e+01
2.421750e-10,7.049987e+00,7.135180e+00,1.341837e+01
2.421900e-10,7.051597e+00,7.137150e+00,1.342034e+01
2.422050e-10,7.053160e+00,7.139056e+00,1.342224e+01
2.422200e-10,7.054672e+00,7.140893e+00,1.342408e+01
2.422350e-10,7.056130e+00,7.142658e+00,1.342584e+01
2.422500e-10,7.057531e+00,7.144346e+00,1.342753e+01
2.422650e-10,7.058870e+00,7.145952e+00,1.342914e+01
2.422800e-10,7.060145e+00,7.147474e+00,1.343066e+01
2.422950e-10,7.061354e+00,7.148908e+00,1.343209e+01
2.423100e-10,7.062492e+00,7.150250e+00,1.343344e+01
2.423250e-10,7.063558e+00,7.151498e+00,1.343468e+01
2.423400e-10,7.064548e+00,7.152648e+00,1.343583e+01
2.423550e-10,7.065462e+00,7.153697e+00,1.343688e+01
2.423700e-10,7.066296e+00,7.154645e+00,1.343783e+01
2.423850e-10,7.067048e+00,7.155488e+00,1.343867e+01
2.424000e-10,7.067718e+00,7.156225e+00,1.343941e+01
2.424150e-10,7.068304e+00,7.156853e+00,1.344004e+01
2.424300e-10,7.068804e+00,7.157373e+00,1.344056e+01
2.424450e-10,7.069217e+00,7.157783e+00,1.344097e+01
2.424600e-10,7.069543e+00,7.158081e+00,1.344127e+01
2.424750e-10,7.069781e+00,7.158268e+00,1.344145e+01
2.424900e-10,7.069931e+00,7.158343e+00,1.344153e+01
2.425050e-10,7.069992e+00,7.158307e+00,1.344149e+01
2.425200e-10,7.069964e+00,7.158160e+00,1.344135e+01
2.425350e-10,7.069848e+00,7.157902e+00,1.344109e+01
2.425500e-10,7.069645e+00,7.157534e+00,1.344072e+01
2.425650e-10,7.069354e+00,7.157058e+00,1.344024e+01
2.425800e-10,7.068977e+00,7.156474e+00,1.343966e+01
2.425950e-10,7.068515e+00,7.155785e+00,1.343897e+01
2.426100e-10,7.067969e+00,7.154992e+00,1.343818e+01
2.426250e-10,7.067340e+00,7.154098e+00,1.343728e+01
2.426400e-10,7.066631e+00,7.153105e+00,1.343629e+01
2.426550e-10,7.065844e+00,7.152015e+00,1.343520e+01
2.426700e-10,7.064980e+00,7.150832e+00,1.343402e+01
2.426850e-10,7.064041e+00,7.149558e+00,1.343274e+01
2.427000e-10,7.063031e+00,7.148197e+00,1.343138e+01
2.427150e-10,7.061951e+00,7.146753e+00,1.342994e+01
2.427300e-10,7.060805e+00,7.145228e+00,1.342841e+01
2.427450e-10,7.059595e+00,7.143628e+00,1.342681e+01
2.427600e-10,7.058325e+00,7.141955e+00,1.342514e+01
2.427750e-10,7.056998e+00,7.140215e+00,1.342340e+01
2.427900e-10,7.055617e+00,7.138412e+00,1.342160e+01
2.428050e-10,7.054185e+00,7.136550e+00,1.341974e+01
2.428200e-10,7.052707e+00,7.134634e+00,1.341782e+01
2.428350e-10,7.051186e+00,7.132669e+00,1.341585e+01
2.428500e-10,7.049626e+00,7.130660e+00,1.341385e+01
2.428650e-10,7.048031e+00,7.128611e+00,1.341180e+01
2.428800e-10,7.046405e+00,7.126528e+00,1.340971e+01
2.428950e-10,7.044751e+00,7.124417e+00,1.340760e+01
2.429100e-10,7.043075e+00,7.122282e+00,1.340547e+01
2.429250e-10,7.041380e+00,7.120129e+00,1.340331e+01
2.429400e-10,7.039670e+00,7.117963e+00,1.340115e+01
2.429550e-10,7.037950e+00,7.115789e+00,1.339898e+01
2.429700e-10,7.036225e+00,7.113614e+00,1.339680e+01
2.429850e-10,7.034497e+00,7.111442e+00,1.339463e+01
2.430000e-10,7.032773e+00,7.109278e+00,1.339246e+01
2.430150e-10,7.031055e+00,7.107129e+00,1.339031e+01
2.430300e-10,7.029348e+00,7.104999e+00,1.338818e+01
2.430450e-10,7.027657e+00,7.102894e+00,1.338608e+01
2.430600e-10,7.025986e+00,7.100819e+00,1.338400e+01
2.430750e-10,7.024339e+00,7.098778e+00,1.338196e+01
2.430900e-10,7.022719e+00,7.096778e+00,1.337996e+01
2.431050e-10,7.021131e+00,7.094823e+00,1.337801e+01
2.431200e-10,7.019579e+00,7.092917e+00,1.337610e+01
2.431350e-10,7.018067e+00,7.091066e+00,1.337425e+01
2.431500e-10,7.016598e+00,7.089274e+00,1.337246e+01
2.431650e-10,7.015176e+00,7.087545e+00,1.337073e+01
2.431800e-10,7.013804e+00,7.085884e+00,1.336907e+01
2.431950e-10,7.012486e+00,7.084294e+00,1.336748e+01
2.432100e-10,7.011226e+00,7.082780e+00,1.336597e+01
2.432250e-10,7.010025e+00,7.081345e+00,1.336453e+01
2.432400e-10,7.008887e+00,7.079992e+00,1.336318e+01
2.432550e-10,7.007815e+00,7.078725e+00,1.336191e+01
2.432700e-10,7.006811e+00,7.077547e+00,1.336073e+01
2.432850e-10,7.005878e+00,7.076460e+00,1.335965e+01
2.433000e-10,7.005017e+00,7.075467e+00,1.335865e+01
2.433150e-10,7.004232e+00,7.074571e+00,1.335776e+01
2.433300e-10,7.003523e+00,7.073773e+00,1.335696e+01
2.433450e-10,7.002893e+00,7.073075e+00,1.335626e+01
2.433600e-10,7.002342e+00,7.072479e+00,1.335567e+01
2.433750e-10,7.001873e+00,7.071986e+00,1.335517e+01
2.433900e-10,7.001486e+00,7.071598e+00,1.335478e+01
2.434050e-10,7.001181e+00,7.071314e+00,1.335450e+01
2.434200e-10,7.000960e+00,7.071135e+00,1.335432e+01
2.434350e-10,7.000823e+00,7.071062e+00,1.335425e+01
2.434500e-10,7.000771e+00,7.071095e+00,1.335428e+01
2.434650e-10,7.000802e+00,7.071232e+00,1.335442e+01
2.434800e-10,7.000917e+00,7.071475e+00,1.335466e+01
2.434950e-10,7.001115e+00,7.071821e+00,1.335501e+01
2.435100e-10,7.001396e+00,7.072270e+00,1.335546e+01
2.435250e-10,7.001759e+00,7.072820e+00,1.335601e+01
2.435400e-10,7.002202e+00,7.073470e+00,1.335666e+01
2.435550e-10,7.002725e+00,7.074218e+00,1.335740e+01
2.435700e-10,7.003326e+00,7.075062e+00,1.335825e+01
2.435850e-10,7.004004e+00,7.075999e+00,1.335918e+01
2.436000e-10,7.004755e+00,7.077027e+00,1.336021e+01
2.436150e-10,7.005579e+00,7.078142e+00,1.336133e+01
2.436300e-10,7.006473e+00,7.079344e+00,1.336253e+01
2.436450e-10,7.007435e+00,7.080626e+00,1.336381e+01
2.436600e-10,7.008462e+00,7.081988e+00,1.336517e+01
2.436750e-10,7.009552e+00,7.083424e+00,1.336661e+01
2.436900e-10,7.010701e+00,7.084931e+00,1.336812e+01
2.437050e-10,7.011907e+00,7.086505e+00,1.336969e+01
2.437200e-10,7.013166e+00,7.088142e+00,1.337133e+01
2.437350e-10,7.014476e+00,7.089838e+00,1.337302e+01
2.437500e-10,7.015832e+00,7.091589e+00,1.337477e+01
2.437650e-10,7.017231e+00,7.093389e+00,1.337657e+01
2.437800e-10,7.018670e+00,7.095234e+00,1.337842e+01
2.437950e-10,7.020145e+00,7.097120e+00,1.338031e+01
2.438100e-10,7.021653e+00,7.099041e+00,1.338223e+01
2.438250e-10,7.023189e+00,7.100993e+00,1.338418e+01
2.438400e-10,7.024749e+00,7.102971e+00,1.338616e+01
2.438550e-10,7.026330e+00,7.104970e+00,1.338816e+01
2.438700e-10,7.027927e+00,7.106985e+00,1.339017e+01
2.438850e-10,7.029537e+00,7.109010e+00,1.339220e+01
2.439000e-10,7.031156e+00,7.111041e+00,1.339423e+01
2.439150e-10,7.032779e+00,7.113072e+00,1.339626e+01
2.439300e-10,7.034402e+00,7.115099e+00,1.339829e+01
2.439450e-10,7.036022e+00,7.117117e+00,1.340030e+01
2.439600e-10,7.037635e+00,7.119120e+00,1.340231e+01
2.439750e-10,7.039235e+00,7.121103e+00,1.340429e+01
2.439900e-10,7.040820e+00,7.123062e+00,1.340625e+01
2.440050e-10,7.042386e+00,7.124992e+00,1.340818e+01
2.440200e-10,7.043929e+00,7.126889e+00,1.341007e+01
2.440350e-10,7.045445e+00,7.128746e+00,1.341193e+01
2.440500e-10,7.046930e+00,7.130561e+00,1.341375e+01
2.440650e-10,7.048380e+00,7.132328e+00,1.341551e+01
2.440800e-10,7.049793e+00,7.134044e+00,1.341723e+01
2.440950e-10,7.051165e+00,7.135704e+00,1.341889e+01
2.441100e-10,7.052493e+00,7.137304e+00,1.342049e+01
2.441250e-10,7.053773e+00,7.138841e+00,1.342203e+01
2.441400e-10,7.055002e+00,7.140311e+00,1.342350e+01
2.441550e-10,7.056178e+00,7.141710e+00,1.342490e+01
2.441700e-10,7.057297e+00,7.143035e+00,1.342622e+01
2.441850e-10,7.058358e+00,7.144284e+00,1.342747e+01
2.442000e-10,7.059357e+00,7.145452e+00,1.342864e+01
2.442150e-10,7.060293e+00,7.146538e+00,1.342972e+01
2.442300e-10,7.061162e+00,7.147539e+00,1.343072e+01
2.442450e-10,7.061964e+00,7.148452e+00,1.343164e+01
2.442600e-10,7.062696e+00,7.149277e+00,1.343246e+01
2.442750e-10,7.063357e+00,7.150010e+00,1.343320e+01
2.442900e-10,7.063946e+00,7.150650e+00,1.343384e+01
2.443050e-10,7.064460e+00,7.151196e+00,1.343438e+01
2.443200e-10,7.064899e+00,7.151647e+00,1.343483e+01
2.443350e-10,7.065262e+00,7.152002e+00,1.343519e+01
2.443500e-10,7.065549e+00,7.152260e+00,1.343545e+01
2.443650e-10,7.065758e+00,7.152421e+00,1.343561e+01
2.443800e-10,7.065889e+00,7.152484e+00,1.343567e+01
2.443950e-10,7.065943e+00,7.152450e+00,1.343564e+01
2.444100e-10,7.065919e+00,7.152319e+00,1.343550e+01
2.444250e-10,7.065818e+00,7.152091e+00,1.343528e+01
2.444400e-10,7.065639e+00,7.151768e+00,1.343495e+01
2.444550e-10,7.065384e+00,7.151350e+00,1.343454e+01
2.444700e-10,7.065053e+00,7.150838e+00,1.343402e+01
2.444850e-10,7.064648e+00,7.150234e+00,1.343342e+01
2.445000e-10,7.064169e+00,7.149539e+00,1.343273e+01
2.445150e-10,7.063617e+00,7.148756e+00,1.343194e+01
2.445300e-10,7.062995e+00,7.147887e+00,1.343107e+01
2.445450e-10,7.062303e+00,7.146933e+00,1.343012e+01
2.445600e-10,7.061545e+00,7.145897e+00,1.342908e+01
2.445750e-10,7.060721e+00,7.144783e+00,1.342797e+01
2.445900e-10,7.059833e+00,7.143592e+00,1.342678e+01
2.446050e-10,7.058885e+00,7.142328e+00,1.342551e+01
2.446200e-10,7.057878e+00,7.140994e+00,1.342418e+01
2.446350e-10,7.056816e+00,7.139594e+00,1.342278e+01
2.446500e-10,7.055700e+00,7.138131e+00,1.342132e+01
2.446650e-10,7.054534e+00,7.136609e+00,1.341980e+01
2.446800e-10,7.053320e+00,7.135032e+00,1.341822e+01
2.446950e-10,7.052063e+00,7.133403e+00,1.341659e+01
2.447100e-10,7.050764e+00,7.131727e+00,1.341491e+01
2.447250e-10,7.049427e+00,7.130008e+00,1.341319e+01
2.447400e-10,7.048055e+00,7.128250e+00,1.341144e+01
2.447550e-10,7.046653e+00,7.126458e+00,1.340964e+01
2.447700e-10,7.045223e+00,7.124635e+00,1.340782e+01
2.447850e-10,7.043769e+00,7.122788e+00,1.340597e+01
2.448000e-10,7.042294e+00,7.120920e+00,1.340411e+01
2.448150e-10,7.040803e+00,7.119035e+00,1.340222e+01
2.448300e-10,7.039299e+00,7.117140e+00,1.340033e+01
2.448450e-10,7.037785e+00,7.115237e+00,1.339842e+01
2.448600e-10,7.036266e+00,7.113333e+00,1.339652e+01
2.448750e-10,7.034746e+00,7.111431e+00,1.339462e+01
2.448900e-10,7.033227e+00,7.109536e+00,1.339272e+01
2.449050e-10,7.031714e+00,7.107654e+00,1.339084e+01
2.449200e-10,7.030211e+00,7.105788e+00,1.338897e+01
2.449350e-10,7.028720e+00,7.103944e+00,1.338713e+01
2.449500e-10,7.027247e+00,7.102125e+00,1.338531e+01
2.449650e-10,7.025794e+00,7.100337e+00,1.338352e+01
2.449800e-10,7.024365e+00,7.098583e+00,1.338177e+01
2.449950e-10,7.022964e+00,7.096868e+00,1.338005e+01
2.450100e-10,7.021593e+00,7.095197e+00,1.337838e+01
2.450250e-10,7.020257e+00,7.093572e+00,1.337676e+01
2.450400e-10,7.018959e+00,7.091999e+00,1.337518e+01
2.450550e-10,7.017701e+00,7.090481e+00,1.337367e+01
2.450700e-10,7.016488e+00,7.089021e+00,1.337221e+01
2.450850e-10,7.015320e+00,7.087623e+00,1.337081e+01
2.451000e-10,7.014203e+00,7.086291e+00,1.336948e+01
2.451150e-10,7.013138e+00,7.085028e+00,1.336821e+01
2.451300e-10,7.012127e+00,7.083836e+00,1.336702e+01
2.451450e-10,7.011174e+00,7.082719e+00,1.336590e+01
2.451600e-10,7.010280e+00,7.081679e+00,1.336486e+01
2.451750e-10,7.009448e+00,7.080718e+00,1.336390e+01
2.451900e-10,7.008679e+00,7.079840e+00,1.336303e+01
2.452050e-10,7.007976e+00,7.079045e+00,1.336223e+01
2.452200e-10,7.007339e+00,7.078336e+00,1.336152e+01
