time,"I(BD)","I(BS)","P(VLEAK)","P(OUT)","P(BD)","P(BS)"
2.484100e-10,6.909907e-06,-5.679214e-06,7.120026e+00,8.966811e-01,9.891120e-02,6.223345e+00
2.484200e-10,6.905511e-06,-5.675567e-06,7.120056e+00,8.966719e-01,9.884807e-02,6.223384e+00
2.484300e-10,6.901118e-06,-5.671922e-06,7.120085e+00,8.966628e-01,9.878498e-02,6.223422e+00
2.484400e-10,6.896727e-06,-5.668279e-06,7.120114e+00,8.966537e-01,9.872193e-02,6.223461e+00
2.484500e-10,6.892340e-06,-5.664639e-06,7.120144e+00,8.966446e-01,9.865892e-02,6.223499e+00
2.484600e-10,6.887955e-06,-5.661001e-06,7.120173e+00,8.966355e-01,9.859595e-02,6.223538e+00
2.484700e-10,6.883573e-06,-5.657365e-06,7.120202e+00,8.966264e-01,9.853302e-02,6.223576e+00
2.484800e-10,6.879194e-06,-5.653732e-06,7.120232e+00,8.966173e-01,9.847013e-02,6.223614e+00
2.484900e-10,6.874818e-06,-5.650101e-06,7.120261e+00,8.966082e-01,9.840729e-02,6.223652e+00
2.485000e-10,6.870444e-06,-5.646472e-06,7.120290e+00,8.965992e-01,9.834448e-02,6.223691e+00
2.485100e-10,6.866073e-06,-5.642845e-06,7.120319e+00,8.965901e-01,9.828171e-02,6.223729e+00
2.485200e-10,6.861705e-06,-5.639221e-06,7.120348e+00,8.965810e-01,9.821898e-02,6.223767e+00
2.485300e-10,6.857340e-06,-5.635599e-06,7.120377e+00,8.965720e-01,9.815629e-02,6.223805e+00
2.485400e-10,6.852977e-06,-5.631980e-06,7.120407e+00,8.965629e-01,9.809365e-02,6.223844e+00
2.485500e-10,6.848617e-06,-5.628362e-06,7.120436e+00,8.965539e-01,9.803104e-02,6.223882e+00
2.485600e-10,6.844260e-06,-5.624747e-06,7.120465e+00,8.965448e-01,9.796847e-02,6.223920e+00
2.485700e-10,6.839906e-06,-5.621134e-06,7.120494e+00,8.965358e-01,9.790594e-02,6.223958e+00
2.485800e-10,6.835554e-06,-5.617524e-06,7.120523e+00,8.965268e-01,9.784345e-02,6.223996e+00
2.485900e-10,6.831205e-06,-5.613915e-06,7.120552e+00,8.965177e-01,9.778101e-02,6.224034e+00
2.486000e-10,6.826859e-06,-5.610309e-06,7.120581e+00,8.965087e-01,9.771860e-02,6.224072e+00
2.486100e-10,6.822516e-06,-5.606706e-06,7.120610e+00,8.964997e-01,9.765623e-02,6.224110e+00
2.486200e-10,6.818175e-06,-5.603104e-06,7.120639e+00,8.964907e-01,9.759390e-02,6.224148e+00
2.486300e-10,6.813837e-06,-5.599505e-06,7.120668e+00,8.964817e-01,9.753161e-02,6.224186e+00
2.486400e-10,6.809502e-06,-5.595908e-06,7.120697e+00,8.964727e-01,9.746936e-02,6.224224e+00
2.486500e-10,6.805170e-06,-5.592313e-06,7.120726e+00,8.964637e-01,9.740715e-02,6.224262e+00
2.486600e-10,6.800840e-06,-5.588721e-06,7.120755e+00,8.964547e-01,9.734498e-02,6.224300e+00
2.486700e-10,6.796513e-06,-5.585131e-06,7.120784e+00,8.964457e-01,9.728285e-02,6.224338e+00
2.486800e-10,6.792189e-06,-5.581543e-06,7.120812e+00,8.964368e-01,9.722076e-02,6.224376e+00
2.486900e-10,6.787868e-06,-5.577957e-06,7.120841e+00,8.964278e-01,9.715871e-02,6.224414e+00
2.487000e-10,6.783549e-06,-5.574374e-06,7.120870e+00,8.964188e-01,9.709670e-02,6.224451e+00
2.487100e-10,6.779233e-06,-5.570793e-06,7.120899e+00,8.964099e-01,9.703473e-02,6.224489e+00
2.487200e-10,6.774920e-06,-5.567214e-06,7.120928e+00,8.964009e-01,9.697279e-02,6.224527e+00
2.487300e-10,6.770609e-06,-5.563638e-06,7.120957e+00,8.963920e-01,9.691090e-02,6.224565e+00
2.487400e-10,6.766301e-06,-5.560063e-06,7.120985e+00,8.963830e-01,9.684905e-02,6.224602e+00
2.487500e-10,6.761996e-06,-5.556491e-06,7.121014e+00,8.963741e-01,9.678723e-02,6.224640e+00
2.487600e-10,6.757694e-06,-5.552921e-06,7.121043e+00,8.963652e-01,9.672546e-02,6.224678e+00
2.487700e-10,6.753394e-06,-5.549354e-06,7.121071e+00,8.963562e-01,9.666372e-02,6.224715e+00
2.487800e-10,6.749097e-06,-5.545789e-06,7.121100e+00,8.963473e-01,9.660203e-02,6.224753e+00
2.487900e-10,6.744803e-06,-5.542226e-06,7.121129e+00,8.963384e-01,9.654037e-02,6.224790e+00
2.488000e-10,6.740511e-06,-5.538665e-06,7.121158e+00,8.963295e-01,9.647875e-02,6.224828e+00
2.488100e-10,6.736223e-06,-5.535106e-06,7.121186e+00,8.963206e-01,9.641718e-02,6.224866e+00
2.488200e-10,6.731937e-06,-5.531550e-06,7.121215e+00,8.963117e-01,9.635564e-02,6.224903e+00
2.488300e-10,6.727653e-06,-5.527996e-06,7.121243e+00,8.963028e-01,9.629414e-02,6.224941e+00
2.488400e-10,6.723373e-06,-5.524444e-06,7.121272e+00,8.962939e-01,9.623268e-02,6.224978e+00
2.488500e-10,6.719095e-06,-5.520895e-06,7.121301e+00,8.962851e-01,9.617126e-02,6.225015e+00
2.488600e-10,6.714819e-06,-5.517347e-06,7.121329e+00,8.962762e-01,9.610988e-02,6.225053e+00
2.488700e-10,6.710547e-06,-5.513802e-06,7.121358e+00,8.962673e-01,9.604854e-02,6.225090e+00
2.488800e-10,6.706277e-06,-5.510259e-06,7.121386e+00,8.962585e-01,9.598723e-02,6.225128e+00
2.488900e-10,6.702010e-06,-5.506719e-06,7.121415e+00,8.962496e-01,9.592597e-02,6.225165e+00
2.489000e-10,6.697745e-06,-5.503180e-06,7.121443e+00,8.962407e-01,9.586474e-02,6.225202e+00
2.489100e-10,6.693484e-06,-5.499644e-06,7.121472e+00,8.962319e-01,9.580356e-02,6.225240e+00
2.489200e-10,6.689225e-06,-5.496110e-06,7.121500e+00,8.962231e-01,9.574241e-02,6.225277e+00
2.489300e-10,6.684968e-06,-5.492579e-06,7.121528e+00,8.962142e-01,9.568130e-02,6.225314e+00
2.489400e-10,6.680715e-06,-5.489049e-06,7.121557e+00,8.962054e-01,9.562023e-02,6.225351e+00
2.489500e-10,6.676464e-06,-5.485522e-06,7.121585e+00,8.961966e-01,9.555920e-02,6.225389e+00
2.489600e-10,6.672215e-06,-5.481997e-06,7.121614e+00,8.961878e-01,9.549821e-02,6.225426e+00
2.489700e-10,6.667970e-06,-5.478474e-06,7.121642e+00,8.961790e-01,9.543726e-02,6.225463e+00
2.489800e-10,6.663727e-06,-5.474954e-06,7.121670e+00,8.961701e-01,9.537635e-02,6.225500e+00
2.489900e-10,6.659487e-06,-5.471435e-06,7.121699e+00,8.961613e-01,9.531547e-02,6.225537e+00
2.490000e-10,6.655249e-06,-5.467919e-06,7.121727e+00,8.961526e-01,9.525464e-02,6.225574e+00
2.490100e-10,6.651014e-06,-5.464405e-06,7.121755e+00,8.961438e-01,9.519384e-02,6.225611e+00
2.490200e-10,6.646782e-06,-5.460894e-06,7.121783e+00,8.961350e-01,9.513308e-02,6.225648e+00
2.490300e-10,6.642552e-06,-5.457384e-06,7.121812e+00,8.961262e-01,9.507237e-02,6.225685e+00
2.490400e-10,6.638325e-06,-5.453877e-06,7.121840e+00,8.961174e-01,9.501168e-02,6.225722e+00
2.490500e-10,6.634101e-06,-5.450372e-06,7.121868e+00,8.961087e-01,9.495104e-02,6.225759e+00
2.490600e-10,6.629880e-06,-5.446869e-06,7.121896e+00,8.960999e-01,9.489044e-02,6.225796e+00
2.490700e-10,6.625661e-06,-5.443368e-06,7.121924e+00,8.960912e-01,9.482988e-02,6.225833e+00
2.490800e-10,6.621445e-06,-5.439870e-06,7.121953e+00,8.960824e-01,9.476935e-02,6.225870e+00
2.490900e-10,6.617231e-06,-5.436374e-06,7.121981e+00,8.960737e-01,9.470886e-02,6.225907e+00
2.491000e-10,6.613020e-06,-5.432880e-06,7.122009e+00,8.960649e-01,9.464842e-02,6.225944e+00
2.491100e-10,6.608812e-06,-5.429388e-06,7.122037e+00,8.960562e-01,9.458801e-02,6.225981e+00
2.491200e-10,6.604607e-06,-5.425899e-06,7.122065e+00,8.960475e-01,9.452763e-02,6.226017e+00
2.491300e-10,6.600404e-06,-5.422411e-06,7.122093e+00,8.960387e-01,9.446730e-02,6.226054e+00
2.491400e-10,6.596204e-06,-5.418926e-06,7.122121e+00,8.960300e-01,9.440701e-02,6.226091e+00
2.491500e-10,6.592006e-06,-5.415443e-06,7.122149e+00,8.960213e-01,9.434675e-02,6.226128e+00
2.491600e-10,6.587811e-06,-5.411962e-06,7.122177e+00,8.960126e-01,9.428653e-02,6.226164e+00
2.491700e-10,6.583619e-06,-5.408484e-06,7.122205e+00,8.960039e-01,9.422636e-02,6.226201e+00
2.491800e-10,6.579429e-06,-5.405007e-06,7.122233e+00,8.959952e-01,9.416621e-02,6.226238e+00
2.491900e-10,6.575242e-06,-5.401533e-06,7.122261e+00,8.959865e-01,9.410611e-02,6.226274e+00
2.492000e-10,6.571058e-06,-5.398061e-06,7.122289e+00,8.959778e-01,9.404605e-02,6.226311e+00
2.492100e-10,6.566876e-06,-5.394591e-06,7.122317e+00,8.959692e-01,9.398602e-02,6.226348e+00
2.492200e-10,6.562697e-06,-5.391124e-06,7.122345e+00,8.959605e-01,9.392604e-02,6.226384e+00
2.492300e-10,6.558521e-06,-5.387658e-06,7.122373e+00,8.959518e-01,9.386609e-02,6.226421e+00
2.492400e-10,6.554347e-06,-5.384195e-06,7.122401e+00,8.959432e-01,9.380618e-02,6.226457e+00
2.492500e-10,6.550176e-06,-5.380734e-06,7.122428e+00,8.959345e-01,9.374630e-02,6.226494e+00
2.492600e-10,6.546008e-06,-5.377275e-06,7.122456e+00,8.959259e-01,9.368647e-02,6.226530e+00
2.492700e-10,6.541842e-06,-5.373819e-06,7.122484e+00,8.959172e-01,9.362667e-02,6.226567e+00
2.492800e-10,6.537679e-06,-5.370364e-06,7.122512e+00,8.959086e-01,9.356692e-02,6.226603e+00
2.492900e-10,6.533518e-06,-5.366912e-06,7.122540e+00,8.958999e-01,9.350720e-02,6.226640e+00
2.493000e-10,6.529360e-06,-5.363462e-06,7.122567e+00,8.958913e-01,9.344751e-02,6.226676e+00
2.493100e-10,6.525205e-06,-5.360014e-06,7.122595e+00,8.958827e-01,9.338787e-02,6.226712e+00
2.493200e-10,6.521052e-06,-5.356568e-06,7.122623e+00,8.958741e-01,9.332827e-02,6.226749e+00
2.493300e-10,6.516902e-06,-5.353124e-06,7.122651e+00,8.958655e-01,9.326870e-02,6.226785e+00
2.493400e-10,6.512755e-06,-5.349683e-06,7.122678e+00,8.958569e-01,9.320917e-02,6.226821e+00
2.493500e-10,6.508610e-06,-5.346244e-06,7.122706e+00,8.958483e-01,9.314968e-02,6.226858e+00
2.493600e-10,6.504468e-06,-5.342807e-06,7.122734e+00,8.958397e-01,9.309022e-02,6.226894e+00
2.493700e-10,6.500329e-06,-5.339372e-06,7.122761e+00,8.958311e-01,9.303081e-02,6.226930e+00
2.493800e-10,6.496192e-06,-5.335939e-06,7.122789e+00,8.958225e-01,9.297143e-02,6.226966e+00
2.493900e-10,6.492057e-06,-5.332508e-06,7.122816e+00,8.958139e-01,9.291209e-02,6.227002e+00
2.494000e-10,6.487926e-06,-5.329080e-06,7.122844e+00,8.958053e-01,9.285279e-02,6.227039e+00
2.494100e-10,6.483797e-06,-5.325654e-06,7.122872e+00,8.957968e-01,9.279352e-02,6.227075e+00
2.494200e-10,6.479670e-06,-5.322230e-06,7.122899e+00,8.957882e-01,9.273430e-02,6.227111e+00
2.494300e-10,6.475546e-06,-5.318808e-06,7.122927e+00,8.957796e-01,9.267511e-02,6.227147e+00
2.494400e-10,6.471425e-06,-5.315388e-06,7.122954e+00,8.957711e-01,9.261596e-02,6.227183e+00
2.494500e-10,6.467306e-06,-5.311971e-06,7.122982e+00,8.957625e-01,9.255685e-02,6.227219e+00
2.494600e-10,6.463190e-06,-5.308555e-06,7.123009e+00,8.957540e-01,9.249777e-02,6.227255e+00
2.494700e-10,6.459077e-06,-5.305142e-06,7.123037e+00,8.957455e-01,9.243873e-02,6.227291e+00
2.494800e-10,6.454966e-06,-5.301731e-06,7.123064e+00,8.957369e-01,9.237973e-02,6.227327e+00
2.494900e-10,6.450858e-06,-5.298322e-06,7.123091e+00,8.957284e-01,9.232077e-02,6.227363e+00
2.495000e-10,6.446752e-06,-5.294915e-06,7.123119e+00,8.957199e-01,9.226185e-02,6.227399e+00
2.495100e-10,6.442649e-06,-5.291510e-06,7.123146e+00,8.957114e-01,9.220296e-02,6.227435e+00
2.495200e-10,6.438549e-06,-5.288108e-06,7.123174e+00,8.957029e-01,9.214411e-02,6.227471e+00
2.495300e-10,6.434451e-06,-5.284707e-06,7.123201e+00,8.956944e-01,9.208530e-02,6.227507e+00
2.495400e-10,6.430356e-06,-5.281309e-06,7.123228e+00,8.956859e-01,9.202652e-02,6.227542e+00
2.495500e-10,6.426263e-06,-5.277913e-06,7.123256e+00,8.956774e-01,9.196779e-02,6.227578e+00
2.495600e-10,6.422173e-06,-5.274519e-06,7.123283e+00,8.956689e-01,9.190909e-02,6.227614e+00
2.495700e-10,6.418086e-06,-5.271127e-06,7.123310e+00,8.956604e-01,9.185043e-02,6.227650e+00
2.495800e-10,6.414001e-06,-5.267738e-06,7.123338e+00,8.956519e-01,9.179180e-02,6.227686e+00
2.495900e-10,6.409918e-06,-5.264350e-06,7.123365e+00,8.956435e-01,9.173321e-02,6.227721e+00
2.496000e-10,6.405839e-06,-5.260965e-06,7.123392e+00,8.956350e-01,9.167466e-02,6.227757e+00
2.496100e-10,6.401762e-06,-5.257582e-06,7.123419e+00,8.956265e-01,9.161615e-02,6.227793e+00
2.496200e-10,6.397687e-06,-5.254201e-06,7.123446e+00,8.956181e-01,9.155768e-02,6.227828e+00
2.496300e-10,6.393615e-06,-5.250822e-06,7.123474e+00,8.956096e-01,9.149924e-02,6.227864e+00
2.496400e-10,6.389546e-06,-5.247445e-06,7.123501e+00,8.956012e-01,9.144084e-02,6.227900e+00
2.496500e-10,6.385479e-06,-5.244070e-06,7.123528e+00,8.955928e-01,9.138248e-02,6.227935e+00
2.496600e-10,6.381415e-06,-5.240698e-06,7.123555e+00,8.955843e-01,9.132415e-02,6.227971e+00
2.496700e-10,6.377353e-06,-5.237327e-06,7.123582e+00,8.955759e-01,9.126586e-02,6.228006e+00
2.496800e-10,6.373294e-06,-5.233959e-06,7.123609e+00,8.955675e-01,9.120761e-02,6.228042e+00
2.496900e-10,6.369237e-06,-5.230593e-06,7.123636e+00,8.955590e-01,9.114940e-02,6.228077e+00
2.497000e-10,6.365183e-06,-5.227229e-06,7.123663e+00,8.955506e-01,9.109122e-02,6.228113e+00
2.497100e-10,6.361132e-06,-5.223867e-06,7.123691e+00,8.955422e-01,9.103308e-02,6.228148e+00
2.497200e-10,6.357083e-06,-5.220507e-06,7.123718e+00,8.955338e-01,9.097498e-02,6.228184e+00
2.497300e-10,6.353037e-06,-5.217150e-06,7.123745e+00,8.955254e-01,9.091691e-02,6.228219e+00
2.497400e-10,6.348993e-06,-5.213794e-06,7.123772e+00,8.955170e-01,9.085888e-02,6.228255e+00
2.497500e-10,6.344952e-06,-5.210441e-06,7.123799e+00,8.955087e-01,9.080089e-02,6.228290e+00
2.497600e-10,6.340913e-06,-5.207089e-06,7.123826e+00,8.955003e-01,9.074293e-02,6.228325e+00
2.497700e-10,6.336877e-06,-5.203740e-06,7.123852e+00,8.954919e-01,9.068502e-02,6.228361e+00
2.497800e-10,6.332844e-06,-5.200393e-06,7.123879e+00,8.954835e-01,9.062714e-02,6.228396e+00
2.497900e-10,6.328813e-06,-5.197048e-06,7.123906e+00,8.954752e-01,9.056929e-02,6.228431e+00
2.498000e-10,6.324784e-06,-5.193705e-06,7.123933e+00,8.954668e-01,9.051148e-02,6.228466e+00
2.498100e-10,6.320758e-06,-5.190365e-06,7.123960e+00,8.954585e-01,9.045371e-02,6.228502e+00
2.498200e-10,6.316735e-06,-5.187026e-06,7.123987e+00,8.954501e-01,9.039598e-02,6.228537e+00
2.498300e-10,6.312714e-06,-5.183689e-06,7.124014e+00,8.954418e-01,9.033828e-02,6.228572e+00
2.498400e-10,6.308696e-06,-5.180355e-06,7.124041e+00,8.954334e-01,9.028062e-02,6.228607e+00
2.498500e-10,6.304680e-06,-5.177023e-06,7.124067e+00,8.954251e-01,9.022300e-02,6.228642e+00
2.498600e-10,6.300667e-06,-5.173693e-06,7.124094e+00,8.954168e-01,9.016542e-02,6.228677e+00
2.498700e-10,6.296657e-06,-5.170365e-06,7.124121e+00,8.954085e-01,9.010787e-02,6.228713e+00
2.498800e-10,6.292649e-06,-5.167039e-06,7.124148e+00,8.954001e-01,9.005035e-02,6.228748e+00
2.498900e-10,6.288643e-06,-5.163715e-06,7.124175e+00,8.953918e-01,8.999288e-02,6.228783e+00
2.499000e-10,6.284640e-06,-5.160393e-06,7.124201e+00,8.953835e-01,8.993544e-02,6.228818e+00
2.499100e-10,6.280640e-06,-5.157073e-06,7.124228e+00,8.953752e-01,8.987804e-02,6.228853e+00
2.499200e-10,6.276642e-06,-5.153756e-06,7.124255e+00,8.953669e-01,8.982067e-02,6.228888e+00
2.499300e-10,6.272646e-06,-5.150440e-06,7.124281e+00,8.953586e-01,8.976334e-02,6.228923e+00
2.499400e-10,6.268654e-06,-5.147127e-06,7.124308e+00,8.953503e-01,8.970605e-02,6.228958e+00
2.499500e-10,6.264663e-06,-5.143816e-06,7.124335e+00,8.953421e-01,8.964879e-02,6.228993e+00
2.499600e-10,6.260675e-06,-5.140506e-06,7.124361e+00,8.953338e-01,8.959157e-02,6.229027e+00
2.499700e-10,6.256690e-06,-5.137199e-06,7.124388e+00,8.953255e-01,8.953439e-02,6.229062e+00
2.499800e-10,6.252707e-06,-5.133894e-06,7.124414e+00,8.953173e-01,8.947724e-02,6.229097e+00
2.499900e-10,6.248727e-06,-5.130591e-06,7.124441e+00,8.953090e-01,8.942013e-02,6.229132e+00
2.500000e-10,6.244749e-06,-5.127291e-06,7.124468e+00,8.953008e-01,8.936306e-02,6.229167e+00
2.500100e-10,6.240774e-06,-5.123992e-06,7.124494e+00,8.952925e-01,8.930602e-02,6.229202e+00
2.500200e-10,6.236802e-06,-5.120695e-06,7.124521e+00,8.952843e-01,8.924902e-02,6.229236e+00
2.500300e-10,6.232831e-06,-5.117401e-06,7.124547e+00,8.952760e-01,8.919206e-02,6.229271e+00
2.500400e-10,6.228864e-06,-5.114108e-06,7.124574e+00,8.952678e-01,8.913513e-02,6.229306e+00
2.500500e-10,6.224899e-06,-5.110818e-06,7.124600e+00,8.952596e-01,8.907824e-02,6.229341e+00
2.500600e-10,6.220936e-06,-5.107529e-06,7.124627e+00,8.952513e-01,8.902138e-02,6.229375e+00
2.500700e-10,6.216976e-06,-5.104243e-06,7.124653e+00,8.952431e-01,8.896456e-02,6.229410e+00
2.500800e-10,6.213018e-06,-5.100959e-06,7.124679e+00,8.952349e-01,8.890778e-02,6.229445e+00
2.500900e-10,6.209063e-06,-5.097677e-06,7.124706e+00,8.952267e-01,8.885103e-02,6.229479e+00
2.501000e-10,6.205111e-06,-5.094397e-06,7.124732e+00,8.952185e-01,8.879432e-02,6.229514e+00
2.501100e-10,6.201160e-06,-5.091119e-06,7.124759e+00,8.952103e-01,8.873765e-02,6.229548e+00
2.501200e-10,6.197213e-06,-5.087843e-06,7.124785e+00,8.952021e-01,8.868101e-02,6.229583e+00
2.501300e-10,6.193268e-06,-5.084569e-06,7.124811e+00,8.951939e-01,8.862440e-02,6.229617e+00
2.501400e-10,6.189325e-06,-5.081297e-06,7.124838e+00,8.951858e-01,8.856784e-02,6.229652e+00
2.501500e-10,6.185385e-06,-5.078028e-06,7.124864e+00,8.951776e-01,8.851131e-02,6.229686e+00
2.501600e-10,6.181447e-06,-5.074760e-06,7.124890e+00,8.951694e-01,8.845482e-02,6.229721e+00
2.501700e-10,6.177512e-06,-5.071495e-06,7.124916e+00,8.951612e-01,8.839836e-02,6.229755e+00
2.501800e-10,6.173580e-06,-5.068231e-06,7.124943e+00,8.951531e-01,8.834194e-02,6.229790e+00
2.501900e-10,6.169650e-06,-5.064970e-06,7.124969e+00,8.951449e-01,8.828555e-02,6.229824e+00
2.502000e-10,6.165722e-06,-5.061710e-06,7.124995e+00,8.951368e-01,8.822920e-02,6.229858e+00
2.502100e-10,6.161797e-06,-5.058453e-06,7.125021e+00,8.951286e-01,8.817289e-02,6.229893e+00
2.502200e-10,6.157874e-06,-5.055198e-06,7.125048e+00,8.951205e-01,8.811661e-02,6.229927e+00
2.502300e-10,6.153954e-06,-5.051945e-06,7.125074e+00,8.951124e-01,8.806037e-02,6.229961e+00
2.502400e-10,6.150036e-06,-5.048694e-06,7.125100e+00,8.951042e-01,8.800416e-02,6.229996e+00
2.502500e-10,6.146121e-06,-5.045444e-06,7.125126e+00,8.950961e-01,8.794799e-02,6.230030e+00
2.502600e-10,6.142208e-06,-5.042197e-06,7.125152e+00,8.950880e-01,8.789186e-02,6.230064e+00
2.502700e-10,6.138298e-06,-5.038952e-06,7.125178e+00,8.950799e-01,8.783576e-02,6.230098e+00
2.502800e-10,6.134390e-06,-5.035710e-06,7.125204e+00,8.950718e-01,8.777969e-02,6.230133e+00
2.502900e-10,6.130485e-06,-5.032469e-06,7.125230e+00,8.950637e-01,8.772367e-02,6.230167e+00
2.503000e-10,6.126582e-06,-5.029230e-06,7.125256e+00,8.950556e-01,8.766768e-02,6.230201e+00
2.503100e-10,6.122681e-06,-5.025993e-06,7.125283e+00,8.950475e-01,8.761172e-02,6.230235e+00
2.503200e-10,6.118784e-06,-5.022758e-06,7.125309e+00,8.950394e-01,8.755580e-02,6.230269e+00
2.503300e-10,6.114888e-06,-5.019526e-06,7.125335e+00,8.950313e-01,8.749992e-02,6.230303e+00
2.503400e-10,6.110995e-06,-5.016295e-06,7.125361e+00,8.950232e-01,8.744407e-02,6.230337e+00
2.503500e-10,6.107105e-06,-5.013067e-06,7.125387e+00,8.950152e-01,8.738825e-02,6.230371e+00
2.503600e-10,6.103217e-06,-5.009840e-06,7.125412e+00,8.950071e-01,8.733248e-02,6.230405e+00
2.503700e-10,6.099331e-06,-5.006616e-06,7.125438e+00,8.949990e-01,8.727674e-02,6.230439e+00
2.503800e-10,6.095448e-06,-5.003393e-06,7.125464e+00,8.949910e-01,8.722103e-02,6.230473e+00
2.503900e-10,6.091567e-06,-5.000173e-06,7.125490e+00,8.949829e-01,8.716536e-02,6.230507e+00
2.504000e-10,6.087689e-06,-4.996954e-06,7.125516e+00,8.949749e-01,8.710972e-02,6.230541e+00
2.504100e-10,6.083813e-06,-4.993738e-06,7.125542e+00,8.949668e-01,8.705412e-02,6.230575e+00
2.504200e-10,6.079940e-06,-4.990524e-06,7.125568e+00,8.949588e-01,8.699856e-02,6.230609e+00
2.504300e-10,6.076069e-06,-4.987311e-06,7.125594e+00,8.949508e-01,8.694303e-02,6.230643e+00
2.504400e-10,6.072201e-06,-4.984101e-06,7.125620e+00,8.949428e-01,8.688754e-02,6.230677e+00
2.504500e-10,6.068335e-06,-4.980893e-06,7.125645e+00,8.949347e-01,8.683208e-02,6.230711e+00
2.504600e-10,6.064471e-06,-4.977687e-06,7.125671e+00,8.949267e-01,8.677666e-02,6.230744e+00
2.504700e-10,6.060610e-06,-4.974483e-06,7.125697e+00,8.949187e-01,8.672127e-02,6.230778e+00
2.504800e-10,6.056751e-06,-4.971280e-06,7.125723e+00,8.949107e-01,8.666592e-02,6.230812e+00
2.504900e-10,6.052895e-06,-4.968080e-06,7.125748e+00,8.949027e-01,8.661060e-02,6.230846e+00
2.505000e-10,6.049042e-06,-4.964882e-06,7.125774e+00,8.948947e-01,8.655532e-02,6.230879e+00
2.505100e-10,6.045190e-06,-4.961686e-06,7.125800e+00,8.948867e-01,8.650008e-02,6.230913e+00
2.505200e-10,6.041341e-06,-4.958492e-06,7.125826e+00,8.948787e-01,8.644487e-02,6.230947e+00
2.505300e-10,6.037495e-06,-4.955300e-06,7.125851e+00,8.948708e-01,8.638969e-02,6.230981e+00
2.505400e-10,6.033651e-06,-4.952110e-06,7.125877e+00,8.948628e-01,8.633455e-02,6.231014e+00
2.505500e-10,6.029810e-06,-4.948922e-06,7.125903e+00,8.948548e-01,8.627945e-02,6.231048e+00
2.505600e-10,6.025970e-06,-4.945736e-06,7.125928e+00,8.948468e-01,8.622438e-02,6.231081e+00
2.505700e-10,6.022134e-06,-4.942552e-06,7.125954e+00,8.948389e-01,8.616934e-02,6.231115e+00
2.505800e-10,6.018299e-06,-4.939370e-06,7.125979e+00,8.948309e-01,8.611434e-02,6.231148e+00
2.505900e-10,6.014468e-06,-4.936190e-06,7.126005e+00,8.948230e-01,8.605938e-02,6.231182e+00
2.506000e-10,6.010638e-06,-4.933012e-06,7.126031e+00,8.948150e-01,8.600445e-02,6.231216e+00
2.506100e-10,6.006811e-06,-4.929836e-06,7.126056e+00,8.948071e-01,8.594955e-02,6.231249e+00
2.506200e-10,6.002987e-06,-4.926663e-06,7.126082e+00,8.947992e-01,8.589470e-02,6.231282e+00
2.506300e-10,5.999165e-06,-4.923491e-06,7.126107e+00,8.947912e-01,8.583987e-02,6.231316e+00
2.506400e-10,5.995345e-06,-4.920321e-06,7.126133e+00,8.947833e-01,8.578508e-02,6.231349e+00
2.506500e-10,5.991528e-06,-4.917153e-06,7.126158e+00,8.947754e-01,8.573033e-02,6.231383e+00
2.506600e-10,5.987713e-06,-4.913987e-06,7.126184e+00,8.947675e-01,8.567561e-02,6.231416e+00
2.506700e-10,5.983900e-06,-4.910823e-06,7.126209e+00,8.947596e-01,8.562092e-02,6.231450e+00
2.506800e-10,5.980090e-06,-4.907661e-06,7.126235e+00,8.947517e-01,8.556627e-02,6.231483e+00
2.506900e-10,5.976283e-06,-4.904501e-06,7.126260e+00,8.947438e-01,8.551166e-02,6.231516e+00
2.507000e-10,5.972478e-06,-4.901344e-06,7.126285e+00,8.947359e-01,8.545708e-02,6.231549e+00
2.507100e-10,5.968675e-06,-4.898188e-06,7.126311e+00,8.947280e-01,8.540254e-02,6.231583e+00
2.507200e-10,5.964874e-06,-4.895034e-06,7.126336e+00,8.947201e-01,8.534802e-02,6.231616e+00
2.507300e-10,5.961076e-06,-4.891882e-06,7.126361e+00,8.947122e-01,8.529355e-02,6.231649e+00
2.507400e-10,5.957281e-06,-4.888732e-06,7.126387e+00,8.947043e-01,8.523911e-02,6.231682e+00
2.507500e-10,5.953488e-06,-4.885584e-06,7.126412e+00,8.946965e-01,8.518470e-02,6.231716e+00
2.507600e-10,5.949697e-06,-4.882438e-06,7.126437e+00,8.946886e-01,8.513033e-02,6.231749e+00
2.507700e-10,5.945909e-06,-4.879294e-06,7.126463e+00,8.946807e-01,8.507600e-02,6.231782e+00
2.507800e-10,5.942123e-06,-4.876152e-06,7.126488e+00,8.946729e-01,8.502169e-02,6.231815e+00
2.507900e-10,5.938339e-06,-4.873012e-06,7.126513e+00,8.946650e-01,8.496743e-02,6.231848e+00
2.508000e-10,5.934558e-06,-4.869874e-06,7.126538e+00,8.946572e-01,8.491319e-02,6.231881e+00
2.508100e-10,5.930779e-06,-4.866739e-06,7.126564e+00,8.946494e-01,8.485900e-02,6.231914e+00
2.508200e-10,5.927003e-06,-4.863605e-06,7.126589e+00,8.946415e-01,8.480483e-02,6.231947e+00
2.508300e-10,5.923229e-06,-4.860473e-06,7.126614e+00,8.946337e-01,8.475070e-02,6.231980e+00
2.508400e-10,5.919457e-06,-4.857343e-06,7.126639e+00,8.946259e-01,8.469661e-02,6.232013e+00
