time,"V(A)","V(B)","V(C)","V(D)"
4.881750e-10,-5.950829e-09,-8.228007e-09,-8.478038e-07,9.938117e-05
4.882000e-10,-6.050157e-09,-8.500457e-09,-8.420756e-07,1.014017e-04
4.882250e-10,-6.140189e-09,-8.759679e-09,-8.347935e-07,1.035272e-04
4.882500e-10,-6.220796e-09,-9.004889e-09,-8.259749e-07,1.057389e-04
4.882750e-10,-6.291854e-09,-9.235353e-09,-8.156419e-07,1.080178e-04
4.883000e-10,-6.353285e-09,-9.450394e-09,-8.038208e-07,1.103447e-04
4.883250e-10,-6.405023e-09,-9.649387e-09,-7.905421e-07,1.127003e-04
4.883500e-10,-6.447073e-09,-9.831766e-09,-7.758406e-07,1.150657e-04
4.883750e-10,-6.479388e-09,-9.997022e-09,-7.597550e-07,1.174220e-04
4.884000e-10,-6.502033e-09,-1.014470e-08,-7.423277e-07,1.197507e-04
4.884250e-10,-6.515063e-09,-1.027442e-08,-7.236048e-07,1.220338e-04
4.884500e-10,-6.518529e-09,-1.038584e-08,-7.036358e-07,1.242539e-04
4.884750e-10,-6.512555e-09,-1.047870e-08,-6.824734e-07,1.263943e-04
4.885000e-10,-6.497267e-09,-1.055278e-08,-6.601735e-07,1.284390e-04
4.885250e-10,-6.472805e-09,-1.060795e-08,-6.367946e-07,1.303728e-04
4.885500e-10,-6.439349e-09,-1.064410e-08,-6.123981e-07,1.321816e-04
4.885750e-10,-6.397078e-09,-1.066122e-08,-5.870477e-07,1.338522e-04
4.886000e-10,-6.346207e-09,-1.065933e-08,-5.608092e-07,1.353725e-04
4.886250e-10,-6.286961e-09,-1.063854e-08,-5.337506e-07,1.367315e-04
4.886500e-10,-6.219592e-09,-1.059898e-08,-5.059417e-07,1.379195e-04
4.886750e-10,-6.144339e-09,-1.054087e-08,-4.774538e-07,1.389278e-04
4.887000e-10,-6.061500e-09,-1.046447e-08,-4.483595e-07,1.397490e-04
4.887250e-10,-5.971346e-09,-1.037009e-08,-4.187328e-07,1.403772e-04
4.887500e-10,-5.874184e-09,-1.025810e-08,-3.886485e-07,1.408074e-04
4.887750e-10,-5.770332e-09,-1.012893e-08,-3.581820e-07,1.410362e-04
4.888000e-10,-5.660090e-09,-9.983036e-09,-3.274095e-07,1.410612e-04
4.888250e-10,-5.543830e-09,-9.820945e-09,-2.964074e-07,1.408814e-04
4.888500e-10,-5.421850e-09,-9.643215e-09,-2.652523e-07,1.404971e-04
4.888750e-10,-5.294527e-09,-9.450452e-09,-2.340207e-07,1.399097e-04
4.889000e-10,-5.162218e-09,-9.243300e-09,-2.027888e-07,1.391218e-04
4.889250e-10,-5.025262e-09,-9.022444e-09,-1.716325e-07,1.381372e-04
4.889500e-10,-4.884055e-09,-8.788604e-09,-1.406270e-07,1.369607e-04
4.889750e-10,-4.738951e-09,-8.542534e-09,-1.098467e-07,1.355985e-04
4.890000e-10,-4.590335e-09,-8.285018e-09,-7.936496e-08,1.340573e-04
4.890250e-10,-4.438583e-09,-8.016868e-09,-4.925423e-08,1.323451e-04
4.890500e-10,-4.284068e-09,-7.738924e-09,-1.958551e-08,1.304708e-04
4.890750e-10,-4.127197e-09,-7.452046e-09,9.571629e-09,1.284439e-04
4.891000e-10,-3.968321e-09,-7.157116e-09,3.814918e-08,1.262750e-04
4.891250e-10,-3.807850e-09,-6.855033e-09,6.608088e-08,1.239751e-04
4.891500e-10,-3.646165e-09,-6.546710e-09,9.330236e-08,1.215560e-04
4.891750e-10,-3.483635e-09,-6.233071e-09,1.197513e-07,1.190299e-04
4.892000e-10,-3.320656e-09,-5.915052e-09,1.453673e-07,1.164098e-04
4.892250e-10,-3.157597e-09,-5.593593e-09,1.700926e-07,1.137088e-04
4.892500e-10,-2.994846e-09,-5.269637e-09,1.938715e-07,1.109405e-04
4.892750e-10,-2.832760e-09,-4.944128e-09,2.166509e-07,1.081187e-04
4.893000e-10,-2.671731e-09,-4.618009e-09,2.383803e-07,1.052574e-04
4.893250e-10,-2.512100e-09,-4.292218e-09,2.590119e-07,1.023708e-04
4.893500e-10,-2.354247e-09,-3.967685e-09,2.785006e-07,9.947286e-05
4.893750e-10,-2.198518e-09,-3.645329e-09,2.968044e-07,9.657784e-05
4.894000e-10,-2.045264e-09,-3.326059e-09,3.138841e-07,9.369968e-05
4.894250e-10,-1.894826e-09,-3.010767e-09,3.297035e-07,9.085218e-05
4.894500e-10,-1.747549e-09,-2.700330e-09,3.442296e-07,8.804887e-05
4.894750e-10,-1.603747e-09,-2.395602e-09,3.574328e-07,8.530296e-05
4.895000e-10,-1.463756e-09,-2.097418e-09,3.692864e-07,8.262724e-05
4.895250e-10,-1.327880e-09,-1.806587e-09,3.797673e-07,8.003406e-05
4.895500e-10,-1.196433e-09,-1.523894e-09,3.888556e-07,7.753523e-05
4.895750e-10,-1.069692e-09,-1.250094e-09,3.965351e-07,7.514199e-05
4.896000e-10,-9.479595e-10,-9.859124e-10,4.027928e-07,7.286492e-05
4.896250e-10,-8.314998e-10,-7.320440e-10,4.076195e-07,7.071393e-05
4.896500e-10,-7.205876e-10,-4.891492e-10,4.110093e-07,6.869819e-05
4.896750e-10,-6.154619e-10,-2.578536e-10,4.129601e-07,6.682609e-05
4.897000e-10,-5.163815e-10,-3.874615e-11,4.134734e-07,6.510520e-05
4.897250e-10,-4.235476e-10,1.676215e-10,4.125543e-07,6.354225e-05
4.897500e-10,-3.372173e-10,3.607372e-10,4.102116e-07,6.214310e-05
4.897750e-10,-2.575572e-10,5.401290e-10,4.064579e-07,6.091270e-05
4.898000e-10,-1.847696e-10,7.053659e-10,4.013092e-07,5.985510e-05
4.898250e-10,-1.190319e-10,8.560598e-10,3.947855e-07,5.897341e-05
4.898500e-10,-6.050627e-11,9.918649e-10,3.869103e-07,5.826982e-05
4.898750e-10,-9.322022e-12,1.112480e-09,3.777108e-07,5.774559e-05
4.899000e-10,3.436193e-11,1.217648e-09,3.672180e-07,5.740104e-05
4.899250e-10,7.046914e-11,1.307156e-09,3.554662e-07,5.723559e-05
4.899500e-10,9.887342e-11,1.380838e-09,3.424937e-07,5.724776e-05
4.899750e-10,1.195172e-10,1.438573e-09,3.283420e-07,5.743518e-05
4.900000e-10,1.323309e-10,1.480286e-09,3.130562e-07,5.779462e-05
4.900250e-10,1.372640e-10,1.505948e-09,2.966848e-07,5.832206e-05
4.900500e-10,1.343166e-10,1.515576e-09,2.792799e-07,5.901265e-05
4.900750e-10,1.234660e-10,1.509233e-09,2.608964e-07,5.986083e-05
4.901000e-10,1.047320e-10,1.487030e-09,2.415929e-07,6.086029e-05
4.901250e-10,7.815780e-11,1.449121e-09,2.214308e-07,6.200410e-05
4.901500e-10,4.379859e-11,1.395706e-09,2.004746e-07,6.328471e-05
4.901750e-10,1.726469e-12,1.327032e-09,1.787916e-07,6.469400e-05
4.902000e-10,-4.794751e-11,1.243387e-09,1.564518e-07,6.622334e-05
4.902250e-10,-1.051023e-10,1.145105e-09,1.335281e-07,6.786369e-05
4.902500e-10,-1.695996e-10,1.032565e-09,1.100954e-07,6.960558e-05
4.902750e-10,-2.412704e-10,9.061839e-10,8.623143e-08,7.143923e-05
4.903000e-10,-3.199144e-10,7.664238e-10,6.201562e-08,7.335460e-05
4.903250e-10,-4.053332e-10,6.137859e-10,3.752955e-08,7.534142e-05
4.903500e-10,-4.972751e-10,4.488113e-10,1.285654e-08,7.738929e-05
4.903750e-10,-5.954812e-10,2.720795e-10,-1.191854e-08,7.948770e-05
4.904000e-10,-6.996925e-10,8.420698e-11,-3.670945e-08,8.162613e-05
4.904250e-10,-8.095739e-10,-1.141533e-10,-6.142884e-08,8.379407e-05
4.904500e-10,-9.247994e-10,-3.223144e-10,-8.598845e-08,8.598110e-05
4.904750e-10,-1.045037e-09,-5.395560e-10,-1.102993e-07,8.817694e-05
4.905000e-10,-1.169888e-09,-7.651264e-10,-1.342722e-07,9.037147e-05
4.905250e-10,-1.298977e-09,-9.982441e-10,-1.578175e-07,9.255483e-05
4.905500e-10,-1.431876e-09,-1.238099e-09,-1.808458e-07,9.471742e-05
4.905750e-10,-1.568137e-09,-1.483856e-09,-2.032682e-07,9.684999e-05
4.906000e-10,-1.707321e-09,-1.734655e-09,-2.249963e-07,9.894361e-05
4.906250e-10,-1.848942e-09,-1.989612e-09,-2.459427e-07,1.009898e-04
4.906500e-10,-1.992489e-09,-2.247826e-09,-2.660213e-07,1.029804e-04
4.906750e-10,-2.137475e-09,-2.508375e-09,-2.851473e-07,1.049078e-04
4.907000e-10,-2.283344e-09,-2.770323e-09,-3.032381e-07,1.067650e-04
4.907250e-10,-2.429572e-09,-3.032720e-09,-3.202128e-07,1.085451e-04
4.907500e-10,-2.575582e-09,-3.294606e-09,-3.359932e-07,1.102422e-04
4.907750e-10,-2.720821e-09,-3.555010e-09,-3.505039e-07,1.118505e-04
4.908000e-10,-2.864685e-09,-3.812958e-09,-3.636722e-07,1.133651e-04
4.908250e-10,-3.006607e-09,-4.067472e-09,-3.754291e-07,1.147815e-04
4.908500e-10,-3.145975e-09,-4.317572e-09,-3.857089e-07,1.160957e-04
4.908750e-10,-3.282191e-09,-4.562284e-09,-3.944501e-07,1.173043e-04
4.909000e-10,-3.414655e-09,-4.800634e-09,-4.015952e-07,1.184045e-04
4.909250e-10,-3.542735e-09,-5.031661e-09,-4.070912e-07,1.193939e-04
4.909500e-10,-3.665866e-09,-5.254412e-09,-4.108900e-07,1.202710e-04
4.909750e-10,-3.783404e-09,-5.467950e-09,-4.129484e-07,1.210343e-04
4.910000e-10,-3.894777e-09,-5.671353e-09,-4.132285e-07,1.216833e-04
4.910250e-10,-3.999387e-09,-5.863721e-09,-4.116977e-07,1.222177e-04
4.910500e-10,-4.096650e-09,-6.044177e-09,-4.083294e-07,1.226378e-04
4.910750e-10,-4.186008e-09,-6.211869e-09,-4.031029e-07,1.229443e-04
4.911000e-10,-4.266902e-09,-6.365974e-09,-3.960034e-07,1.231385e-04
4.911250e-10,-4.338799e-09,-6.505704e-09,-3.870226e-07,1.232220e-04
4.911500e-10,-4.401185e-09,-6.630303e-09,-3.761587e-07,1.231967e-04
4.911750e-10,-4.453573e-09,-6.739055e-09,-3.634162e-07,1.230652e-04
4.912000e-10,-4.495487e-09,-6.831286e-09,-3.488067e-07,1.228301e-04
4.912250e-10,-4.526489e-09,-6.906364e-09,-3.323483e-07,1.224945e-04
4.912500e-10,-4.546170e-09,-6.963704e-09,-3.140661e-07,1.220618e-04
4.912750e-10,-4.554164e-09,-7.002774e-09,-2.939921e-07,1.215357e-04
4.913000e-10,-4.550109e-09,-7.023089e-09,-2.721653e-07,1.209202e-04
4.913250e-10,-4.533709e-09,-7.024221e-09,-2.486315e-07,1.202193e-04
4.913500e-10,-4.504699e-09,-7.005801e-09,-2.234435e-07,1.194373e-04
4.913750e-10,-4.462839e-09,-6.967516e-09,-1.966610e-07,1.185788e-04
4.914000e-10,-4.407960e-09,-6.909117e-09,-1.683504e-07,1.176485e-04
4.914250e-10,-4.339907e-09,-6.830415e-09,-1.385848e-07,1.166511e-04
4.914500e-10,-4.258601e-09,-6.731289e-09,-1.074437e-07,1.155915e-04
4.914750e-10,-4.163984e-09,-6.611684e-09,-7.501317e-08,1.144747e-04
4.915000e-10,-4.056053e-09,-6.471612e-09,-4.138522e-08,1.133055e-04
4.915250e-10,-3.934882e-09,-6.311156e-09,-6.657902e-09,1.120891e-04
4.915500e-10,-3.800553e-09,-6.130466e-09,2.906508e-08,1.108304e-04
4.915750e-10,-3.653233e-09,-5.929766e-09,6.567463e-08,1.095344e-04
4.916000e-10,-3.493121e-09,-5.709351e-09,1.030565e-07,1.082060e-04
4.916250e-10,-3.320479e-09,-5.469587e-09,1.410918e-07,1.068502e-04
4.916500e-10,-3.135613e-09,-5.210911e-09,1.796572e-07,1.054718e-04
4.916750e-10,-2.938900e-09,-4.933833e-09,2.186251e-07,1.040754e-04
4.917000e-10,-2.730751e-09,-4.638934e-09,2.578648e-07,1.026656e-04
4.917250e-10,-2.511634e-09,-4.326864e-09,2.972418e-07,1.012470e-04
4.917500e-10,-2.282056e-09,-3.998345e-09,3.366194e-07,9.982372e-05
4.917750e-10,-2.042614e-09,-3.654163e-09,3.758583e-07,9.840004e-05
4.918000e-10,-1.793900e-09,-3.295174e-09,4.148176e-07,9.697993e-05
4.918250e-10,-1.536599e-09,-2.922298e-09,4.533549e-07,9.556718e-05
4.918500e-10,-1.271414e-09,-2.536516e-09,4.913272e-07,9.416543e-05
4.918750e-10,-9.990821e-10,-2.138871e-09,5.285914e-07,9.277810e-05
4.919000e-10,-7.204493e-10,-1.730462e-09,5.650043e-07,9.140842e-05
4.919250e-10,-4.362826e-10,-1.312443e-09,6.004240e-07,9.005940e-05
4.919500e-10,-1.475202e-10,-8.860201e-10,6.347098e-07,8.873384e-05
4.919750e-10,1.449734e-10,-4.524472e-10,6.677229e-07,8.743435e-05
4.920000e-10,4.402457e-10,-1.302218e-11,6.993273e-07,8.616328e-05
4.920250e-10,7.373332e-10,4.309166e-10,7.293899e-07,8.492279e-05
4.920500e-10,1.035255e-09,8.779944e-10,7.577814e-07,8.371481e-05
4.920750e-10,1.332990e-09,1.326805e-09,7.843766e-07,8.254106e-05
4.921000e-10,1.629510e-09,1.775914e-09,8.090551e-07,8.140305e-05
4.921250e-10,1.923804e-09,2.223865e-09,8.317021e-07,8.030206e-05
4.921500e-10,2.214771e-09,2.669184e-09,8.522081e-07,7.923918e-05
4.921750e-10,2.501406e-09,3.110385e-09,8.704706e-07,7.821530e-05
4.922000e-10,2.782634e-09,3.545973e-09,8.863934e-07,7.723109e-05
4.922250e-10,3.057389e-09,3.974452e-09,8.998880e-07,7.628706e-05
4.922500e-10,3.324647e-09,4.394331e-09,9.108735e-07,7.538351e-05
4.922750e-10,3.583377e-09,4.804125e-09,9.192774e-07,7.452059e-05
4.923000e-10,3.832534e-09,5.202366e-09,9.250357e-07,7.369827e-05
4.923250e-10,4.071153e-09,5.587607e-09,9.280934e-07,7.291634e-05
4.923500e-10,4.298253e-09,5.958424e-09,9.284049e-07,7.217448e-05
4.923750e-10,4.512886e-09,6.313427e-09,9.259344e-07,7.147221e-05
4.924000e-10,4.714148e-09,6.651263e-09,9.206558e-07,7.080891e-05
4.924250e-10,4.901182e-09,6.970623e-09,9.125534e-07,7.018386e-05
4.924500e-10,5.073137e-09,7.270243e-09,9.016219e-07,6.959621e-05
4.924750e-10,5.229247e-09,7.548918e-09,8.878665e-07,6.904501e-05
4.925000e-10,5.368786e-09,7.805498e-09,8.713031e-07,6.852922e-05
4.925250e-10,5.491055e-09,8.038901e-09,8.519586e-07,6.804774e-05
4.925500e-10,5.595459e-09,8.248111e-09,8.298704e-07,6.759937e-05
4.925750e-10,5.681416e-09,8.432190e-09,8.050870e-07,6.718285e-05
4.926000e-10,5.748449e-09,8.590275e-09,7.776677e-07,6.679688e-05
4.926250e-10,5.796121e-09,8.721591e-09,7.476825e-07,6.644011e-05
4.926500e-10,5.824072e-09,8.825447e-09,7.152119e-07,6.611115e-05
4.926750e-10,5.832015e-09,8.901245e-09,6.803469e-07,6.580860e-05
4.927000e-10,5.819753e-09,8.948480e-09,6.431887e-07,6.553102e-05
4.927250e-10,5.787119e-09,8.966749e-09,6.038484e-07,6.527698e-05
4.927500e-10,5.734086e-09,8.955746e-09,5.624468e-07,6.504504e-05
4.927750e-10,5.660656e-09,8.915270e-09,5.191138e-07,6.483376e-05
4.928000e-10,5.566945e-09,8.845227e-09,4.739885e-07,6.464171e-05
4.928250e-10,5.453114e-09,8.745628e-09,4.272181e-07,6.446749e-05
4.928500e-10,5.319447e-09,8.616596e-09,3.789580e-07,6.430972e-05
4.928750e-10,5.166282e-09,8.458362e-09,3.293711e-07,6.416704e-05
4.929000e-10,4.994042e-09,8.271267e-09,2.786269e-07,6.403814e-05
4.929250e-10,4.803230e-09,8.055764e-09,2.269016e-07,6.392174e-05
4.929500e-10,4.594436e-09,7.812415e-09,1.743769e-07,6.381660e-05
4.929750e-10,4.368315e-09,7.541894e-09,1.212397e-07,6.372152e-05
4.930000e-10,4.125616e-09,7.244980e-09,6.768101e-08,6.363538e-05
4.930250e-10,3.867145e-09,6.922560e-09,1.389583e-08,6.355707e-05
4.930500e-10,3.593778e-09,6.575628e-09,-3.991806e-08,6.348558e-05
4.930750e-10,3.306480e-09,6.205277e-09,-9.356065e-08,6.341992e-05
4.931000e-10,3.006257e-09,5.812701e-09,-1.468305e-07,6.335917e-05
4.931250e-10,2.694201e-09,5.399189e-09,-1.995256e-07,6.330247e-05
4.931500e-10,2.371426e-09,4.966122e-09,-2.514440e-07,6.324904e-05
4.931750e-10,2.039161e-09,4.514969e-09,-3.023846e-07,6.319812e-05
4.932000e-10,1.698613e-09,4.047284e-09,-3.521484e-07,6.314904e-05
4.932250e-10,1.351087e-09,3.564696e-09,-4.005386e-07,6.310118e-05
4.932500e-10,9.979117e-10,3.068908e-09,-4.473621e-07,6.305398e-05
4.932750e-10,6.404498e-10,2.561693e-09,-4.924298e-07,6.300695e-05
4.933000e-10,2.801000e-10,2.044880e-09,-5.355577e-07,6.295963e-05
4.933250e-10,-8.173601e-11,1.520357e-09,-5.765675e-07,6.291165e-05
4.933500e-10,-4.435832e-10,9.900582e-10,-6.152875e-07,6.286266e-05
4.933750e-10,-8.040210e-10,4.559580e-10,-6.515534e-07,6.281238e-05
4.934000e-10,-1.161566e-09,-7.993382e-11,-6.852088e-07,6.276059e-05
4.934250e-10,-1.514761e-09,-6.155817e-10,-7.161061e-07,6.270710e-05
4.934500e-10,-1.862149e-09,-1.148931e-09,-7.441071e-07,6.265176e-05
4.934750e-10,-2.202263e-09,-1.677916e-09,-7.690839e-07,6.259448e-05
4.935000e-10,-2.533693e-09,-2.200468e-09,-7.909189e-07,6.253522e-05
4.935250e-10,-2.854999e-09,-2.714523e-09,-8.095062e-07,6.247393e-05
4.935500e-10,-3.164810e-09,-3.218030e-09,-8.247513e-07,6.241065e-05
4.935750e-10,-3.461761e-09,-3.708959e-09,-8.365723e-07,6.234542e-05
4.936000e-10,-3.744569e-09,-4.185308e-09,-8.448999e-07,6.227832e-05
4.936250e-10,-4.011921e-09,-4.645115e-09,-8.496779e-07,6.220944e-05
4.936500e-10,-4.262644e-09,-5.086461e-09,-8.508638e-07,6.213891e-05
4.936750e-10,-4.495551e-09,-5.507481e-09,-8.484286e-07,6.206688e-05
4.937000e-10,-4.709553e-09,-5.906372e-09,-8.423574e-07,6.199351e-05
4.937250e-10,-4.903615e-09,-6.281398e-09,-8.326497e-07,6.191897e-05
4.937500e-10,-5.076788e-09,-6.630901e-09,-8.193192e-07,6.184345e-05
4.937750e-10,-5.228177e-09,-6.953306e-09,-8.023939e-07,6.176716e-05
4.938000e-10,-5.356979e-09,-7.247130e-09,-7.819162e-07,6.169029e-05
4.938250e-10,-5.462489e-09,-7.510986e-09,-7.579432e-07,6.161304e-05
4.938500e-10,-5.544064e-09,-7.743592e-09,-7.305458e-07,6.153564e-05
4.938750e-10,-5.601170e-09,-7.943774e-09,-6.998093e-07,6.145829e-05
4.939000e-10,-5.633364e-09,-8.110476e-09,-6.658326e-07,6.138120e-05
4.939250e-10,-5.640311e-09,-8.242763e-09,-6.287284e-07,6.130457e-05
4.939500e-10,-5.621744e-09,-8.339825e-09,-5.886224e-07,6.122860e-05
4.939750e-10,-5.577537e-09,-8.400983e-09,-5.456532e-07,6.115347e-05
4.940000e-10,-5.507641e-09,-8.425693e-09,-4.999716e-07,6.107936e-05
4.940250e-10,-5.412121e-09,-8.413547e-09,-4.517404e-07,6.100645e-05
4.940500e-10,-5.291151e-09,-8.364279e-09,-4.011334e-07,6.093489e-05
4.940750e-10,-5.144988e-09,-8.277768e-09,-3.483352e-07,6.086482e-05
4.941000e-10,-4.974026e-09,-8.154035e-09,-2.935403e-07,6.079637e-05
4.941250e-10,-4.778742e-09,-7.993249e-09,-2.369522e-07,6.072966e-05
4.941500e-10,-4.559727e-09,-7.795726e-09,-1.787830e-07,6.066479e-05
4.941750e-10,-4.317651e-09,-7.561928e-09,-1.192525e-07,6.060184e-05
4.942000e-10,-4.053321e-09,-7.292466e-09,-5.858696e-08,6.054089e-05
4.942250e-10,-3.767600e-09,-6.988094e-09,2.981109e-09,6.048198e-05
4.942500e-10,-3.461490e-09,-6.649712e-09,6.521442e-08,6.042515e-05
4.942750e-10,-3.136040e-09,-6.278359e-09,1.278716e-07,6.037043e-05
4.943000e-10,-2.792403e-09,-5.875214e-09,1.907082e-07,6.031781e-05
4.943250e-10,-2.431836e-09,-5.441590e-09,2.534777e-07,6.026730e-05
4.943500e-10,-2.055642e-09,-4.978933e-09,3.159324e-07,6.021887e-05
4.943750e-10,-1.665208e-09,-4.488812e-09,3.778247e-07,6.017247e-05
4.944000e-10,-1.262006e-09,-3.972919e-09,4.389077e-07,6.012807e-05
4.944250e-10,-8.475479e-10,-3.433059e-09,4.989367e-07,6.008559e-05
4.944500e-10,-4.234109e-10,-2.871147e-09,5.576697e-07,6.004496e-05
4.944750e-10,8.769776e-12,-2.289198e-09,6.148688e-07,6.000610e-05
4.945000e-10,4.473292e-10,-1.689322e-09,6.703012e-07,5.996890e-05
4.945250e-10,8.905664e-10,-1.073715e-09,7.237399e-07,5.993328e-05
4.945500e-10,1.336712e-09,-4.446500e-10,7.749649e-07,5.989911e-05
4.945750e-10,1.784035e-09,1.955291e-10,8.237641e-07,5.986627e-05
4.946000e-10,2.230739e-09,8.444203e-10,8.699340e-07,5.983466e-05
4.946250e-10,2.675049e-09,1.499570e-09,9.132809e-07,5.980413e-05
4.946500e-10,3.115168e-09,2.158484e-09,9.536217e-07,5.977455e-05
4.946750e-10,3.549315e-09,2.818637e-09,9.907844e-07,5.974581e-05
4.947000e-10,3.975737e-09,3.477484e-09,1.024609e-06,5.971777e-05
4.947250e-10,4.392684e-09,4.132469e-09,1.054949e-06,5.969029e-05
4.947500e-10,4.798431e-09,4.781035e-09,1.081670e-06,5.966325e-05
4.947750e-10,5.191324e-09,5.420638e-09,1.104654e-06,5.963652e-05
4.948000e-10,5.569707e-09,6.048753e-09,1.123794e-06,5.960999e-05
4.948250e-10,5.932024e-09,6.662890e-09,1.139001e-06,5.958355e-05
4.948500e-10,6.276743e-09,7.260597e-09,1.150201e-06,5.955707e-05
4.948750e-10,6.602402e-09,7.839480e-09,1.157335e-06,5.953047e-05
4.949000e-10,6.907636e-09,8.397203e-09,1.160361e-06,5.950364e-05
4.949250e-10,7.191137e-09,8.931507e-09,1.159253e-06,5.947652e-05
4.949500e-10,7.451676e-09,9.440213e-09,1.154003e-06,5.944903e-05
4.949750e-10,7.688150e-09,9.921236e-09,1.144617e-06,5.942111e-05
4.950000e-10,7.899507e-09,1.037259e-08,1.131120e-06,5.939270e-05
4.950250e-10,8.084824e-09,1.079241e-08,1.113553e-06,5.936379e-05
4.950500e-10,8.243278e-09,1.117893e-08,1.091973e-06,5.933433e-05
4.950750e-10,8.374154e-09,1.153052e-08,1.066454e-06,5.930434e-05
4.951000e-10,8.476850e-09,1.184569e-08,1.037086e-06,5.927380e-05
4.951250e-10,8.550884e-09,1.212308e-08,1.003975e-06,5.924276e-05
4.951500e-10,8.595876e-09,1.236149e-08,9.672431e-07,5.921123e-05
4.951750e-10,8.611586e-09,1.255986e-08,9.270254e-07,5.917928e-05
4.952000e-10,8.597901e-09,1.271728e-08,8.834730e-07,5.914696e-05
4.952250e-10,8.554793e-09,1.283303e-08,8.367506e-07,5.911437e-05
4.952500e-10,8.482418e-09,1.290653e-08,7.870361e-07,5.908160e-05
4.952750e-10,8.380977e-09,1.293737e-08,7.345198e-07,5.904877e-05
4.953000e-10,8.250878e-09,1.292532e-08,6.794039e-07,5.901600e-05
4.953250e-10,8.092578e-09,1.287032e-08,6.219017e-07,5.898344e-05
4.953500e-10,7.906704e-09,1.277247e-08,5.622364e-07,5.895125e-05
4.953750e-10,7.693972e-09,1.263207e-08,5.006406e-07,5.891961e-05
4.954000e-10,7.455221e-09,1.244956e-08,4.373553e-07,5.888870e-05
4.954250e-10,7.191393e-09,1.222557e-08,3.726286e-07,5.885873e-05
4.954500e-10,6.903547e-09,1.196089e-08,3.067150e-07,5.882992e-05
4.954750e-10,6.592852e-09,1.165649e-08,2.398744e-07,5.880249e-05
4.955000e-10,6.260540e-09,1.131348e-08,1.723708e-07,5.877669e-05
4.955250e-10,5.907974e-09,1.093314e-08,1.044715e-07,5.875277e-05
4.955500e-10,5.536577e-09,1.051690e-08,3.644556e-08,5.873099e-05
4.955750e-10,5.147867e-09,1.006634e-08,-3.143669e-08,5.871164e-05
4.956000e-10,4.743428e-09,9.583182e-09,-9.890528e-08,5.869501e-05
4.956250e-10,4.324909e-09,9.069278e-09,-1.656915e-07,5.868137e-05
4.956500e-10,3.894031e-09,8.526606e-09,-2.315289e-07,5.867104e-05
4.956750e-10,3.452560e-09,7.957267e-09,-2.961548e-07,5.866434e-05
4.957000e-10,3.002290e-09,7.363470e-09,-3.593108e-07,5.866156e-05
4.957250e-10,2.545090e-09,6.747527e-09,-4.207444e-07,5.866305e-05
4.957500e-10,2.082824e-09,6.111841e-09,-4.802097e-07,5.866912e-05
4.957750e-10,1.617390e-09,5.458899e-09,-5.374686e-07,5.868011e-05
4.958000e-10,1.150704e-09,4.791261e-09,-5.922917e-07,5.869636e-05
4.958250e-10,6.846850e-10,4.111548e-09,-6.444592e-07,5.871820e-05
4.958500e-10,2.212319e-10,3.422436e-09,-6.937622e-07,5.874597e-05
4.958750e-10,-2.377341e-10,2.726640e-09,-7.400030e-07,5.878002e-05
4.959000e-10,-6.903412e-10,2.026904e-09,-7.829962e-07,5.882067e-05
4.959250e-10,-1.134735e-09,1.325995e-09,-8.225699e-07,5.886828e-05
4.959500e-10,-1.569084e-09,6.266860e-10,-8.585655e-07,5.892318e-05
4.959750e-10,-1.991620e-09,-6.825364e-11,-8.908393e-07,5.898570e-05
4.960000e-10,-2.400613e-09,-7.560673e-10,-9.192624e-07,5.905619e-05
4.960250e-10,-2.794383e-09,-1.434024e-09,-9.437219e-07,5.913496e-05
4.960500e-10,-3.171331e-09,-2.099430e-09,-9.641206e-07,5.922234e-05
4.960750e-10,-3.529916e-09,-2.749637e-09,-9.803782e-07,5.931866e-05
4.961000e-10,-3.868681e-09,-3.382055e-09,-9.924310e-07,5.942422e-05
4.961250e-10,-4.186244e-09,-3.994163e-09,-1.000233e-06,5.953934e-05
4.961500e-10,-4.481326e-09,-4.583519e-09,-1.003754e-06,5.966432e-05
4.961750e-10,-4.752719e-09,-5.147767e-09,-1.002984e-06,5.979944e-05
4.962000e-10,-4.999336e-09,-5.684651e-09,-9.979272e-07,5.994501e-05
4.962250e-10,-5.220181e-09,-6.192020e-09,-9.886082e-07,6.010131e-05
4.962500e-10,-5.414373e-09,-6.667841e-09,-9.750676e-07,6.026859e-05
4.962750e-10,-5.581124e-09,-7.110204e-09,-9.573634e-07,6.044714e-05
4.963000e-10,-5.719793e-09,-7.517330e-09,-9.355706e-07,6.063721e-05
4.963250e-10,-5.829809e-09,-7.887580e-09,-9.097810e-07,6.083904e-05
4.963500e-10,-5.910758e-09,-8.219461e-09,-8.801027e-07,6.105289e-05
4.963750e-10,-5.962347e-09,-8.511632e-09,-8.466595e-07,6.127898e-05
4.964000e-10,-5.984358e-09,-8.762909e-09,-8.095906e-07,6.151753e-05
4.964250e-10,-5.976754e-09,-8.972272e-09,-7.690499e-07,6.176878e-05
4.964500e-10,-5.939571e-09,-9.138865e-09,-7.252055e-07,6.203292e-05
4.964750e-10,-5.873012e-09,-9.262006e-09,-6.782387e-07,6.231016e-05
4.965000e-10,-5.777353e-09,-9.341185e-09,-6.283435e-07,6.260070e-05
