time,"P(A)","P(B)","P(C)","P(Q)"
3.677750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.678000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.678250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.678500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.678750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.679000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.679250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.679500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.679750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.680000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.680250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.680500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.680750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.681000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.681250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.681500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.681750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.682000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.682250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.682500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.682750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.683000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.683250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.683500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.683750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.684000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.684250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.684500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.684750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.685000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.685250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.685500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.685750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.686000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.686250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.686500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.686750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.687000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.687250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.687500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.687750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.688000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.688250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.688500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.688750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.689000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.689250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.689500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.689750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.690000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.690250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.690500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.690750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.691000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.691250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.691500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.691750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.692000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.692250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.692500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.692750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.693000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.693250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.693500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.693750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.694000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.694250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.694500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.694750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.695000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.695250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.695500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.695750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.696000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.696250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.696500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.696750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.697000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.697250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.697500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.697750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.698000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.698250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.698500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.698750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.699000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.699250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.699500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.699750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.700000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.700250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.700500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.700750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.701000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.701250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.701500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.701750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.702000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.702250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.702500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.702750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.703000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.703250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.703500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.703750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.704000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.704250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.704500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.704750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.705000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.705250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.705500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.705750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.706000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.706250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.706500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.706750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.707000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.707250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.707500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.707750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.708000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.708250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.708500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.708750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.709000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.709250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.709500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.709750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.710000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.710250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.710500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.710750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.711000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.711250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.711500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.711750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.712000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.712250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.712500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.712750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.713000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.713250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.713500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.713750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.714000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.714250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.714500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.714750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.715000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.715250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.715500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.715750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.716000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.716250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.716500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.716750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.717000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.717250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.717500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.717750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.718000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.718250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.718500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.718750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.719000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.719250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.719500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.719750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.720000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.720250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.720500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.720750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.721000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.721250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.721500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.721750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.722000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.722250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.722500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.722750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.723000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.723250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.723500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.723750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.724000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.724250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.724500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.724750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.725000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.725250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.725500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.725750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.726000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.726250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.726500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.726750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.727000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.727250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.727500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.727750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.728000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.728250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.728500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.728750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.729000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.729250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.729500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.729750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.730000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.730250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.730500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.730750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.731000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.731250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.731500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.731750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.732000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.732250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.732500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.732750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.733000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.733250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.733500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.733750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.734000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.734250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.734500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.734750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.735000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.735250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.735500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.735750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.736000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.736250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.736500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.736750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.737000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.737250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.737500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.737750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.738000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.738250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.738500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.738750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.739000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.739250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.739500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.739750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.740000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.740250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.740500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.740750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.741000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.741250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.741500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.741750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.742000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.742250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.742500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.742750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.743000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.743250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.743500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.743750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.744000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.744250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.744500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.744750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.745000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.745250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.745500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.745750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.746000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.746250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.746500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.746750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.747000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.747250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.747500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.747750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.748000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.748250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.748500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.748750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.749000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.749250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.749500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.749750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.750000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.750250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.750500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.750750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.751000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.751250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.751500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.751750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.752000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.752250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.752500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.752750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.753000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.753250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.753500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.753750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.754000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.754250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.754500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.754750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.755000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.755250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.755500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.755750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.756000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.756250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.756500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.756750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.757000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.757250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.757500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.757750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.758000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.758250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.758500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.758750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.759000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.759250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.759500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.759750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.760000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.760250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.760500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.760750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.761000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.761250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.761500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.761750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.762000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.762250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.762500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.762750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.763000e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.763250e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
3.763500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
