time,"P(D0)","P(D1)","P(S)","P(Q)"
4.778700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.778800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.778900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.779000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.779100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.779200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.779300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.779400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.779500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.779600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.779700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.779800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.779900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.780000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.780100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.780200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.780300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.780400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.780500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.780600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.780700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.780800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.780900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.781000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.781100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.781200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.781300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.781400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.781500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.781600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.781700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.781800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.781900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.782000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.782100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.782200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.782300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.782400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.782500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.782600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.782700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.782800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.782900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.783000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.783100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.783200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.783300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.783400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.783500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.783600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.783700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.783800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.783900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.784000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.784100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.784200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.784300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.784400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.784500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.784600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.784700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.784800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.784900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.785000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.785100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.785200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.785300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.785400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.785500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.785600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.785700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.785800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.785900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.786000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.786100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.786200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.786300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.786400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.786500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.786600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.786700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.786800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.786900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.787000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.787100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.787200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.787300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.787400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.787500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.787600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.787700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.787800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.787900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.788000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.788100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.788200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.788300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.788400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.788500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.788600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.788700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.788800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.788900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.789000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.789100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.789200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.789300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.789400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.789500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.789600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.789700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.789800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.789900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.790000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.790100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.790200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.790300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.790400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.790500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.790600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.790700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.790800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.790900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.791000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.791100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.791200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.791300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.791400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.791500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.791600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.791700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.791800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.791900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.792000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.792100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.792200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.792300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.792400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.792500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.792600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.792700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.792800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.792900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.793000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.793100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.793200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.793300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.793400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.793500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.793600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.793700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.793800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.793900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.794000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.794100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.794200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.794300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.794400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.794500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.794600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.794700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.794800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.794900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.795000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.795100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.795200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.795300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.795400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.795500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.795600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.795700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.795800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.795900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.796000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.796100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.796200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.796300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.796400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.796500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.796600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.796700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.796800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.796900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.797000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.797100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.797200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.797300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.797400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.797500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.797600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.797700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.797800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.797900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.798000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.798100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.798200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.798300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.798400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.798500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.798600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.798700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.798800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.798900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.799000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.799100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.799200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.799300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.799400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.799500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.799600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.799700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.799800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.799900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.800000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.800100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.800200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.800300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.800400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.800500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.800600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.800700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.800800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.800900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.801000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.801100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.801200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.801300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.801400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.801500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.801600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.801700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.801800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.801900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.802000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.802100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.802200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.802300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.802400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.802500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.802600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.802700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.802800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.802900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.803000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.803100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.803200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.803300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.803400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.803500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.803600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.803700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.803800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.803900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.804000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.804100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.804200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.804300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.804400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.804500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.804600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.804700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.804800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.804900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.805000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.805100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.805200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.805300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.805400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.805500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.805600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.805700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.805800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.805900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.806000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.806100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.806200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.806300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.806400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.806500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.806600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.806700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.806800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.806900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.807000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.807100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.807200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.807300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.807400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.807500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.807600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.807700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.807800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.807900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.808000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.808100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.808200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.808300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.808400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.808500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.808600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.808700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.808800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.808900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.809000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.809100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.809200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.809300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.809400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.809500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.809600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.809700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.809800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.809900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.810000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.810100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.810200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.810300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.810400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.810500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.810600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.810700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.810800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.810900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.811000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.811100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.811200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.811300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.811400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.811500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.811600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.811700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.811800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.811900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.812000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.812100e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.812200e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.812300e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.812400e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.812500e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.812600e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.812700e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.812800e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.812900e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
4.813000e-10,1.992144e+01,1.359182e+01,1.359197e+01,2.619446e+01
