time,"P(A)","P(B)","P(CLK)","P(ROUT)"
1.334000e-10,7.934668e+00,7.459202e+00,7.473490e+00,1.062755e+00
1.334250e-10,7.931572e+00,7.458793e+00,7.473500e+00,1.061692e+00
1.334500e-10,7.926589e+00,7.458318e+00,7.474624e+00,1.060596e+00
1.334750e-10,7.919757e+00,7.457777e+00,7.476755e+00,1.059469e+00
1.335000e-10,7.911145e+00,7.457173e+00,7.479782e+00,1.058314e+00
1.335250e-10,7.900851e+00,7.456510e+00,7.483589e+00,1.057135e+00
1.335500e-10,7.889004e+00,7.455790e+00,7.488057e+00,1.055934e+00
1.335750e-10,7.875758e+00,7.455017e+00,7.493067e+00,1.054716e+00
1.336000e-10,7.861291e+00,7.454193e+00,7.498498e+00,1.053482e+00
1.336250e-10,7.845804e+00,7.453322e+00,7.504230e+00,1.052238e+00
1.336500e-10,7.829514e+00,7.452409e+00,7.510149e+00,1.050986e+00
1.336750e-10,7.812650e+00,7.451457e+00,7.516139e+00,1.049729e+00
1.337000e-10,7.795456e+00,7.450470e+00,7.522093e+00,1.048472e+00
1.337250e-10,7.778177e+00,7.449453e+00,7.527909e+00,1.047217e+00
1.337500e-10,7.761062e+00,7.448409e+00,7.533490e+00,1.045969e+00
1.337750e-10,7.744358e+00,7.447343e+00,7.538749e+00,1.044730e+00
1.338000e-10,7.728303e+00,7.446260e+00,7.543607e+00,1.043505e+00
1.338250e-10,7.713128e+00,7.445163e+00,7.547993e+00,1.042296e+00
1.338500e-10,7.699045e+00,7.444058e+00,7.551846e+00,1.041107e+00
1.338750e-10,7.686251e+00,7.442948e+00,7.555117e+00,1.039942e+00
1.339000e-10,7.674921e+00,7.441838e+00,7.557764e+00,1.038802e+00
1.339250e-10,7.665203e+00,7.440734e+00,7.559760e+00,1.037693e+00
1.339500e-10,7.657223e+00,7.439638e+00,7.561086e+00,1.036616e+00
1.339750e-10,7.651075e+00,7.438555e+00,7.561735e+00,1.035574e+00
1.340000e-10,7.646823e+00,7.437489e+00,7.561711e+00,1.034570e+00
1.340250e-10,7.644502e+00,7.436445e+00,7.561030e+00,1.033607e+00
1.340500e-10,7.644115e+00,7.435426e+00,7.559717e+00,1.032688e+00
1.340750e-10,7.645635e+00,7.434437e+00,7.557807e+00,1.031814e+00
1.341000e-10,7.649003e+00,7.433479e+00,7.555348e+00,1.030988e+00
1.341250e-10,7.654136e+00,7.432559e+00,7.552394e+00,1.030211e+00
1.341500e-10,7.660921e+00,7.431677e+00,7.549009e+00,1.029487e+00
1.341750e-10,7.669223e+00,7.430838e+00,7.545267e+00,1.028815e+00
1.342000e-10,7.678885e+00,7.430044e+00,7.541247e+00,1.028199e+00
1.342250e-10,7.689734e+00,7.429297e+00,7.537036e+00,1.027639e+00
1.342500e-10,7.701580e+00,7.428601e+00,7.532727e+00,1.027137e+00
1.342750e-10,7.714225e+00,7.427957e+00,7.528417e+00,1.026692e+00
1.343000e-10,7.727461e+00,7.427368e+00,7.524207e+00,1.026307e+00
1.343250e-10,7.741080e+00,7.426834e+00,7.520202e+00,1.025981e+00
1.343500e-10,7.754870e+00,7.426357e+00,7.516508e+00,1.025716e+00
1.343750e-10,7.768625e+00,7.425939e+00,7.513231e+00,1.025511e+00
1.344000e-10,7.782146e+00,7.425580e+00,7.510477e+00,1.025366e+00
1.344250e-10,7.795242e+00,7.425281e+00,7.508352e+00,1.025281e+00
1.344500e-10,7.807737e+00,7.425041e+00,7.506956e+00,1.025256e+00
1.344750e-10,7.819467e+00,7.424862e+00,7.506388e+00,1.025290e+00
1.345000e-10,7.830287e+00,7.424743e+00,7.506742e+00,1.025383e+00
1.345250e-10,7.840070e+00,7.424683e+00,7.508103e+00,1.025534e+00
1.345500e-10,7.848710e+00,7.424682e+00,7.510552e+00,1.025741e+00
1.345750e-10,7.856120e+00,7.424739e+00,7.514161e+00,1.026003e+00
1.346000e-10,7.862236e+00,7.424853e+00,7.518994e+00,1.026319e+00
1.346250e-10,7.867017e+00,7.425022e+00,7.525105e+00,1.026688e+00
1.346500e-10,7.870443e+00,7.425244e+00,7.532537e+00,1.027107e+00
1.346750e-10,7.872516e+00,7.425519e+00,7.541324e+00,1.027576e+00
1.347000e-10,7.873260e+00,7.425843e+00,7.551488e+00,1.028091e+00
1.347250e-10,7.872720e+00,7.426215e+00,7.563039e+00,1.028652e+00
1.347500e-10,7.870959e+00,7.426633e+00,7.575978e+00,1.029255e+00
1.347750e-10,7.868060e+00,7.427093e+00,7.590292e+00,1.029899e+00
1.348000e-10,7.864120e+00,7.427593e+00,7.605957e+00,1.030581e+00
1.348250e-10,7.859255e+00,7.428130e+00,7.622938e+00,1.031298e+00
1.348500e-10,7.853589e+00,7.428702e+00,7.641190e+00,1.032049e+00
1.348750e-10,7.847262e+00,7.429305e+00,7.660657e+00,1.032830e+00
1.349000e-10,7.840420e+00,7.429936e+00,7.681273e+00,1.033639e+00
1.349250e-10,7.833214e+00,7.430593e+00,7.702962e+00,1.034473e+00
1.349500e-10,7.825802e+00,7.431271e+00,7.725641e+00,1.035330e+00
1.349750e-10,7.818342e+00,7.431968e+00,7.749220e+00,1.036206e+00
1.350000e-10,7.810990e+00,7.432680e+00,7.773600e+00,1.037099e+00
1.350250e-10,7.803899e+00,7.433404e+00,7.798679e+00,1.038005e+00
1.350500e-10,7.797217e+00,7.434137e+00,7.824348e+00,1.038923e+00
1.350750e-10,7.791083e+00,7.434875e+00,7.850496e+00,1.039849e+00
1.351000e-10,7.785624e+00,7.435615e+00,7.877009e+00,1.040780e+00
1.351250e-10,7.780955e+00,7.436354e+00,7.903770e+00,1.041713e+00
1.351500e-10,7.777176e+00,7.437089e+00,7.930662e+00,1.042647e+00
1.351750e-10,7.774373e+00,7.437816e+00,7.957569e+00,1.043577e+00
1.352000e-10,7.772609e+00,7.438533e+00,7.984375e+00,1.044502e+00
1.352250e-10,7.771932e+00,7.439237e+00,8.010965e+00,1.045418e+00
1.352500e-10,7.772369e+00,7.439926e+00,8.037227e+00,1.046324e+00
1.352750e-10,7.773926e+00,7.440595e+00,8.063054e+00,1.047216e+00
1.353000e-10,7.776589e+00,7.441244e+00,8.088339e+00,1.048092e+00
1.353250e-10,7.780322e+00,7.441869e+00,8.112983e+00,1.048950e+00
1.353500e-10,7.785072e+00,7.442468e+00,8.136889e+00,1.049787e+00
1.353750e-10,7.790763e+00,7.443040e+00,8.159966e+00,1.050601e+00
1.354000e-10,7.797306e+00,7.443583e+00,8.182128e+00,1.051391e+00
1.354250e-10,7.804590e+00,7.444094e+00,8.203294e+00,1.052153e+00
1.354500e-10,7.812495e+00,7.444572e+00,8.223391e+00,1.052887e+00
1.354750e-10,7.820885e+00,7.445015e+00,8.242350e+00,1.053590e+00
1.355000e-10,7.829614e+00,7.445424e+00,8.260108e+00,1.054260e+00
1.355250e-10,7.838530e+00,7.445796e+00,8.276609e+00,1.054897e+00
1.355500e-10,7.847475e+00,7.446131e+00,8.291802e+00,1.055498e+00
1.355750e-10,7.856289e+00,7.446427e+00,8.305643e+00,1.056062e+00
1.356000e-10,7.864811e+00,7.446686e+00,8.318095e+00,1.056589e+00
1.356250e-10,7.872885e+00,7.446906e+00,8.329125e+00,1.057076e+00
1.356500e-10,7.880361e+00,7.447087e+00,8.338709e+00,1.057524e+00
1.356750e-10,7.887096e+00,7.447230e+00,8.346825e+00,1.057930e+00
1.357000e-10,7.892959e+00,7.447334e+00,8.353460e+00,1.058295e+00
1.357250e-10,7.897833e+00,7.447401e+00,8.358607e+00,1.058617e+00
1.357500e-10,7.901617e+00,7.447430e+00,8.362262e+00,1.058897e+00
1.357750e-10,7.904227e+00,7.447423e+00,8.364429e+00,1.059133e+00
1.358000e-10,7.905598e+00,7.447381e+00,8.365117e+00,1.059327e+00
1.358250e-10,7.905688e+00,7.447304e+00,8.364340e+00,1.059476e+00
1.358500e-10,7.904475e+00,7.447194e+00,8.362116e+00,1.059583e+00
1.358750e-10,7.901960e+00,7.447053e+00,8.358470e+00,1.059646e+00
1.359000e-10,7.898167e+00,7.446881e+00,8.353430e+00,1.059667e+00
1.359250e-10,7.893144e+00,7.446681e+00,8.347030e+00,1.059644e+00
1.359500e-10,7.886960e+00,7.446454e+00,8.339307e+00,1.059580e+00
1.359750e-10,7.879708e+00,7.446201e+00,8.330303e+00,1.059474e+00
1.360000e-10,7.871499e+00,7.445926e+00,8.320064e+00,1.059328e+00
1.360250e-10,7.862464e+00,7.445630e+00,8.308638e+00,1.059142e+00
1.360500e-10,7.852752e+00,7.445315e+00,8.296078e+00,1.058916e+00
1.360750e-10,7.842524e+00,7.444983e+00,8.282440e+00,1.058653e+00
1.361000e-10,7.831956e+00,7.444636e+00,8.267783e+00,1.058353e+00
1.361250e-10,7.821231e+00,7.444277e+00,8.252167e+00,1.058017e+00
1.361500e-10,7.810539e+00,7.443908e+00,8.235656e+00,1.057647e+00
1.361750e-10,7.800070e+00,7.443530e+00,8.218314e+00,1.057244e+00
1.362000e-10,7.790015e+00,7.443147e+00,8.200209e+00,1.056809e+00
1.362250e-10,7.780560e+00,7.442760e+00,8.181408e+00,1.056345e+00
1.362500e-10,7.771882e+00,7.442372e+00,8.161980e+00,1.055851e+00
1.362750e-10,7.764147e+00,7.441985e+00,8.141995e+00,1.055331e+00
1.363000e-10,7.757507e+00,7.441601e+00,8.121521e+00,1.054786e+00
1.363250e-10,7.752093e+00,7.441222e+00,8.100629e+00,1.054217e+00
1.363500e-10,7.748017e+00,7.440850e+00,8.079386e+00,1.053626e+00
1.363750e-10,7.745369e+00,7.440487e+00,8.057860e+00,1.053016e+00
1.364000e-10,7.744213e+00,7.440135e+00,8.036117e+00,1.052387e+00
1.364250e-10,7.744584e+00,7.439796e+00,8.014222e+00,1.051742e+00
1.364500e-10,7.746493e+00,7.439471e+00,7.992237e+00,1.051082e+00
1.364750e-10,7.749919e+00,7.439163e+00,7.970222e+00,1.050409e+00
1.365000e-10,7.754815e+00,7.438871e+00,7.948235e+00,1.049726e+00
1.365250e-10,7.761106e+00,7.438599e+00,7.926329e+00,1.049033e+00
1.365500e-10,7.768688e+00,7.438346e+00,7.904555e+00,1.048334e+00
1.365750e-10,7.777432e+00,7.438115e+00,7.882961e+00,1.047629e+00
1.366000e-10,7.787189e+00,7.437905e+00,7.861592e+00,1.046920e+00
1.366250e-10,7.797783e+00,7.437719e+00,7.840487e+00,1.046210e+00
1.366500e-10,7.809025e+00,7.437556e+00,7.819682e+00,1.045499e+00
1.366750e-10,7.820708e+00,7.437417e+00,7.799211e+00,1.044791e+00
1.367000e-10,7.832612e+00,7.437303e+00,7.779103e+00,1.044086e+00
1.367250e-10,7.844513e+00,7.437213e+00,7.759382e+00,1.043386e+00
1.367500e-10,7.856179e+00,7.437149e+00,7.740071e+00,1.042692e+00
1.367750e-10,7.867380e+00,7.437109e+00,7.721187e+00,1.042007e+00
1.368000e-10,7.877887e+00,7.437094e+00,7.702747e+00,1.041331e+00
1.368250e-10,7.887481e+00,7.437103e+00,7.684761e+00,1.040667e+00
1.368500e-10,7.895952e+00,7.437137e+00,7.667240e+00,1.040015e+00
1.368750e-10,7.903105e+00,7.437193e+00,7.650192e+00,1.039377e+00
1.369000e-10,7.908764e+00,7.437272e+00,7.633620e+00,1.038754e+00
1.369250e-10,7.912773e+00,7.437373e+00,7.617530e+00,1.038147e+00
1.369500e-10,7.914998e+00,7.437495e+00,7.601923e+00,1.037558e+00
1.369750e-10,7.915332e+00,7.437637e+00,7.586801e+00,1.036987e+00
1.370000e-10,7.913696e+00,7.437797e+00,7.572165e+00,1.036436e+00
1.370250e-10,7.910040e+00,7.437975e+00,7.558016e+00,1.035905e+00
1.370500e-10,7.904343e+00,7.438168e+00,7.544355e+00,1.035396e+00
1.370750e-10,7.896616e+00,7.438377e+00,7.531183e+00,1.034908e+00
1.371000e-10,7.886899e+00,7.438598e+00,7.518503e+00,1.034443e+00
1.371250e-10,7.875265e+00,7.438830e+00,7.506318e+00,1.034001e+00
1.371500e-10,7.861815e+00,7.439073e+00,7.494632e+00,1.033583e+00
1.371750e-10,7.846680e+00,7.439323e+00,7.483452e+00,1.033189e+00
1.372000e-10,7.830018e+00,7.439580e+00,7.472784e+00,1.032820e+00
1.372250e-10,7.812010e+00,7.439841e+00,7.462639e+00,1.032475e+00
1.372500e-10,7.792863e+00,7.440106e+00,7.453026e+00,1.032156e+00
1.372750e-10,7.772801e+00,7.440371e+00,7.443958e+00,1.031862e+00
1.373000e-10,7.752066e+00,7.440635e+00,7.435449e+00,1.031593e+00
1.373250e-10,7.730913e+00,7.440897e+00,7.427515e+00,1.031349e+00
1.373500e-10,7.709608e+00,7.441154e+00,7.420172e+00,1.031131e+00
1.373750e-10,7.688421e+00,7.441405e+00,7.413439e+00,1.030938e+00
1.374000e-10,7.667624e+00,7.441647e+00,7.407335e+00,1.030770e+00
1.374250e-10,7.647488e+00,7.441881e+00,7.401878e+00,1.030627e+00
1.374500e-10,7.628275e+00,7.442103e+00,7.397090e+00,1.030508e+00
1.374750e-10,7.610240e+00,7.442312e+00,7.392989e+00,1.030413e+00
1.375000e-10,7.593621e+00,7.442506e+00,7.389596e+00,1.030342e+00
1.375250e-10,7.578639e+00,7.442685e+00,7.386930e+00,1.030294e+00
1.375500e-10,7.565492e+00,7.442846e+00,7.385009e+00,1.030269e+00
1.375750e-10,7.554355e+00,7.442989e+00,7.383850e+00,1.030266e+00
1.376000e-10,7.545377e+00,7.443112e+00,7.383468e+00,1.030284e+00
1.376250e-10,7.538673e+00,7.443214e+00,7.383876e+00,1.030324e+00
1.376500e-10,7.534332e+00,7.443295e+00,7.385085e+00,1.030383e+00
1.376750e-10,7.532406e+00,7.443352e+00,7.387103e+00,1.030463e+00
1.377000e-10,7.532918e+00,7.443386e+00,7.389935e+00,1.030561e+00
1.377250e-10,7.535855e+00,7.443396e+00,7.393584e+00,1.030677e+00
1.377500e-10,7.541171e+00,7.443382e+00,7.398048e+00,1.030811e+00
1.377750e-10,7.548790e+00,7.443342e+00,7.403323e+00,1.030961e+00
1.378000e-10,7.558605e+00,7.443277e+00,7.409399e+00,1.031127e+00
1.378250e-10,7.570481e+00,7.443186e+00,7.416266e+00,1.031308e+00
1.378500e-10,7.584256e+00,7.443070e+00,7.423908e+00,1.031503e+00
1.378750e-10,7.599746e+00,7.442928e+00,7.432304e+00,1.031711e+00
1.379000e-10,7.616747e+00,7.442761e+00,7.441433e+00,1.031931e+00
1.379250e-10,7.635039e+00,7.442569e+00,7.451266e+00,1.032163e+00
1.379500e-10,7.654387e+00,7.442352e+00,7.461774e+00,1.032406e+00
1.379750e-10,7.674550e+00,7.442112e+00,7.472923e+00,1.032658e+00
1.380000e-10,7.695278e+00,7.441848e+00,7.484678e+00,1.032918e+00
1.380250e-10,7.716322e+00,7.441563e+00,7.496998e+00,1.033187e+00
1.380500e-10,7.737434e+00,7.441256e+00,7.509842e+00,1.033463e+00
1.380750e-10,7.758369e+00,7.440928e+00,7.523165e+00,1.033745e+00
1.381000e-10,7.778895e+00,7.440582e+00,7.536923e+00,1.034032e+00
1.381250e-10,7.798787e+00,7.440218e+00,7.551067e+00,1.034323e+00
1.381500e-10,7.817836e+00,7.439837e+00,7.565549e+00,1.034618e+00
1.381750e-10,7.835850e+00,7.439441e+00,7.580319e+00,1.034916e+00
1.382000e-10,7.852654e+00,7.439032e+00,7.595327e+00,1.035215e+00
1.382250e-10,7.868094e+00,7.438611e+00,7.610524e+00,1.035516e+00
1.382500e-10,7.882038e+00,7.438179e+00,7.625859e+00,1.035817e+00
1.382750e-10,7.894377e+00,7.437739e+00,7.641282e+00,1.036117e+00
1.383000e-10,7.905024e+00,7.437293e+00,7.656747e+00,1.036416e+00
1.383250e-10,7.913917e+00,7.436842e+00,7.672204e+00,1.036713e+00
1.383500e-10,7.921018e+00,7.436387e+00,7.687608e+00,1.037008e+00
1.383750e-10,7.926313e+00,7.435932e+00,7.702916e+00,1.037299e+00
1.384000e-10,7.929809e+00,7.435477e+00,7.718085e+00,1.037587e+00
1.384250e-10,7.931538e+00,7.435026e+00,7.733075e+00,1.037869e+00
1.384500e-10,7.931552e+00,7.434578e+00,7.747848e+00,1.038147e+00
1.384750e-10,7.929925e+00,7.434138e+00,7.762369e+00,1.038419e+00
1.385000e-10,7.926746e+00,7.433706e+00,7.776605e+00,1.038685e+00
1.385250e-10,7.922123e+00,7.433285e+00,7.790527e+00,1.038943e+00
1.385500e-10,7.916180e+00,7.432876e+00,7.804108e+00,1.039195e+00
1.385750e-10,7.909051e+00,7.432480e+00,7.817322e+00,1.039439e+00
1.386000e-10,7.900883e+00,7.432101e+00,7.830149e+00,1.039676e+00
1.386250e-10,7.891830e+00,7.431740e+00,7.842570e+00,1.039903e+00
1.386500e-10,7.882050e+00,7.431397e+00,7.854567e+00,1.040122e+00
1.386750e-10,7.871708e+00,7.431075e+00,7.866129e+00,1.040332e+00
1.387000e-10,7.860966e+00,7.430776e+00,7.877243e+00,1.040533e+00
1.387250e-10,7.849987e+00,7.430500e+00,7.887902e+00,1.040724e+00
1.387500e-10,7.838929e+00,7.430249e+00,7.898100e+00,1.040905e+00
1.387750e-10,7.827941e+00,7.430025e+00,7.907832e+00,1.041076e+00
1.388000e-10,7.817167e+00,7.429827e+00,7.917096e+00,1.041237e+00
1.388250e-10,7.806738e+00,7.429658e+00,7.925893e+00,1.041388e+00
1.388500e-10,7.796771e+00,7.429518e+00,7.934224e+00,1.041528e+00
1.388750e-10,7.787373e+00,7.429408e+00,7.942093e+00,1.041658e+00
1.389000e-10,7.778630e+00,7.429328e+00,7.949504e+00,1.041777e+00
1.389250e-10,7.770617e+00,7.429279e+00,7.956463e+00,1.041885e+00
1.389500e-10,7.763387e+00,7.429262e+00,7.962977e+00,1.041982e+00
1.389750e-10,7.756978e+00,7.429276e+00,7.969053e+00,1.042069e+00
1.390000e-10,7.751410e+00,7.429322e+00,7.974700e+00,1.042145e+00
1.390250e-10,7.746685e+00,7.429400e+00,7.979927e+00,1.042210e+00
1.390500e-10,7.742789e+00,7.429509e+00,7.984743e+00,1.042265e+00
1.390750e-10,7.739692e+00,7.429650e+00,7.989157e+00,1.042309e+00
1.391000e-10,7.737350e+00,7.429821e+00,7.993178e+00,1.042342e+00
1.391250e-10,7.735705e+00,7.430023e+00,7.996815e+00,1.042365e+00
1.391500e-10,7.734689e+00,7.430254e+00,8.000078e+00,1.042377e+00
1.391750e-10,7.734224e+00,7.430515e+00,8.002974e+00,1.042380e+00
1.392000e-10,7.734226e+00,7.430803e+00,8.005511e+00,1.042372e+00
1.392250e-10,7.734604e+00,7.431118e+00,8.007698e+00,1.042354e+00
1.392500e-10,7.735266e+00,7.431459e+00,8.009539e+00,1.042326e+00
1.392750e-10,7.736119e+00,7.431825e+00,8.011042e+00,1.042289e+00
1.393000e-10,7.737073e+00,7.432214e+00,8.012211e+00,1.042242e+00
1.393250e-10,7.738039e+00,7.432624e+00,8.013049e+00,1.042186e+00
1.393500e-10,7.738938e+00,7.433055e+00,8.013561e+00,1.042121e+00
1.393750e-10,7.739696e+00,7.433504e+00,8.013747e+00,1.042047e+00
1.394000e-10,7.740250e+00,7.433970e+00,8.013609e+00,1.041965e+00
1.394250e-10,7.740548e+00,7.434452e+00,8.013147e+00,1.041874e+00
1.394500e-10,7.740550e+00,7.434946e+00,8.012360e+00,1.041775e+00
1.394750e-10,7.740229e+00,7.435452e+00,8.011246e+00,1.041668e+00
1.395000e-10,7.739575e+00,7.435968e+00,8.009801e+00,1.041553e+00
1.395250e-10,7.738587e+00,7.436491e+00,8.008023e+00,1.041431e+00
1.395500e-10,7.737284e+00,7.437019e+00,8.005905e+00,1.041302e+00
1.395750e-10,7.735696e+00,7.437551e+00,8.003442e+00,1.041166e+00
1.396000e-10,7.733865e+00,7.438084e+00,8.000628e+00,1.041024e+00
1.396250e-10,7.731850e+00,7.438617e+00,7.997456e+00,1.040875e+00
1.396500e-10,7.729717e+00,7.439147e+00,7.993918e+00,1.040720e+00
1.396750e-10,7.727545e+00,7.439673e+00,7.990006e+00,1.040560e+00
1.397000e-10,7.725418e+00,7.440192e+00,7.985712e+00,1.040394e+00
1.397250e-10,7.723429e+00,7.440702e+00,7.981026e+00,1.040223e+00
1.397500e-10,7.721673e+00,7.441201e+00,7.975940e+00,1.040047e+00
1.397750e-10,7.720247e+00,7.441689e+00,7.970446e+00,1.039867e+00
1.398000e-10,7.719248e+00,7.442161e+00,7.964534e+00,1.039683e+00
1.398250e-10,7.718771e+00,7.442618e+00,7.958197e+00,1.039494e+00
1.398500e-10,7.718902e+00,7.443057e+00,7.951427e+00,1.039303e+00
1.398750e-10,7.719723e+00,7.443476e+00,7.944217e+00,1.039108e+00
1.399000e-10,7.721305e+00,7.443875e+00,7.936561e+00,1.038910e+00
1.399250e-10,7.723705e+00,7.444251e+00,7.928454e+00,1.038709e+00
1.399500e-10,7.726969e+00,7.444603e+00,7.919892e+00,1.038506e+00
1.399750e-10,7.731126e+00,7.444930e+00,7.910873e+00,1.038301e+00
1.400000e-10,7.736190e+00,7.445230e+00,7.901395e+00,1.038095e+00
1.400250e-10,7.742154e+00,7.445504e+00,7.891461e+00,1.037887e+00
1.400500e-10,7.748996e+00,7.445748e+00,7.881074e+00,1.037678e+00
1.400750e-10,7.756675e+00,7.445964e+00,7.870238e+00,1.037469e+00
1.401000e-10,7.765129e+00,7.446150e+00,7.858960e+00,1.037259e+00
1.401250e-10,7.774281e+00,7.446305e+00,7.847252e+00,1.037050e+00
1.401500e-10,7.784036e+00,7.446429e+00,7.835126e+00,1.036840e+00
1.401750e-10,7.794281e+00,7.446521e+00,7.822597e+00,1.036632e+00
1.402000e-10,7.804891e+00,7.446582e+00,7.809684e+00,1.036424e+00
1.402250e-10,7.815726e+00,7.446611e+00,7.796407e+00,1.036217e+00
1.402500e-10,7.826639e+00,7.446608e+00,7.782792e+00,1.036012e+00
1.402750e-10,7.837470e+00,7.446573e+00,7.768865e+00,1.035809e+00
1.403000e-10,7.848057e+00,7.446507e+00,7.754657e+00,1.035608e+00
1.403250e-10,7.858232e+00,7.446410e+00,7.740201e+00,1.035410e+00
1.403500e-10,7.867829e+00,7.446282e+00,7.725535e+00,1.035214e+00
1.403750e-10,7.876683e+00,7.446124e+00,7.710698e+00,1.035021e+00
1.404000e-10,7.884634e+00,7.445937e+00,7.695731e+00,1.034832e+00
1.404250e-10,7.891531e+00,7.445721e+00,7.680681e+00,1.034646e+00
1.404500e-10,7.897231e+00,7.445478e+00,7.665595e+00,1.034464e+00
1.404750e-10,7.901607e+00,7.445208e+00,7.650522e+00,1.034286e+00
1.405000e-10,7.904545e+00,7.444913e+00,7.635514e+00,1.034112e+00
1.405250e-10,7.905950e+00,7.444594e+00,7.620624e+00,1.033942e+00
1.405500e-10,7.905744e+00,7.444252e+00,7.605908e+00,1.033778e+00
1.405750e-10,7.903871e+00,7.443888e+00,7.591422e+00,1.033618e+00
1.406000e-10,7.900297e+00,7.443504e+00,7.577220e+00,1.033463e+00
1.406250e-10,7.895011e+00,7.443102e+00,7.563361e+00,1.033313e+00
1.406500e-10,7.888025e+00,7.442683e+00,7.549900e+00,1.033168e+00
1.406750e-10,7.879377e+00,7.442248e+00,7.536893e+00,1.033029e+00
1.407000e-10,7.869125e+00,7.441800e+00,7.524394e+00,1.032896e+00
1.407250e-10,7.857355e+00,7.441341e+00,7.512456e+00,1.032768e+00
1.407500e-10,7.844173e+00,7.440871e+00,7.501129e+00,1.032646e+00
1.407750e-10,7.829707e+00,7.440392e+00,7.490461e+00,1.032531e+00
1.408000e-10,7.814106e+00,7.439908e+00,7.480496e+00,1.032421e+00
1.408250e-10,7.797538e+00,7.439418e+00,7.471277e+00,1.032317e+00
1.408500e-10,7.780186e+00,7.438926e+00,7.462840e+00,1.032220e+00
1.408750e-10,7.762248e+00,7.438433e+00,7.455219e+00,1.032129e+00
1.409000e-10,7.743934e+00,7.437940e+00,7.448442e+00,1.032044e+00
1.409250e-10,7.725463e+00,7.437450e+00,7.442533e+00,1.031966e+00
1.409500e-10,7.707057e+00,7.436964e+00,7.437511e+00,1.031894e+00
1.409750e-10,7.688943e+00,7.436484e+00,7.433388e+00,1.031828e+00
1.410000e-10,7.671346e+00,7.436012e+00,7.430172e+00,1.031770e+00
1.410250e-10,7.654488e+00,7.435549e+00,7.427866e+00,1.031718e+00
1.410500e-10,7.638582e+00,7.435097e+00,7.426466e+00,1.031672e+00
1.410750e-10,7.623831e+00,7.434657e+00,7.425963e+00,1.031633e+00
1.411000e-10,7.610423e+00,7.434232e+00,7.426342e+00,1.031601e+00
1.411250e-10,7.598531e+00,7.433821e+00,7.427584e+00,1.031575e+00
1.411500e-10,7.588308e+00,7.433427e+00,7.429664e+00,1.031556e+00
1.411750e-10,7.579883e+00,7.433051e+00,7.432553e+00,1.031544e+00
1.412000e-10,7.573363e+00,7.432693e+00,7.436215e+00,1.031538e+00
1.412250e-10,7.568829e+00,7.432356e+00,7.440614e+00,1.031538e+00
1.412500e-10,7.566334e+00,7.432039e+00,7.445706e+00,1.031545e+00
1.412750e-10,7.565904e+00,7.431744e+00,7.451447e+00,1.031559e+00
1.413000e-10,7.567539e+00,7.431471e+00,7.457788e+00,1.031579e+00
1.413250e-10,7.571206e+00,7.431222e+00,7.464680e+00,1.031605e+00
1.413500e-10,7.576849e+00,7.430996e+00,7.472070e+00,1.031638e+00
1.413750e-10,7.584383e+00,7.430795e+00,7.479904e+00,1.031676e+00
1.414000e-10,7.593699e+00,7.430618e+00,7.488130e+00,1.031720e+00
1.414250e-10,7.604665e+00,7.430465e+00,7.496693e+00,1.031771e+00
1.414500e-10,7.617128e+00,7.430338e+00,7.505540e+00,1.031827e+00
1.414750e-10,7.630915e+00,7.430235e+00,7.514619e+00,1.031888e+00
1.415000e-10,7.645838e+00,7.430158e+00,7.523878e+00,1.031956e+00
1.415250e-10,7.661698e+00,7.430105e+00,7.533268e+00,1.032028e+00
1.415500e-10,7.678283e+00,7.430076e+00,7.542744e+00,1.032105e+00
1.415750e-10,7.695376e+00,7.430071e+00,7.552262e+00,1.032187e+00
1.416000e-10,7.712758e+00,7.430090e+00,7.561782e+00,1.032274e+00
1.416250e-10,7.730209e+00,7.430132e+00,7.571267e+00,1.032366e+00
1.416500e-10,7.747510e+00,7.430196e+00,7.580684e+00,1.032462e+00
1.416750e-10,7.764450e+00,7.430282e+00,7.590006e+00,1.032561e+00
1.417000e-10,7.780827e+00,7.430389e+00,7.599207e+00,1.032665e+00
1.417250e-10,7.796451e+00,7.430516e+00,7.608267e+00,1.032772e+00
1.417500e-10,7.811143e+00,7.430661e+00,7.617173e+00,1.032882e+00
1.417750e-10,7.824742e+00,7.430825e+00,7.625911e+00,1.032996e+00
1.418000e-10,7.837106e+00,7.431006e+00,7.634478e+00,1.033112e+00
1.418250e-10,7.848110e+00,7.431203e+00,7.642869e+00,1.033230e+00
1.418500e-10,7.857652e+00,7.431414e+00,7.651088e+00,1.033351e+00
1.418750e-10,7.865650e+00,7.431639e+00,7.659140e+00,1.033474e+00
1.419000e-10,7.872045e+00,7.431876e+00,7.667037e+00,1.033599e+00
1.419250e-10,7.876801e+00,7.432124e+00,7.674790e+00,1.033724e+00
1.419500e-10,7.879905e+00,7.432382e+00,7.682417e+00,1.033851e+00
1.419750e-10,7.881365e+00,7.432648e+00,7.689938e+00,1.033979e+00
