time,"P(A)","P(B)","P(Q)"
4.540500e-10,2.656559e+01,7.723723e+00,2.630358e+01
4.540650e-10,2.656730e+01,7.722292e+00,2.630358e+01
4.540800e-10,2.656902e+01,7.720882e+00,2.630359e+01
4.540950e-10,2.657075e+01,7.719498e+00,2.630361e+01
4.541100e-10,2.657249e+01,7.718141e+00,2.630364e+01
4.541250e-10,2.657424e+01,7.716812e+00,2.630369e+01
4.541400e-10,2.657598e+01,7.715514e+00,2.630374e+01
4.541550e-10,2.657772e+01,7.714248e+00,2.630380e+01
4.541700e-10,2.657946e+01,7.713017e+00,2.630388e+01
4.541850e-10,2.658119e+01,7.711821e+00,2.630396e+01
4.542000e-10,2.658291e+01,7.710663e+00,2.630405e+01
4.542150e-10,2.658461e+01,7.709544e+00,2.630416e+01
4.542300e-10,2.658629e+01,7.708466e+00,2.630426e+01
4.542450e-10,2.658795e+01,7.707429e+00,2.630438e+01
4.542600e-10,2.658959e+01,7.706436e+00,2.630451e+01
4.542750e-10,2.659120e+01,7.705486e+00,2.630464e+01
4.542900e-10,2.659278e+01,7.704582e+00,2.630477e+01
4.543050e-10,2.659433e+01,7.703724e+00,2.630491e+01
4.543200e-10,2.659584e+01,7.702914e+00,2.630506e+01
4.543350e-10,2.659731e+01,7.702151e+00,2.630521e+01
4.543500e-10,2.659874e+01,7.701437e+00,2.630536e+01
4.543650e-10,2.660012e+01,7.700773e+00,2.630552e+01
4.543800e-10,2.660146e+01,7.700158e+00,2.630568e+01
4.543950e-10,2.660275e+01,7.699593e+00,2.630584e+01
4.544100e-10,2.660399e+01,7.699079e+00,2.630600e+01
4.544250e-10,2.660518e+01,7.698617e+00,2.630617e+01
4.544400e-10,2.660630e+01,7.698205e+00,2.630633e+01
4.544550e-10,2.660738e+01,7.697844e+00,2.630649e+01
4.544700e-10,2.660839e+01,7.697534e+00,2.630665e+01
4.544850e-10,2.660934e+01,7.697276e+00,2.630682e+01
4.545000e-10,2.661023e+01,7.697068e+00,2.630698e+01
4.545150e-10,2.661105e+01,7.696911e+00,2.630714e+01
4.545300e-10,2.661181e+01,7.696803e+00,2.630729e+01
4.545450e-10,2.661250e+01,7.696746e+00,2.630745e+01
4.545600e-10,2.661312e+01,7.696738e+00,2.630760e+01
4.545750e-10,2.661368e+01,7.696779e+00,2.630775e+01
4.545900e-10,2.661416e+01,7.696867e+00,2.630790e+01
4.546050e-10,2.661458e+01,7.697003e+00,2.630804e+01
4.546200e-10,2.661492e+01,7.697186e+00,2.630818e+01
4.546350e-10,2.661520e+01,7.697413e+00,2.630832e+01
4.546500e-10,2.661540e+01,7.697686e+00,2.630846e+01
4.546650e-10,2.661553e+01,7.698002e+00,2.630859e+01
4.546800e-10,2.661559e+01,7.698361e+00,2.630872e+01
4.546950e-10,2.661558e+01,7.698761e+00,2.630885e+01
4.547100e-10,2.661550e+01,7.699202e+00,2.630897e+01
4.547250e-10,2.661535e+01,7.699681e+00,2.630910e+01
4.547400e-10,2.661513e+01,7.700199e+00,2.630922e+01
4.547550e-10,2.661484e+01,7.700753e+00,2.630933e+01
4.547700e-10,2.661449e+01,7.701342e+00,2.630945e+01
4.547850e-10,2.661407e+01,7.701966e+00,2.630956e+01
4.548000e-10,2.661359e+01,7.702622e+00,2.630967e+01
4.548150e-10,2.661304e+01,7.703309e+00,2.630978e+01
4.548300e-10,2.661243e+01,7.704025e+00,2.630989e+01
4.548450e-10,2.661176e+01,7.704770e+00,2.631000e+01
4.548600e-10,2.661103e+01,7.705542e+00,2.631011e+01
4.548750e-10,2.661025e+01,7.706339e+00,2.631021e+01
4.548900e-10,2.660941e+01,7.707160e+00,2.631031e+01
4.549050e-10,2.660852e+01,7.708003e+00,2.631042e+01
4.549200e-10,2.660758e+01,7.708868e+00,2.631052e+01
4.549350e-10,2.660659e+01,7.709751e+00,2.631062e+01
4.549500e-10,2.660556e+01,7.710652e+00,2.631072e+01
4.549650e-10,2.660448e+01,7.711569e+00,2.631083e+01
4.549800e-10,2.660337e+01,7.712501e+00,2.631093e+01
4.549950e-10,2.660222e+01,7.713447e+00,2.631103e+01
4.550100e-10,2.660103e+01,7.714404e+00,2.631113e+01
4.550250e-10,2.659981e+01,7.715371e+00,2.631123e+01
4.550400e-10,2.659857e+01,7.716347e+00,2.631133e+01
4.550550e-10,2.659730e+01,7.717330e+00,2.631143e+01
4.550700e-10,2.659601e+01,7.718319e+00,2.631152e+01
4.550850e-10,2.659469e+01,7.719312e+00,2.631162e+01
4.551000e-10,2.659337e+01,7.720309e+00,2.631172e+01
4.551150e-10,2.659202e+01,7.721306e+00,2.631182e+01
4.551300e-10,2.659067e+01,7.722304e+00,2.631191e+01
4.551450e-10,2.658932e+01,7.723300e+00,2.631200e+01
4.551600e-10,2.658796e+01,7.724294e+00,2.631210e+01
4.551750e-10,2.658659e+01,7.725284e+00,2.631219e+01
4.551900e-10,2.658524e+01,7.726268e+00,2.631228e+01
4.552050e-10,2.658388e+01,7.727245e+00,2.631237e+01
4.552200e-10,2.658254e+01,7.728215e+00,2.631245e+01
4.552350e-10,2.658121e+01,7.729176e+00,2.631253e+01
4.552500e-10,2.657989e+01,7.730125e+00,2.631262e+01
4.552650e-10,2.657859e+01,7.731064e+00,2.631269e+01
4.552800e-10,2.657732e+01,7.731989e+00,2.631277e+01
4.552950e-10,2.657606e+01,7.732901e+00,2.631284e+01
4.553100e-10,2.657483e+01,7.733797e+00,2.631291e+01
4.553250e-10,2.657363e+01,7.734677e+00,2.631298e+01
4.553400e-10,2.657247e+01,7.735539e+00,2.631304e+01
4.553550e-10,2.657133e+01,7.736383e+00,2.631310e+01
4.553700e-10,2.657023e+01,7.737208e+00,2.631316e+01
4.553850e-10,2.656918e+01,7.738012e+00,2.631321e+01
4.554000e-10,2.656816e+01,7.738795e+00,2.631326e+01
4.554150e-10,2.656718e+01,7.739555e+00,2.631331e+01
4.554300e-10,2.656625e+01,7.740292e+00,2.631335e+01
4.554450e-10,2.656536e+01,7.741005e+00,2.631339e+01
4.554600e-10,2.656452e+01,7.741692e+00,2.631343e+01
4.554750e-10,2.656373e+01,7.742353e+00,2.631347e+01
4.554900e-10,2.656300e+01,7.742988e+00,2.631350e+01
4.555050e-10,2.656231e+01,7.743595e+00,2.631352e+01
4.555200e-10,2.656168e+01,7.744173e+00,2.631355e+01
4.555350e-10,2.656110e+01,7.744722e+00,2.631357e+01
4.555500e-10,2.656057e+01,7.745242e+00,2.631359e+01
4.555650e-10,2.656010e+01,7.745731e+00,2.631361e+01
4.555800e-10,2.655969e+01,7.746189e+00,2.631363e+01
4.555950e-10,2.655933e+01,7.746616e+00,2.631365e+01
4.556100e-10,2.655903e+01,7.747010e+00,2.631366e+01
4.556250e-10,2.655878e+01,7.747372e+00,2.631367e+01
4.556400e-10,2.655860e+01,7.747700e+00,2.631369e+01
4.556550e-10,2.655846e+01,7.747996e+00,2.631370e+01
4.556700e-10,2.655839e+01,7.748257e+00,2.631371e+01
4.556850e-10,2.655837e+01,7.748484e+00,2.631372e+01
4.557000e-10,2.655840e+01,7.748677e+00,2.631373e+01
4.557150e-10,2.655849e+01,7.748835e+00,2.631375e+01
4.557300e-10,2.655863e+01,7.748959e+00,2.631376e+01
4.557450e-10,2.655882e+01,7.749048e+00,2.631377e+01
4.557600e-10,2.655907e+01,7.749102e+00,2.631379e+01
4.557750e-10,2.655936e+01,7.749121e+00,2.631380e+01
4.557900e-10,2.655971e+01,7.749105e+00,2.631382e+01
4.558050e-10,2.656010e+01,7.749055e+00,2.631384e+01
4.558200e-10,2.656053e+01,7.748970e+00,2.631386e+01
4.558350e-10,2.656101e+01,7.748851e+00,2.631388e+01
4.558500e-10,2.656153e+01,7.748698e+00,2.631390e+01
4.558650e-10,2.656209e+01,7.748512e+00,2.631392e+01
4.558800e-10,2.656269e+01,7.748292e+00,2.631395e+01
4.558950e-10,2.656332e+01,7.748040e+00,2.631397e+01
4.559100e-10,2.656399e+01,7.747755e+00,2.631400e+01
4.559250e-10,2.656469e+01,7.747439e+00,2.631403e+01
4.559400e-10,2.656542e+01,7.747093e+00,2.631406e+01
