time,"V(BB1)","V(OUT)","V(CLK)","P(REF)"
8.725000e-12,3.018327e-06,1.487609e-05,1.359214e-06,9.391225e-01
8.750000e-12,2.652984e-06,1.465187e-05,1.044493e-06,9.402335e-01
8.775000e-12,2.294456e-06,1.443045e-05,7.499408e-07,9.413270e-01
8.800000e-12,1.943616e-06,1.421211e-05,4.759218e-07,9.424035e-01
8.825000e-12,1.601300e-06,1.399714e-05,2.227186e-07,9.434630e-01
8.850000e-12,1.268307e-06,1.378580e-05,-9.466317e-09,9.445059e-01
8.875000e-12,9.453928e-07,1.357833e-05,-2.205098e-07,9.455325e-01
8.900000e-12,6.332719e-07,1.337495e-05,-4.103654e-07,9.465431e-01
8.925000e-12,3.326142e-07,1.317589e-05,-5.790621e-07,9.475380e-01
8.950000e-12,4.404405e-08,1.298131e-05,-7.267009e-07,9.485175e-01
8.975000e-12,-2.318608e-07,1.279141e-05,-8.534528e-07,9.494821e-01
9.000000e-12,-4.945706e-07,1.260631e-05,-9.595555e-07,9.504321e-01
9.025000e-12,-7.436042e-07,1.242617e-05,-1.045310e-06,9.513679e-01
9.050000e-12,-9.785299e-07,1.225107e-05,-1.111079e-06,9.522899e-01
9.075000e-12,-1.198966e-06,1.208112e-05,-1.157279e-06,9.531986e-01
9.100000e-12,-1.404581e-06,1.191637e-05,-1.184382e-06,9.540942e-01
9.125000e-12,-1.595095e-06,1.175688e-05,-1.192909e-06,9.549774e-01
9.150000e-12,-1.770277e-06,1.160266e-05,-1.183427e-06,9.558484e-01
9.175000e-12,-1.929947e-06,1.145374e-05,-1.156542e-06,9.567077e-01
9.200000e-12,-2.073977e-06,1.131008e-05,-1.112903e-06,9.575558e-01
9.225000e-12,-2.202288e-06,1.117167e-05,-1.053188e-06,9.583931e-01
9.250000e-12,-2.314849e-06,1.103845e-05,-9.781098e-07,9.592200e-01
9.275000e-12,-2.411679e-06,1.091034e-05,-8.884051e-07,9.600370e-01
9.300000e-12,-2.492845e-06,1.078726e-05,-7.848356e-07,9.608444e-01
9.325000e-12,-2.558461e-06,1.066911e-05,-6.681827e-07,9.616426e-01
9.350000e-12,-2.608685e-06,1.055577e-05,-5.392441e-07,9.624322e-01
9.375000e-12,-2.643721e-06,1.044711e-05,-3.988314e-07,9.632134e-01
9.400000e-12,-2.663816e-06,1.034296e-05,-2.477668e-07,9.639867e-01
9.425000e-12,-2.669259e-06,1.024318e-05,-8.688017e-08,9.647524e-01
9.450000e-12,-2.660379e-06,1.014759e-05,8.299352e-08,9.655109e-01
9.475000e-12,-2.637542e-06,1.005601e-05,2.610165e-07,9.662625e-01
9.500000e-12,-2.601152e-06,9.968246e-06,4.463506e-07,9.670076e-01
9.525000e-12,-2.551648e-06,9.884092e-06,6.381593e-07,9.677465e-01
9.550000e-12,-2.489502e-06,9.803341e-06,8.356099e-07,9.684794e-01
9.575000e-12,-2.415215e-06,9.725780e-06,1.037875e-06,9.692067e-01
9.600000e-12,-2.329318e-06,9.651187e-06,1.244134e-06,9.699287e-01
9.625000e-12,-2.232370e-06,9.579339e-06,1.453575e-06,9.706454e-01
9.650000e-12,-2.124951e-06,9.510010e-06,1.665396e-06,9.713573e-01
9.675000e-12,-2.007667e-06,9.442973e-06,1.878806e-06,9.720645e-01
9.700000e-12,-1.881141e-06,9.378000e-06,2.093027e-06,9.727671e-01
9.725000e-12,-1.746016e-06,9.314864e-06,2.307292e-06,9.734654e-01
9.750000e-12,-1.602947e-06,9.253340e-06,2.520850e-06,9.741596e-01
9.775000e-12,-1.452604e-06,9.193205e-06,2.732964e-06,9.748496e-01
9.800000e-12,-1.295669e-06,9.134243e-06,2.942913e-06,9.755357e-01
9.825000e-12,-1.132831e-06,9.076239e-06,3.149993e-06,9.762179e-01
9.850000e-12,-9.647827e-07,9.018988e-06,3.353517e-06,9.768964e-01
9.875000e-12,-7.922239e-07,8.962288e-06,3.552814e-06,9.775711e-01
9.900000e-12,-6.158541e-07,8.905947e-06,3.747235e-06,9.782421e-01
9.925000e-12,-4.363723e-07,8.849782e-06,3.936147e-06,9.789094e-01
9.950000e-12,-2.544742e-07,8.793616e-06,4.118938e-06,9.795731e-01
9.975000e-12,-7.085059e-08,8.737284e-06,4.295018e-06,9.802331e-01
1.000000e-11,1.138153e-07,8.680631e-06,4.463818e-06,9.808895e-01
1.002500e-11,2.988495e-07,8.623513e-06,4.624790e-06,9.815421e-01
1.005000e-11,4.835893e-07,8.565797e-06,4.777409e-06,9.821909e-01
1.007500e-11,6.673856e-07,8.507361e-06,4.921177e-06,9.828359e-01
1.010000e-11,8.496039e-07,8.448096e-06,5.055618e-06,9.834769e-01
1.012500e-11,1.029627e-06,8.387904e-06,5.180284e-06,9.841139e-01
1.015000e-11,1.206856e-06,8.326701e-06,5.294753e-06,9.847469e-01
1.017500e-11,1.380712e-06,8.264413e-06,5.398631e-06,9.853757e-01
1.020000e-11,1.550638e-06,8.200982e-06,5.491556e-06,9.860001e-01
1.022500e-11,1.716100e-06,8.136358e-06,5.573193e-06,9.866201e-01
1.025000e-11,1.876587e-06,8.070507e-06,5.643243e-06,9.872356e-01
1.027500e-11,2.031616e-06,8.003406e-06,5.701438e-06,9.878464e-01
1.030000e-11,2.180729e-06,7.935043e-06,5.747545e-06,9.884524e-01
1.032500e-11,2.323495e-06,7.865419e-06,5.781367e-06,9.890535e-01
1.035000e-11,2.459513e-06,7.794545e-06,5.802746e-06,9.896496e-01
1.037500e-11,2.588409e-06,7.722445e-06,5.811560e-06,9.902404e-01
1.040000e-11,2.709842e-06,7.649151e-06,5.807731e-06,9.908260e-01
1.042500e-11,2.823499e-06,7.574707e-06,5.791218e-06,9.914061e-01
1.045000e-11,2.929099e-06,7.499165e-06,5.762025e-06,9.919806e-01
1.047500e-11,3.026391e-06,7.422587e-06,5.720199e-06,9.925495e-01
1.050000e-11,3.115158e-06,7.345044e-06,5.665831e-06,9.931125e-01
1.052500e-11,3.195211e-06,7.266611e-06,5.599058e-06,9.936697e-01
1.055000e-11,3.266396e-06,7.187375e-06,5.520062e-06,9.942208e-01
1.057500e-11,3.328589e-06,7.107426e-06,5.429072e-06,9.947658e-01
1.060000e-11,3.381697e-06,7.026861e-06,5.326364e-06,9.953046e-01
1.062500e-11,3.425659e-06,6.945780e-06,5.212258e-06,9.958371e-01
1.065000e-11,3.460446e-06,6.864290e-06,5.087124e-06,9.963632e-01
1.067500e-11,3.486056e-06,6.782500e-06,4.951375e-06,9.968829e-01
1.070000e-11,3.502519e-06,6.700521e-06,4.805472e-06,9.973961e-01
1.072500e-11,3.509895e-06,6.618466e-06,4.649917e-06,9.979027e-01
1.075000e-11,3.508270e-06,6.536451e-06,4.485258e-06,9.984028e-01
1.077500e-11,3.497760e-06,6.454590e-06,4.312081e-06,9.988963e-01
1.080000e-11,3.478505e-06,6.372999e-06,4.131016e-06,9.993832e-01
1.082500e-11,3.450675e-06,6.291792e-06,3.942726e-06,9.998634e-01
1.085000e-11,3.414461e-06,6.211080e-06,3.747912e-06,1.000337e+00
1.087500e-11,3.370080e-06,6.130975e-06,3.547306e-06,1.000804e+00
1.090000e-11,3.317770e-06,6.051582e-06,3.341668e-06,1.001264e+00
1.092500e-11,3.257794e-06,5.973006e-06,3.131786e-06,1.001718e+00
1.095000e-11,3.190431e-06,5.895346e-06,2.918470e-06,1.002166e+00
1.097500e-11,3.115982e-06,5.818697e-06,2.702548e-06,1.002607e+00
1.100000e-11,3.034766e-06,5.743149e-06,2.484863e-06,1.003041e+00
1.102500e-11,2.947117e-06,5.668786e-06,2.266271e-06,1.003469e+00
1.105000e-11,2.853385e-06,5.595685e-06,2.047631e-06,1.003892e+00
1.107500e-11,2.753934e-06,5.523919e-06,1.829806e-06,1.004307e+00
1.110000e-11,2.649139e-06,5.453552e-06,1.613658e-06,1.004717e+00
1.112500e-11,2.539389e-06,5.384644e-06,1.400040e-06,1.005121e+00
1.115000e-11,2.425080e-06,5.317243e-06,1.189796e-06,1.005519e+00
1.117500e-11,2.306618e-06,5.251395e-06,9.837517e-07,1.005912e+00
1.120000e-11,2.184414e-06,5.187135e-06,7.827148e-07,1.006299e+00
1.122500e-11,2.058887e-06,5.124490e-06,5.874674e-07,1.006680e+00
1.125000e-11,1.930457e-06,5.063481e-06,3.987629e-07,1.007056e+00
1.127500e-11,1.799549e-06,5.004122e-06,2.173214e-07,1.007427e+00
1.130000e-11,1.666588e-06,4.946417e-06,4.382608e-08,1.007793e+00
1.132500e-11,1.532001e-06,4.890363e-06,-1.210808e-07,1.008155e+00
1.135000e-11,1.396210e-06,4.835951e-06,-2.768015e-07,1.008511e+00
1.137500e-11,1.259638e-06,4.783162e-06,-4.227860e-07,1.008863e+00
1.140000e-11,1.122701e-06,4.731974e-06,-5.585352e-07,1.009210e+00
1.142500e-11,9.858117e-07,4.682353e-06,-6.836035e-07,1.009554e+00
1.145000e-11,8.493764e-07,4.634264e-06,-7.976012e-07,1.009893e+00
1.147500e-11,7.137930e-07,4.587660e-06,-9.001968e-07,1.010228e+00
1.150000e-11,5.794511e-07,4.542494e-06,-9.911184e-07,1.010559e+00
1.152500e-11,4.467307e-07,4.498708e-06,-1.070155e-06,1.010887e+00
1.155000e-11,3.160008e-07,4.456242e-06,-1.137159e-06,1.011211e+00
1.157500e-11,1.876188e-07,4.415032e-06,-1.192042e-06,1.011532e+00
1.160000e-11,6.192945e-08,4.375008e-06,-1.234783e-06,1.011849e+00
1.162500e-11,-6.073600e-08,4.336096e-06,-1.265420e-06,1.012164e+00
1.165000e-11,-1.800607e-07,4.298221e-06,-1.284054e-06,1.012475e+00
1.167500e-11,-2.957427e-07,4.261302e-06,-1.290846e-06,1.012784e+00
1.170000e-11,-4.074961e-07,4.225260e-06,-1.286019e-06,1.013090e+00
1.172500e-11,-5.150512e-07,4.190009e-06,-1.269851e-06,1.013393e+00
1.175000e-11,-6.181554e-07,4.155468e-06,-1.242676e-06,1.013694e+00
1.177500e-11,-7.165735e-07,4.121549e-06,-1.204881e-06,1.013992e+00
1.180000e-11,-8.100884e-07,4.088168e-06,-1.156904e-06,1.014288e+00
1.182500e-11,-8.985012e-07,4.055241e-06,-1.099228e-06,1.014582e+00
1.185000e-11,-9.816318e-07,4.022683e-06,-1.032381e-06,1.014873e+00
1.187500e-11,-1.059319e-06,3.990412e-06,-9.569301e-07,1.015162e+00
1.190000e-11,-1.131421e-06,3.958348e-06,-8.734785e-07,1.015450e+00
1.192500e-11,-1.197815e-06,3.926411e-06,-7.826606e-07,1.015735e+00
1.195000e-11,-1.258397e-06,3.894526e-06,-6.851382e-07,1.016018e+00
1.197500e-11,-1.313084e-06,3.862620e-06,-5.815961e-07,1.016300e+00
1.200000e-11,-1.361811e-06,3.830625e-06,-4.727373e-07,1.016579e+00
1.202500e-11,-1.404533e-06,3.798476e-06,-3.592785e-07,1.016857e+00
1.205000e-11,-1.441224e-06,3.766112e-06,-2.419454e-07,1.017133e+00
1.207500e-11,-1.471877e-06,3.733477e-06,-1.214681e-07,1.017407e+00
1.210000e-11,-1.496503e-06,3.700519e-06,1.423300e-09,1.017679e+00
1.212500e-11,-1.515132e-06,3.667193e-06,1.260037e-07,1.017949e+00
1.215000e-11,-1.527812e-06,3.633459e-06,2.515570e-07,1.018218e+00
1.217500e-11,-1.534608e-06,3.599281e-06,3.773803e-07,1.018484e+00
1.220000e-11,-1.535603e-06,3.564629e-06,5.027884e-07,1.018749e+00
1.222500e-11,-1.530896e-06,3.529481e-06,6.271174e-07,1.019012e+00
1.225000e-11,-1.520602e-06,3.493819e-06,7.497282e-07,1.019273e+00
1.227500e-11,-1.504852e-06,3.457632e-06,8.700101e-07,1.019532e+00
1.230000e-11,-1.483791e-06,3.420914e-06,9.873840e-07,1.019789e+00
1.232500e-11,-1.457579e-06,3.383666e-06,1.101305e-06,1.020044e+00
1.235000e-11,-1.426389e-06,3.345894e-06,1.211265e-06,1.020296e+00
1.237500e-11,-1.390407e-06,3.307610e-06,1.316794e-06,1.020547e+00
1.240000e-11,-1.349830e-06,3.268833e-06,1.417465e-06,1.020796e+00
1.242500e-11,-1.304868e-06,3.229587e-06,1.512890e-06,1.021042e+00
1.245000e-11,-1.255740e-06,3.189900e-06,1.602728e-06,1.021286e+00
1.247500e-11,-1.202674e-06,3.149807e-06,1.686678e-06,1.021528e+00
1.250000e-11,-1.145909e-06,3.109346e-06,1.764488e-06,1.021767e+00
1.252500e-11,-1.085689e-06,3.068563e-06,1.835947e-06,1.022004e+00
1.255000e-11,-1.022268e-06,3.027504e-06,1.900892e-06,1.022238e+00
1.257500e-11,-9.559025e-07,2.986223e-06,1.959200e-06,1.022470e+00
1.260000e-11,-8.868574e-07,2.944774e-06,2.010794e-06,1.022699e+00
1.262500e-11,-8.154004e-07,2.903218e-06,2.055639e-06,1.022926e+00
1.265000e-11,-7.418027e-07,2.861616e-06,2.093738e-06,1.023150e+00
1.267500e-11,-6.663383e-07,2.820034e-06,2.125136e-06,1.023371e+00
1.270000e-11,-5.892826e-07,2.778539e-06,2.149913e-06,1.023589e+00
1.272500e-11,-5.109119e-07,2.737198e-06,2.168185e-06,1.023805e+00
1.275000e-11,-4.315023e-07,2.696082e-06,2.180100e-06,1.024018e+00
1.277500e-11,-3.513290e-07,2.655262e-06,2.185836e-06,1.024228e+00
1.280000e-11,-2.706655e-07,2.614810e-06,2.185599e-06,1.024435e+00
1.282500e-11,-1.897824e-07,2.574796e-06,2.179621e-06,1.024639e+00
1.285000e-11,-1.089472e-07,2.535292e-06,2.168155e-06,1.024841e+00
1.287500e-11,-2.842290e-08,2.496367e-06,2.151473e-06,1.025039e+00
1.290000e-11,5.153221e-08,2.458090e-06,2.129865e-06,1.025235e+00
1.292500e-11,1.306656e-07,2.420529e-06,2.103634e-06,1.025427e+00
1.295000e-11,2.087313e-07,2.383748e-06,2.073093e-06,1.025617e+00
1.297500e-11,2.854900e-07,2.347810e-06,2.038565e-06,1.025804e+00
1.300000e-11,3.607105e-07,2.312775e-06,2.000378e-06,1.025988e+00
1.302500e-11,4.341697e-07,2.278698e-06,1.958862e-06,1.026169e+00
1.305000e-11,5.056534e-07,2.245633e-06,1.914348e-06,1.026347e+00
1.307500e-11,5.749569e-07,2.213629e-06,1.867164e-06,1.026522e+00
1.310000e-11,6.418851e-07,2.182729e-06,1.817634e-06,1.026695e+00
1.312500e-11,7.062537e-07,2.152975e-06,1.766078e-06,1.026865e+00
1.315000e-11,7.678888e-07,2.124402e-06,1.712804e-06,1.027032e+00
1.317500e-11,8.266281e-07,2.097041e-06,1.658113e-06,1.027197e+00
1.320000e-11,8.823205e-07,2.070917e-06,1.602293e-06,1.027359e+00
1.322500e-11,9.348268e-07,2.046050e-06,1.545619e-06,1.027519e+00
1.325000e-11,9.840199e-07,2.022455e-06,1.488353e-06,1.027676e+00
1.327500e-11,1.029785e-06,2.000142e-06,1.430742e-06,1.027831e+00
1.330000e-11,1.072020e-06,1.979113e-06,1.373017e-06,1.027983e+00
1.332500e-11,1.110635e-06,1.959367e-06,1.315392e-06,1.028134e+00
1.335000e-11,1.145553e-06,1.940896e-06,1.258066e-06,1.028282e+00
1.337500e-11,1.176711e-06,1.923687e-06,1.201221e-06,1.028428e+00
1.340000e-11,1.204055e-06,1.907721e-06,1.145022e-06,1.028572e+00
1.342500e-11,1.227549e-06,1.892973e-06,1.089618e-06,1.028714e+00
1.345000e-11,1.247167e-06,1.879413e-06,1.035142e-06,1.028855e+00
1.347500e-11,1.262894e-06,1.867007e-06,9.817118e-07,1.028993e+00
1.350000e-11,1.274731e-06,1.855713e-06,9.294298e-07,1.029130e+00
1.352500e-11,1.282688e-06,1.845487e-06,8.783846e-07,1.029266e+00
1.355000e-11,1.286790e-06,1.836279e-06,8.286516e-07,1.029399e+00
1.357500e-11,1.287071e-06,1.828035e-06,7.802941e-07,1.029532e+00
1.360000e-11,1.283580e-06,1.820696e-06,7.333639e-07,1.029663e+00
1.362500e-11,1.276374e-06,1.814199e-06,6.879028e-07,1.029793e+00
1.365000e-11,1.265523e-06,1.808479e-06,6.439433e-07,1.029922e+00
1.367500e-11,1.251106e-06,1.803467e-06,6.015099e-07,1.030049e+00
1.370000e-11,1.233213e-06,1.799089e-06,5.606202e-07,1.030176e+00
1.372500e-11,1.211945e-06,1.795273e-06,5.212859e-07,1.030302e+00
1.375000e-11,1.187409e-06,1.791940e-06,4.835138e-07,1.030427e+00
1.377500e-11,1.159725e-06,1.789013e-06,4.473069e-07,1.030551e+00
1.380000e-11,1.129017e-06,1.786411e-06,4.126652e-07,1.030674e+00
1.382500e-11,1.095421e-06,1.784054e-06,3.795866e-07,1.030797e+00
1.385000e-11,1.059077e-06,1.781860e-06,3.480678e-07,1.030919e+00
1.387500e-11,1.020134e-06,1.779747e-06,3.181048e-07,1.031041e+00
1.390000e-11,9.787461e-07,1.777634e-06,2.896936e-07,1.031162e+00
1.392500e-11,9.350729e-07,1.775440e-06,2.628307e-07,1.031282e+00
1.395000e-11,8.892798e-07,1.773087e-06,2.375134e-07,1.031403e+00
1.397500e-11,8.415363e-07,1.770494e-06,2.137404e-07,1.031522e+00
1.400000e-11,7.920158e-07,1.767587e-06,1.915117e-07,1.031642e+00
1.402500e-11,7.408953e-07,1.764292e-06,1.708285e-07,1.031761e+00
1.405000e-11,6.883543e-07,1.760536e-06,1.516940e-07,1.031879e+00
1.407500e-11,6.345744e-07,1.756252e-06,1.341124e-07,1.031998e+00
1.410000e-11,5.797390e-07,1.751374e-06,1.180893e-07,1.032116e+00
1.412500e-11,5.240320e-07,1.745841e-06,1.036312e-07,1.032234e+00
1.415000e-11,4.676382e-07,1.739595e-06,9.074519e-08,1.032351e+00
1.417500e-11,4.107419e-07,1.732584e-06,7.943877e-08,1.032469e+00
1.420000e-11,3.535265e-07,1.724757e-06,6.971907e-08,1.032586e+00
1.422500e-11,2.961744e-07,1.716073e-06,6.159258e-08,1.032702e+00
1.425000e-11,2.388657e-07,1.706490e-06,5.506453e-08,1.032819e+00
1.427500e-11,1.817785e-07,1.695976e-06,5.013838e-08,1.032934e+00
1.430000e-11,1.250876e-07,1.684501e-06,4.681521e-08,1.033050e+00
1.432500e-11,6.896453e-08,1.672043e-06,4.509317e-08,1.033165e+00
1.435000e-11,1.357677e-08,1.658583e-06,4.496691e-08,1.033280e+00
1.437500e-11,-4.091255e-08,1.644111e-06,4.642702e-08,1.033394e+00
1.440000e-11,-9.434523e-08,1.628618e-06,4.945951e-08,1.033508e+00
1.442500e-11,-1.465683e-07,1.612106e-06,5.404533e-08,1.033621e+00
1.445000e-11,-1.974347e-07,1.594579e-06,6.015993e-08,1.033733e+00
1.447500e-11,-2.468031e-07,1.576048e-06,6.777285e-08,1.033845e+00
1.450000e-11,-2.945391e-07,1.556529e-06,7.684744e-08,1.033956e+00
1.452500e-11,-3.405148e-07,1.536044e-06,8.734057e-08,1.034066e+00
1.455000e-11,-3.846096e-07,1.514621e-06,9.920247e-08,1.034176e+00
1.457500e-11,-4.267100e-07,1.492293e-06,1.123766e-07,1.034285e+00
1.460000e-11,-4.667106e-07,1.469096e-06,1.267998e-07,1.034392e+00
1.462500e-11,-5.045138e-07,1.445074e-06,1.424019e-07,1.034499e+00
1.465000e-11,-5.400298e-07,1.420275e-06,1.591066e-07,1.034605e+00
1.467500e-11,-5.731775e-07,1.394749e-06,1.768311e-07,1.034709e+00
1.470000e-11,-6.038842e-07,1.368553e-06,1.954867e-07,1.034812e+00
1.472500e-11,-6.320855e-07,1.341748e-06,2.149793e-07,1.034915e+00
1.475000e-11,-6.577261e-07,1.314396e-06,2.352096e-07,1.035016e+00
1.477500e-11,-6.807592e-07,1.286564e-06,2.560742e-07,1.035115e+00
1.480000e-11,-7.011467e-07,1.258323e-06,2.774656e-07,1.035214e+00
1.482500e-11,-7.188597e-07,1.229745e-06,2.992735e-07,1.035310e+00
1.485000e-11,-7.338777e-07,1.200904e-06,3.213854e-07,1.035406e+00
1.487500e-11,-7.461892e-07,1.171877e-06,3.436872e-07,1.035500e+00
1.490000e-11,-7.557912e-07,1.142743e-06,3.660645e-07,1.035592e+00
1.492500e-11,-7.626896e-07,1.113580e-06,3.884032e-07,1.035683e+00
1.495000e-11,-7.668986e-07,1.084469e-06,4.105905e-07,1.035772e+00
1.497500e-11,-7.684406e-07,1.055489e-06,4.325156e-07,1.035860e+00
1.500000e-11,-7.673464e-07,1.026722e-06,4.540713e-07,1.035946e+00
1.502500e-11,-7.636547e-07,9.982465e-07,4.751540e-07,1.036030e+00
1.505000e-11,-7.574120e-07,9.701421e-07,4.956654e-07,1.036113e+00
1.507500e-11,-7.486723e-07,9.424865e-07,5.155127e-07,1.036194e+00
1.510000e-11,-7.374967e-07,9.153558e-07,5.346097e-07,1.036273e+00
1.512500e-11,-7.239537e-07,8.888244e-07,5.528777e-07,1.036351e+00
1.515000e-11,-7.081180e-07,8.629641e-07,5.702457e-07,1.036426e+00
1.517500e-11,-6.900712e-07,8.378441e-07,5.866513e-07,1.036500e+00
1.520000e-11,-6.699005e-07,8.135309e-07,6.020411e-07,1.036573e+00
1.522500e-11,-6.476991e-07,7.900871e-07,6.163711e-07,1.036643e+00
1.525000e-11,-6.235654e-07,7.675722e-07,6.296070e-07,1.036712e+00
1.527500e-11,-5.976029e-07,7.460416e-07,6.417244e-07,1.036780e+00
1.530000e-11,-5.699195e-07,7.255464e-07,6.527088e-07,1.036845e+00
1.532500e-11,-5.406275e-07,7.061335e-07,6.625556e-07,1.036909e+00
1.535000e-11,-5.098429e-07,6.878451e-07,6.712702e-07,1.036972e+00
1.537500e-11,-4.776850e-07,6.707186e-07,6.788672e-07,1.037033e+00
1.540000e-11,-4.442761e-07,6.547862e-07,6.853707e-07,1.037092e+00
1.542500e-11,-4.097413e-07,6.400753e-07,6.908135e-07,1.037150e+00
1.545000e-11,-3.742074e-07,6.266077e-07,6.952364e-07,1.037207e+00
1.547500e-11,-3.378031e-07,6.143999e-07,6.986880e-07,1.037262e+00
1.550000e-11,-3.006583e-07,6.034632e-07,7.012237e-07,1.037316e+00
1.552500e-11,-2.629039e-07,5.938030e-07,7.029047e-07,1.037368e+00
1.555000e-11,-2.246710e-07,5.854196e-07,7.037976e-07,1.037420e+00
1.557500e-11,-1.860907e-07,5.783074e-07,7.039733e-07,1.037470e+00
1.560000e-11,-1.472937e-07,5.724557e-07,7.035059e-07,1.037519e+00
1.562500e-11,-1.084098e-07,5.678481e-07,7.024716e-07,1.037568e+00
1.565000e-11,-6.956771e-08,5.644630e-07,7.009484e-07,1.037615e+00
1.567500e-11,-3.089426e-08,5.622736e-07,6.990140e-07,1.037661e+00
1.570000e-11,7.485626e-09,5.612480e-07,6.967457e-07,1.037707e+00
1.572500e-11,4.544949e-08,5.613493e-07,6.942188e-07,1.037752e+00
1.575000e-11,8.287766e-08,5.625360e-07,6.915061e-07,1.037796e+00
1.577500e-11,1.196536e-07,5.647621e-07,6.886765e-07,1.037839e+00
1.580000e-11,1.556642e-07,5.679770e-07,6.857942e-07,1.037882e+00
1.582500e-11,1.908002e-07,5.721263e-07,6.829182e-07,1.037924e+00
1.585000e-11,2.249566e-07,5.771518e-07,6.801010e-07,1.037967e+00
1.587500e-11,2.580324e-07,5.829917e-07,6.773885e-07,1.038008e+00
1.590000e-11,2.899317e-07,5.895810e-07,6.748188e-07,1.038050e+00
1.592500e-11,3.205633e-07,5.968518e-07,6.724219e-07,1.038091e+00
1.595000e-11,3.498412e-07,6.047335e-07,6.702197e-07,1.038132e+00
1.597500e-11,3.776849e-07,6.131535e-07,6.682250e-07,1.038173e+00
1.600000e-11,4.040194e-07,6.220372e-07,6.664417e-07,1.038213e+00
1.602500e-11,4.287755e-07,6.313082e-07,6.648646e-07,1.038254e+00
1.605000e-11,4.518898e-07,6.408893e-07,6.634795e-07,1.038295e+00
1.607500e-11,4.733052e-07,6.507023e-07,6.622634e-07,1.038336e+00
1.610000e-11,4.929707e-07,6.606684e-07,6.611844e-07,1.038377e+00
1.612500e-11,5.108415e-07,6.707089e-07,6.602025e-07,1.038418e+00
1.615000e-11,5.268793e-07,6.807453e-07,6.592698e-07,1.038460e+00
1.617500e-11,5.410521e-07,6.906998e-07,6.583313e-07,1.038501e+00
1.620000e-11,5.533343e-07,7.004953e-07,6.573253e-07,1.038543e+00
1.622500e-11,5.637071e-07,7.100566e-07,6.561844e-07,1.038585e+00
1.625000e-11,5.721576e-07,7.193095e-07,6.548364e-07,1.038628e+00
1.627500e-11,5.786799e-07,7.281824e-07,6.532048e-07,1.038671e+00
1.630000e-11,5.832741e-07,7.366058e-07,6.512106e-07,1.038714e+00
1.632500e-11,5.859467e-07,7.445128e-07,6.487724e-07,1.038758e+00
1.635000e-11,5.867105e-07,7.518395e-07,6.458083e-07,1.038802e+00
1.637500e-11,5.855843e-07,7.585253e-07,6.422367e-07,1.038846e+00
1.640000e-11,5.825929e-07,7.645132e-07,6.379772e-07,1.038891e+00
1.642500e-11,5.777669e-07,7.697496e-07,6.329523e-07,1.038936e+00
1.645000e-11,5.711428e-07,7.741853e-07,6.270881e-07,1.038982e+00
1.647500e-11,5.627623e-07,7.777750e-07,6.203158e-07,1.039028e+00
1.650000e-11,5.526726e-07,7.804779e-07,6.125723e-07,1.039074e+00
1.652500e-11,5.409258e-07,7.822577e-07,6.038017e-07,1.039120e+00
1.655000e-11,5.275791e-07,7.830828e-07,5.939561e-07,1.039167e+00
1.657500e-11,5.126942e-07,7.829265e-07,5.829964e-07,1.039214e+00
1.660000e-11,4.963372e-07,7.817670e-07,5.708935e-07,1.039262e+00
1.662500e-11,4.785783e-07,7.795874e-07,5.576285e-07,1.039309e+00
1.665000e-11,4.594915e-07,7.763758e-07,5.431938e-07,1.039357e+00
1.667500e-11,4.391544e-07,7.721256e-07,5.275934e-07,1.039405e+00
1.670000e-11,4.176481e-07,7.668352e-07,5.108433e-07,1.039453e+00
1.672500e-11,3.950562e-07,7.605079e-07,4.929718e-07,1.039501e+00
1.675000e-11,3.714654e-07,7.531522e-07,4.740197e-07,1.039549e+00
1.677500e-11,3.469645e-07,7.447815e-07,4.540402e-07,1.039597e+00
1.680000e-11,3.216445e-07,7.354141e-07,4.330990e-07,1.039645e+00
1.682500e-11,2.955980e-07,7.250729e-07,4.112737e-07,1.039693e+00
1.685000e-11,2.689190e-07,7.137856e-07,3.886536e-07,1.039740e+00
1.687500e-11,2.417027e-07,7.015842e-07,3.653395e-07,1.039788e+00
1.690000e-11,2.140449e-07,6.885053e-07,3.414423e-07,1.039835e+00
1.692500e-11,1.860419e-07,6.745893e-07,3.170831e-07,1.039882e+00
1.695000e-11,1.577902e-07,6.598805e-07,2.923915e-07,1.039929e+00
1.697500e-11,1.293860e-07,6.444271e-07,2.675054e-07,1.039975e+00
1.700000e-11,1.009249e-07,6.282805e-07,2.425693e-07,1.040020e+00
1.702500e-11,7.250170e-08,6.114952e-07,2.177335e-07,1.040066e+00
1.705000e-11,4.421022e-08,5.941290e-07,1.931527e-07,1.040110e+00
1.707500e-11,1.614269e-08,5.762418e-07,1.689848e-07,1.040155e+00
1.710000e-11,-1.161036e-08,5.578961e-07,1.453895e-07,1.040198e+00
1.712500e-11,-3.896038e-08,5.391564e-07,1.225268e-07,1.040241e+00
1.715000e-11,-6.582111e-08,5.200887e-07,1.005560e-07,1.040283e+00
1.717500e-11,-9.210883e-08,5.007606e-07,7.963362e-08,1.040324e+00
1.720000e-11,-1.177426e-07,4.812406e-07,5.991263e-08,1.040365e+00
