time,"P(LIN)","P(RL)","P(BD)","P(BH)","P(2)","I(BH)"
1.729100e-10,5.570524e-01,5.867599e+00,5.506895e-01,6.418289e+00,6.418289e+00,1.346821e-05
1.729200e-10,5.570227e-01,5.867673e+00,5.506556e-01,6.418329e+00,6.418329e+00,1.347218e-05
1.729300e-10,5.569931e-01,5.867747e+00,5.506218e-01,6.418369e+00,6.418369e+00,1.347613e-05
1.729400e-10,5.569634e-01,5.867821e+00,5.505879e-01,6.418409e+00,6.418409e+00,1.348009e-05
1.729500e-10,5.569338e-01,5.867894e+00,5.505542e-01,6.418448e+00,6.418448e+00,1.348404e-05
1.729600e-10,5.569043e-01,5.867968e+00,5.505204e-01,6.418488e+00,6.418488e+00,1.348799e-05
1.729700e-10,5.568748e-01,5.868041e+00,5.504867e-01,6.418528e+00,6.418528e+00,1.349193e-05
1.729800e-10,5.568453e-01,5.868115e+00,5.504530e-01,6.418568e+00,6.418568e+00,1.349587e-05
1.729900e-10,5.568158e-01,5.868188e+00,5.504194e-01,6.418608e+00,6.418608e+00,1.349981e-05
1.730000e-10,5.567864e-01,5.868261e+00,5.503858e-01,6.418647e+00,6.418647e+00,1.350374e-05
1.730100e-10,5.567570e-01,5.868335e+00,5.503522e-01,6.418687e+00,6.418687e+00,1.350767e-05
1.730200e-10,5.567276e-01,5.868408e+00,5.503187e-01,6.418726e+00,6.418726e+00,1.351159e-05
1.730300e-10,5.566982e-01,5.868481e+00,5.502852e-01,6.418766e+00,6.418766e+00,1.351551e-05
1.730400e-10,5.566689e-01,5.868554e+00,5.502517e-01,6.418805e+00,6.418805e+00,1.351942e-05
1.730500e-10,5.566396e-01,5.868627e+00,5.502183e-01,6.418845e+00,6.418845e+00,1.352334e-05
1.730600e-10,5.566104e-01,5.868699e+00,5.501849e-01,6.418884e+00,6.418884e+00,1.352724e-05
1.730700e-10,5.565811e-01,5.868772e+00,5.501515e-01,6.418924e+00,6.418924e+00,1.353115e-05
1.730800e-10,5.565519e-01,5.868845e+00,5.501182e-01,6.418963e+00,6.418963e+00,1.353505e-05
1.730900e-10,5.565228e-01,5.868918e+00,5.500849e-01,6.419002e+00,6.419002e+00,1.353894e-05
1.731000e-10,5.564936e-01,5.868990e+00,5.500516e-01,6.419042e+00,6.419042e+00,1.354283e-05
1.731100e-10,5.564645e-01,5.869063e+00,5.500184e-01,6.419081e+00,6.419081e+00,1.354672e-05
1.731200e-10,5.564354e-01,5.869135e+00,5.499852e-01,6.419120e+00,6.419120e+00,1.355061e-05
1.731300e-10,5.564064e-01,5.869207e+00,5.499521e-01,6.419159e+00,6.419159e+00,1.355449e-05
1.731400e-10,5.563774e-01,5.869279e+00,5.499189e-01,6.419198e+00,6.419198e+00,1.355836e-05
1.731500e-10,5.563484e-01,5.869352e+00,5.498858e-01,6.419237e+00,6.419237e+00,1.356223e-05
1.731600e-10,5.563194e-01,5.869424e+00,5.498528e-01,6.419276e+00,6.419276e+00,1.356610e-05
1.731700e-10,5.562905e-01,5.869496e+00,5.498198e-01,6.419315e+00,6.419315e+00,1.356997e-05
1.731800e-10,5.562615e-01,5.869568e+00,5.497868e-01,6.419354e+00,6.419354e+00,1.357383e-05
1.731900e-10,5.562327e-01,5.869640e+00,5.497538e-01,6.419393e+00,6.419393e+00,1.357768e-05
1.732000e-10,5.562038e-01,5.869711e+00,5.497209e-01,6.419432e+00,6.419432e+00,1.358154e-05
1.732100e-10,5.561750e-01,5.869783e+00,5.496880e-01,6.419471e+00,6.419471e+00,1.358538e-05
1.732200e-10,5.561462e-01,5.869855e+00,5.496551e-01,6.419510e+00,6.419510e+00,1.358923e-05
1.732300e-10,5.561174e-01,5.869926e+00,5.496223e-01,6.419549e+00,6.419549e+00,1.359307e-05
1.732400e-10,5.560887e-01,5.869998e+00,5.495895e-01,6.419587e+00,6.419587e+00,1.359691e-05
1.732500e-10,5.560600e-01,5.870069e+00,5.495568e-01,6.419626e+00,6.419626e+00,1.360074e-05
1.732600e-10,5.560313e-01,5.870141e+00,5.495241e-01,6.419665e+00,6.419665e+00,1.360457e-05
1.732700e-10,5.560027e-01,5.870212e+00,5.494914e-01,6.419703e+00,6.419703e+00,1.360839e-05
1.732800e-10,5.559741e-01,5.870283e+00,5.494587e-01,6.419742e+00,6.419742e+00,1.361222e-05
1.732900e-10,5.559455e-01,5.870354e+00,5.494261e-01,6.419780e+00,6.419780e+00,1.361603e-05
1.733000e-10,5.559169e-01,5.870425e+00,5.493935e-01,6.419819e+00,6.419819e+00,1.361985e-05
1.733100e-10,5.558884e-01,5.870496e+00,5.493609e-01,6.419857e+00,6.419857e+00,1.362366e-05
1.733200e-10,5.558599e-01,5.870567e+00,5.493284e-01,6.419896e+00,6.419896e+00,1.362746e-05
1.733300e-10,5.558314e-01,5.870638e+00,5.492959e-01,6.419934e+00,6.419934e+00,1.363126e-05
1.733400e-10,5.558030e-01,5.870709e+00,5.492635e-01,6.419972e+00,6.419972e+00,1.363506e-05
1.733500e-10,5.557746e-01,5.870780e+00,5.492311e-01,6.420011e+00,6.420011e+00,1.363886e-05
1.733600e-10,5.557462e-01,5.870850e+00,5.491987e-01,6.420049e+00,6.420049e+00,1.364265e-05
1.733700e-10,5.557178e-01,5.870921e+00,5.491663e-01,6.420087e+00,6.420087e+00,1.364643e-05
1.733800e-10,5.556895e-01,5.870991e+00,5.491340e-01,6.420125e+00,6.420125e+00,1.365022e-05
1.733900e-10,5.556612e-01,5.871062e+00,5.491017e-01,6.420163e+00,6.420163e+00,1.365400e-05
1.734000e-10,5.556329e-01,5.871132e+00,5.490695e-01,6.420202e+00,6.420202e+00,1.365777e-05
1.734100e-10,5.556047e-01,5.871202e+00,5.490372e-01,6.420240e+00,6.420240e+00,1.366154e-05
1.734200e-10,5.555765e-01,5.871273e+00,5.490050e-01,6.420278e+00,6.420278e+00,1.366531e-05
1.734300e-10,5.555483e-01,5.871343e+00,5.489729e-01,6.420316e+00,6.420316e+00,1.366907e-05
1.734400e-10,5.555201e-01,5.871413e+00,5.489408e-01,6.420354e+00,6.420354e+00,1.367283e-05
1.734500e-10,5.554920e-01,5.871483e+00,5.489087e-01,6.420391e+00,6.420391e+00,1.367659e-05
1.734600e-10,5.554639e-01,5.871553e+00,5.488766e-01,6.420429e+00,6.420429e+00,1.368034e-05
1.734700e-10,5.554358e-01,5.871623e+00,5.488446e-01,6.420467e+00,6.420467e+00,1.368409e-05
1.734800e-10,5.554078e-01,5.871692e+00,5.488126e-01,6.420505e+00,6.420505e+00,1.368783e-05
1.734900e-10,5.553798e-01,5.871762e+00,5.487806e-01,6.420543e+00,6.420543e+00,1.369158e-05
1.735000e-10,5.553518e-01,5.871832e+00,5.487487e-01,6.420580e+00,6.420580e+00,1.369531e-05
1.735100e-10,5.553238e-01,5.871901e+00,5.487168e-01,6.420618e+00,6.420618e+00,1.369905e-05
1.735200e-10,5.552959e-01,5.871971e+00,5.486850e-01,6.420656e+00,6.420656e+00,1.370277e-05
1.735300e-10,5.552680e-01,5.872040e+00,5.486531e-01,6.420693e+00,6.420693e+00,1.370650e-05
1.735400e-10,5.552401e-01,5.872110e+00,5.486213e-01,6.420731e+00,6.420731e+00,1.371022e-05
1.735500e-10,5.552122e-01,5.872179e+00,5.485896e-01,6.420768e+00,6.420768e+00,1.371394e-05
1.735600e-10,5.551844e-01,5.872248e+00,5.485578e-01,6.420806e+00,6.420806e+00,1.371765e-05
1.735700e-10,5.551566e-01,5.872317e+00,5.485261e-01,6.420843e+00,6.420843e+00,1.372137e-05
1.735800e-10,5.551289e-01,5.872386e+00,5.484945e-01,6.420881e+00,6.420881e+00,1.372507e-05
1.735900e-10,5.551011e-01,5.872455e+00,5.484628e-01,6.420918e+00,6.420918e+00,1.372878e-05
1.736000e-10,5.550734e-01,5.872524e+00,5.484312e-01,6.420955e+00,6.420955e+00,1.373247e-05
1.736100e-10,5.550458e-01,5.872593e+00,5.483997e-01,6.420993e+00,6.420993e+00,1.373617e-05
1.736200e-10,5.550181e-01,5.872662e+00,5.483681e-01,6.421030e+00,6.421030e+00,1.373986e-05
1.736300e-10,5.549905e-01,5.872731e+00,5.483366e-01,6.421067e+00,6.421067e+00,1.374355e-05
1.736400e-10,5.549629e-01,5.872799e+00,5.483051e-01,6.421104e+00,6.421104e+00,1.374723e-05
1.736500e-10,5.549353e-01,5.872868e+00,5.482737e-01,6.421142e+00,6.421142e+00,1.375091e-05
1.736600e-10,5.549078e-01,5.872936e+00,5.482423e-01,6.421179e+00,6.421179e+00,1.375459e-05
1.736700e-10,5.548803e-01,5.873005e+00,5.482109e-01,6.421216e+00,6.421216e+00,1.375826e-05
1.736800e-10,5.548528e-01,5.873073e+00,5.481796e-01,6.421253e+00,6.421253e+00,1.376193e-05
1.736900e-10,5.548253e-01,5.873142e+00,5.481483e-01,6.421290e+00,6.421290e+00,1.376560e-05
1.737000e-10,5.547979e-01,5.873210e+00,5.481170e-01,6.421327e+00,6.421327e+00,1.376926e-05
1.737100e-10,5.547705e-01,5.873278e+00,5.480857e-01,6.421364e+00,6.421364e+00,1.377292e-05
1.737200e-10,5.547431e-01,5.873346e+00,5.480545e-01,6.421401e+00,6.421401e+00,1.377657e-05
1.737300e-10,5.547158e-01,5.873414e+00,5.480233e-01,6.421437e+00,6.421437e+00,1.378022e-05
1.737400e-10,5.546885e-01,5.873482e+00,5.479922e-01,6.421474e+00,6.421474e+00,1.378387e-05
1.737500e-10,5.546612e-01,5.873550e+00,5.479611e-01,6.421511e+00,6.421511e+00,1.378752e-05
1.737600e-10,5.546339e-01,5.873618e+00,5.479300e-01,6.421548e+00,6.421548e+00,1.379116e-05
1.737700e-10,5.546067e-01,5.873686e+00,5.478989e-01,6.421584e+00,6.421584e+00,1.379479e-05
1.737800e-10,5.545795e-01,5.873753e+00,5.478679e-01,6.421621e+00,6.421621e+00,1.379842e-05
1.737900e-10,5.545523e-01,5.873821e+00,5.478369e-01,6.421658e+00,6.421658e+00,1.380205e-05
1.738000e-10,5.545251e-01,5.873888e+00,5.478059e-01,6.421694e+00,6.421694e+00,1.380568e-05
1.738100e-10,5.544980e-01,5.873956e+00,5.477750e-01,6.421731e+00,6.421731e+00,1.380930e-05
1.738200e-10,5.544709e-01,5.874023e+00,5.477441e-01,6.421767e+00,6.421767e+00,1.381292e-05
1.738300e-10,5.544438e-01,5.874091e+00,5.477133e-01,6.421804e+00,6.421804e+00,1.381653e-05
1.738400e-10,5.544168e-01,5.874158e+00,5.476824e-01,6.421840e+00,6.421840e+00,1.382014e-05
1.738500e-10,5.543898e-01,5.874225e+00,5.476516e-01,6.421877e+00,6.421877e+00,1.382375e-05
