time,"I(LD)","I(RD)","I(BS)","I(RS)","P(VLEAK)","P(OUT)","V(OUT)","I(RCON)"
1.139400e-10,1.161303e-04,2.364067e-05,9.003029e-05,1.544839e-06,3.519763e+00,2.399928e+00,-2.732649e-06,1.161303e-04
1.139500e-10,1.161269e-04,2.362981e-05,9.003845e-05,1.544439e-06,3.519868e+00,2.399845e+00,-2.732112e-06,1.161269e-04
1.139600e-10,1.161236e-04,2.361896e-05,9.004660e-05,1.544039e-06,3.519972e+00,2.399762e+00,-2.731576e-06,1.161236e-04
1.139700e-10,1.161203e-04,2.360812e-05,9.005474e-05,1.543639e-06,3.520077e+00,2.399679e+00,-2.731041e-06,1.161203e-04
1.139800e-10,1.161169e-04,2.359728e-05,9.006288e-05,1.543237e-06,3.520181e+00,2.399596e+00,-2.730505e-06,1.161169e-04
1.139900e-10,1.161136e-04,2.358645e-05,9.007102e-05,1.542836e-06,3.520286e+00,2.399513e+00,-2.729969e-06,1.161136e-04
1.140000e-10,1.161102e-04,2.357563e-05,9.007915e-05,1.542433e-06,3.520391e+00,2.399430e+00,-2.729433e-06,1.161102e-04
1.140100e-10,1.161069e-04,2.356481e-05,9.008727e-05,1.542031e-06,3.520495e+00,2.399347e+00,-2.728896e-06,1.161069e-04
1.140200e-10,1.161036e-04,2.355399e-05,9.009539e-05,1.541627e-06,3.520600e+00,2.399264e+00,-2.728359e-06,1.161036e-04
1.140300e-10,1.161002e-04,2.354319e-05,9.010350e-05,1.541223e-06,3.520704e+00,2.399181e+00,-2.727820e-06,1.161002e-04
1.140400e-10,1.160969e-04,2.353239e-05,9.011160e-05,1.540818e-06,3.520808e+00,2.399098e+00,-2.727281e-06,1.160969e-04
1.140500e-10,1.160935e-04,2.352159e-05,9.011970e-05,1.540413e-06,3.520913e+00,2.399015e+00,-2.726740e-06,1.160935e-04
1.140600e-10,1.160902e-04,2.351080e-05,9.012779e-05,1.540007e-06,3.521017e+00,2.398933e+00,-2.726197e-06,1.160902e-04
1.140700e-10,1.160869e-04,2.350002e-05,9.013588e-05,1.539600e-06,3.521122e+00,2.398850e+00,-2.725653e-06,1.160869e-04
1.140800e-10,1.160835e-04,2.348925e-05,9.014396e-05,1.539193e-06,3.521226e+00,2.398767e+00,-2.725107e-06,1.160835e-04
1.140900e-10,1.160802e-04,2.347848e-05,9.015204e-05,1.538785e-06,3.521330e+00,2.398684e+00,-2.724559e-06,1.160802e-04
1.141000e-10,1.160768e-04,2.346771e-05,9.016011e-05,1.538376e-06,3.521434e+00,2.398601e+00,-2.724008e-06,1.160768e-04
1.141100e-10,1.160735e-04,2.345696e-05,9.016817e-05,1.537966e-06,3.521538e+00,2.398519e+00,-2.723455e-06,1.160735e-04
1.141200e-10,1.160701e-04,2.344620e-05,9.017623e-05,1.537556e-06,3.521643e+00,2.398436e+00,-2.722899e-06,1.160701e-04
1.141300e-10,1.160668e-04,2.343546e-05,9.018428e-05,1.537144e-06,3.521747e+00,2.398353e+00,-2.722341e-06,1.160668e-04
1.141400e-10,1.160634e-04,2.342472e-05,9.019233e-05,1.536732e-06,3.521851e+00,2.398270e+00,-2.721780e-06,1.160634e-04
1.141500e-10,1.160601e-04,2.341399e-05,9.020037e-05,1.536320e-06,3.521955e+00,2.398188e+00,-2.721215e-06,1.160601e-04
1.141600e-10,1.160568e-04,2.340326e-05,9.020841e-05,1.535906e-06,3.522059e+00,2.398105e+00,-2.720647e-06,1.160568e-04
1.141700e-10,1.160534e-04,2.339254e-05,9.021644e-05,1.535491e-06,3.522163e+00,2.398022e+00,-2.720076e-06,1.160534e-04
1.141800e-10,1.160501e-04,2.338183e-05,9.022446e-05,1.535076e-06,3.522267e+00,2.397940e+00,-2.719501e-06,1.160501e-04
1.141900e-10,1.160467e-04,2.337112e-05,9.023248e-05,1.534660e-06,3.522371e+00,2.397857e+00,-2.718922e-06,1.160467e-04
1.142000e-10,1.160434e-04,2.336042e-05,9.024050e-05,1.534243e-06,3.522475e+00,2.397775e+00,-2.718339e-06,1.160434e-04
1.142100e-10,1.160400e-04,2.334972e-05,9.024850e-05,1.533825e-06,3.522579e+00,2.397692e+00,-2.717753e-06,1.160400e-04
1.142200e-10,1.160367e-04,2.333903e-05,9.025651e-05,1.533406e-06,3.522682e+00,2.397609e+00,-2.717162e-06,1.160367e-04
1.142300e-10,1.160333e-04,2.332835e-05,9.026451e-05,1.532987e-06,3.522786e+00,2.397527e+00,-2.716566e-06,1.160333e-04
1.142400e-10,1.160300e-04,2.331768e-05,9.027250e-05,1.532567e-06,3.522890e+00,2.397444e+00,-2.715967e-06,1.160300e-04
1.142500e-10,1.160267e-04,2.330701e-05,9.028048e-05,1.532145e-06,3.522994e+00,2.397362e+00,-2.715363e-06,1.160267e-04
1.142600e-10,1.160233e-04,2.329634e-05,9.028847e-05,1.531723e-06,3.523097e+00,2.397279e+00,-2.714754e-06,1.160233e-04
1.142700e-10,1.160200e-04,2.328568e-05,9.029644e-05,1.531300e-06,3.523201e+00,2.397197e+00,-2.714140e-06,1.160200e-04
1.142800e-10,1.160166e-04,2.327503e-05,9.030441e-05,1.530877e-06,3.523305e+00,2.397114e+00,-2.713521e-06,1.160166e-04
1.142900e-10,1.160133e-04,2.326439e-05,9.031238e-05,1.530452e-06,3.523408e+00,2.397032e+00,-2.712898e-06,1.160133e-04
1.143000e-10,1.160099e-04,2.325375e-05,9.032034e-05,1.530027e-06,3.523512e+00,2.396949e+00,-2.712269e-06,1.160099e-04
1.143100e-10,1.160066e-04,2.324311e-05,9.032830e-05,1.529600e-06,3.523615e+00,2.396867e+00,-2.711635e-06,1.160066e-04
1.143200e-10,1.160032e-04,2.323249e-05,9.033625e-05,1.529173e-06,3.523719e+00,2.396785e+00,-2.710996e-06,1.160032e-04
1.143300e-10,1.159999e-04,2.322187e-05,9.034419e-05,1.528746e-06,3.523822e+00,2.396702e+00,-2.710351e-06,1.159999e-04
1.143400e-10,1.159965e-04,2.321125e-05,9.035213e-05,1.528317e-06,3.523926e+00,2.396620e+00,-2.709701e-06,1.159965e-04
1.143500e-10,1.159932e-04,2.320064e-05,9.036007e-05,1.527887e-06,3.524029e+00,2.396538e+00,-2.709046e-06,1.159932e-04
1.143600e-10,1.159899e-04,2.319004e-05,9.036800e-05,1.527457e-06,3.524133e+00,2.396455e+00,-2.708385e-06,1.159899e-04
1.143700e-10,1.159865e-04,2.317945e-05,9.037592e-05,1.527026e-06,3.524236e+00,2.396373e+00,-2.707718e-06,1.159865e-04
1.143800e-10,1.159832e-04,2.316886e-05,9.038384e-05,1.526595e-06,3.524339e+00,2.396291e+00,-2.707046e-06,1.159832e-04
1.143900e-10,1.159798e-04,2.315828e-05,9.039176e-05,1.526162e-06,3.524442e+00,2.396209e+00,-2.706367e-06,1.159798e-04
1.144000e-10,1.159765e-04,2.314770e-05,9.039967e-05,1.525729e-06,3.524546e+00,2.396126e+00,-2.705683e-06,1.159765e-04
1.144100e-10,1.159731e-04,2.313713e-05,9.040757e-05,1.525295e-06,3.524649e+00,2.396044e+00,-2.704994e-06,1.159731e-04
1.144200e-10,1.159698e-04,2.312656e-05,9.041547e-05,1.524860e-06,3.524752e+00,2.395962e+00,-2.704298e-06,1.159698e-04
1.144300e-10,1.159665e-04,2.311601e-05,9.042337e-05,1.524425e-06,3.524855e+00,2.395880e+00,-2.703597e-06,1.159665e-04
1.144400e-10,1.159631e-04,2.310546e-05,9.043126e-05,1.523989e-06,3.524958e+00,2.395798e+00,-2.702889e-06,1.159631e-04
1.144500e-10,1.159598e-04,2.309491e-05,9.043915e-05,1.523552e-06,3.525061e+00,2.395716e+00,-2.702176e-06,1.159598e-04
1.144600e-10,1.159564e-04,2.308437e-05,9.044703e-05,1.523115e-06,3.525164e+00,2.395633e+00,-2.701457e-06,1.159564e-04
1.144700e-10,1.159531e-04,2.307384e-05,9.045490e-05,1.522677e-06,3.525268e+00,2.395551e+00,-2.700732e-06,1.159531e-04
1.144800e-10,1.159498e-04,2.306331e-05,9.046277e-05,1.522239e-06,3.525370e+00,2.395469e+00,-2.700001e-06,1.159498e-04
1.144900e-10,1.159464e-04,2.305279e-05,9.047064e-05,1.521800e-06,3.525473e+00,2.395387e+00,-2.699265e-06,1.159464e-04
1.145000e-10,1.159431e-04,2.304228e-05,9.047850e-05,1.521360e-06,3.525576e+00,2.395305e+00,-2.698522e-06,1.159431e-04
1.145100e-10,1.159397e-04,2.303177e-05,9.048636e-05,1.520920e-06,3.525679e+00,2.395223e+00,-2.697773e-06,1.159397e-04
1.145200e-10,1.159364e-04,2.302127e-05,9.049421e-05,1.520479e-06,3.525782e+00,2.395141e+00,-2.697019e-06,1.159364e-04
1.145300e-10,1.159331e-04,2.301077e-05,9.050205e-05,1.520038e-06,3.525885e+00,2.395059e+00,-2.696259e-06,1.159331e-04
1.145400e-10,1.159297e-04,2.300029e-05,9.050990e-05,1.519596e-06,3.525988e+00,2.394977e+00,-2.695493e-06,1.159297e-04
1.145500e-10,1.159264e-04,2.298980e-05,9.051773e-05,1.519154e-06,3.526091e+00,2.394896e+00,-2.694721e-06,1.159264e-04
1.145600e-10,1.159231e-04,2.297933e-05,9.052557e-05,1.518712e-06,3.526193e+00,2.394814e+00,-2.693943e-06,1.159231e-04
1.145700e-10,1.159197e-04,2.296886e-05,9.053339e-05,1.518269e-06,3.526296e+00,2.394732e+00,-2.693160e-06,1.159197e-04
1.145800e-10,1.159164e-04,2.295839e-05,9.054122e-05,1.517826e-06,3.526399e+00,2.394650e+00,-2.692371e-06,1.159164e-04
1.145900e-10,1.159131e-04,2.294794e-05,9.054904e-05,1.517382e-06,3.526501e+00,2.394568e+00,-2.691577e-06,1.159131e-04
1.146000e-10,1.159098e-04,2.293749e-05,9.055685e-05,1.516938e-06,3.526604e+00,2.394486e+00,-2.690777e-06,1.159098e-04
1.146100e-10,1.159064e-04,2.292704e-05,9.056466e-05,1.516494e-06,3.526707e+00,2.394405e+00,-2.689972e-06,1.159064e-04
1.146200e-10,1.159031e-04,2.291660e-05,9.057246e-05,1.516049e-06,3.526809e+00,2.394323e+00,-2.689161e-06,1.159031e-04
1.146300e-10,1.158998e-04,2.290617e-05,9.058026e-05,1.515605e-06,3.526912e+00,2.394241e+00,-2.688345e-06,1.158998e-04
1.146400e-10,1.158965e-04,2.289574e-05,9.058806e-05,1.515160e-06,3.527014e+00,2.394160e+00,-2.687524e-06,1.158965e-04
1.146500e-10,1.158931e-04,2.288532e-05,9.059585e-05,1.514714e-06,3.527117e+00,2.394078e+00,-2.686698e-06,1.158931e-04
1.146600e-10,1.158898e-04,2.287491e-05,9.060363e-05,1.514269e-06,3.527219e+00,2.393996e+00,-2.685866e-06,1.158898e-04
1.146700e-10,1.158865e-04,2.286450e-05,9.061141e-05,1.513823e-06,3.527322e+00,2.393915e+00,-2.685030e-06,1.158865e-04
1.146800e-10,1.158832e-04,2.285410e-05,9.061919e-05,1.513378e-06,3.527424e+00,2.393833e+00,-2.684189e-06,1.158832e-04
1.146900e-10,1.158799e-04,2.284371e-05,9.062696e-05,1.512932e-06,3.527526e+00,2.393752e+00,-2.683343e-06,1.158799e-04
1.147000e-10,1.158765e-04,2.283332e-05,9.063473e-05,1.512486e-06,3.527629e+00,2.393670e+00,-2.682492e-06,1.158765e-04
1.147100e-10,1.158732e-04,2.282294e-05,9.064249e-05,1.512040e-06,3.527731e+00,2.393589e+00,-2.681637e-06,1.158732e-04
1.147200e-10,1.158699e-04,2.281256e-05,9.065025e-05,1.511594e-06,3.527833e+00,2.393507e+00,-2.680777e-06,1.158699e-04
1.147300e-10,1.158666e-04,2.280219e-05,9.065800e-05,1.511148e-06,3.527935e+00,2.393426e+00,-2.679913e-06,1.158666e-04
1.147400e-10,1.158633e-04,2.279183e-05,9.066575e-05,1.510702e-06,3.528038e+00,2.393344e+00,-2.679044e-06,1.158633e-04
1.147500e-10,1.158600e-04,2.278147e-05,9.067349e-05,1.510256e-06,3.528140e+00,2.393263e+00,-2.678172e-06,1.158600e-04
1.147600e-10,1.158567e-04,2.277112e-05,9.068123e-05,1.509810e-06,3.528242e+00,2.393182e+00,-2.677295e-06,1.158567e-04
1.147700e-10,1.158534e-04,2.276077e-05,9.068897e-05,1.509364e-06,3.528344e+00,2.393100e+00,-2.676415e-06,1.158534e-04
1.147800e-10,1.158501e-04,2.275043e-05,9.069670e-05,1.508919e-06,3.528446e+00,2.393019e+00,-2.675530e-06,1.158501e-04
1.147900e-10,1.158467e-04,2.274010e-05,9.070442e-05,1.508473e-06,3.528548e+00,2.392938e+00,-2.674642e-06,1.158467e-04
1.148000e-10,1.158434e-04,2.272977e-05,9.071214e-05,1.508028e-06,3.528650e+00,2.392856e+00,-2.673751e-06,1.158434e-04
1.148100e-10,1.158401e-04,2.271945e-05,9.071986e-05,1.507582e-06,3.528752e+00,2.392775e+00,-2.672855e-06,1.158401e-04
1.148200e-10,1.158368e-04,2.270914e-05,9.072757e-05,1.507137e-06,3.528854e+00,2.392694e+00,-2.671957e-06,1.158368e-04
1.148300e-10,1.158335e-04,2.269883e-05,9.073527e-05,1.506693e-06,3.528956e+00,2.392613e+00,-2.671056e-06,1.158335e-04
1.148400e-10,1.158303e-04,2.268853e-05,9.074298e-05,1.506248e-06,3.529058e+00,2.392532e+00,-2.670151e-06,1.158303e-04
1.148500e-10,1.158270e-04,2.267823e-05,9.075067e-05,1.505804e-06,3.529160e+00,2.392450e+00,-2.669244e-06,1.158270e-04
1.148600e-10,1.158237e-04,2.266795e-05,9.075836e-05,1.505360e-06,3.529262e+00,2.392369e+00,-2.668333e-06,1.158237e-04
1.148700e-10,1.158204e-04,2.265766e-05,9.076605e-05,1.504916e-06,3.529364e+00,2.392288e+00,-2.667420e-06,1.158204e-04
1.148800e-10,1.158171e-04,2.264738e-05,9.077373e-05,1.504473e-06,3.529466e+00,2.392207e+00,-2.666505e-06,1.158171e-04
1.148900e-10,1.158138e-04,2.263711e-05,9.078141e-05,1.504030e-06,3.529568e+00,2.392126e+00,-2.665587e-06,1.158138e-04
1.149000e-10,1.158105e-04,2.262685e-05,9.078908e-05,1.503587e-06,3.529670e+00,2.392045e+00,-2.664667e-06,1.158105e-04
1.149100e-10,1.158072e-04,2.261659e-05,9.079675e-05,1.503145e-06,3.529771e+00,2.391964e+00,-2.663744e-06,1.158072e-04
1.149200e-10,1.158039e-04,2.260634e-05,9.080442e-05,1.502703e-06,3.529873e+00,2.391883e+00,-2.662820e-06,1.158039e-04
1.149300e-10,1.158007e-04,2.259609e-05,9.081207e-05,1.502261e-06,3.529975e+00,2.391803e+00,-2.661894e-06,1.158007e-04
1.149400e-10,1.157974e-04,2.258585e-05,9.081973e-05,1.501820e-06,3.530077e+00,2.391722e+00,-2.660966e-06,1.157974e-04
1.149500e-10,1.157941e-04,2.257562e-05,9.082738e-05,1.501380e-06,3.530178e+00,2.391641e+00,-2.660036e-06,1.157941e-04
1.149600e-10,1.157908e-04,2.256539e-05,9.083502e-05,1.500940e-06,3.530280e+00,2.391560e+00,-2.659105e-06,1.157908e-04
1.149700e-10,1.157875e-04,2.255516e-05,9.084266e-05,1.500500e-06,3.530381e+00,2.391479e+00,-2.658173e-06,1.157875e-04
1.149800e-10,1.157843e-04,2.254495e-05,9.085029e-05,1.500061e-06,3.530483e+00,2.391398e+00,-2.657239e-06,1.157843e-04
1.149900e-10,1.157810e-04,2.253474e-05,9.085792e-05,1.499622e-06,3.530585e+00,2.391318e+00,-2.656305e-06,1.157810e-04
1.150000e-10,1.157777e-04,2.252453e-05,9.086555e-05,1.499184e-06,3.530686e+00,2.391237e+00,-2.655369e-06,1.157777e-04
1.150100e-10,1.157745e-04,2.251434e-05,9.087317e-05,1.498747e-06,3.530788e+00,2.391156e+00,-2.654433e-06,1.157745e-04
1.150200e-10,1.157712e-04,2.250414e-05,9.088078e-05,1.498310e-06,3.530889e+00,2.391076e+00,-2.653495e-06,1.157712e-04
1.150300e-10,1.157679e-04,2.249396e-05,9.088839e-05,1.497873e-06,3.530991e+00,2.390995e+00,-2.652558e-06,1.157679e-04
1.150400e-10,1.157647e-04,2.248378e-05,9.089600e-05,1.497437e-06,3.531092e+00,2.390915e+00,-2.651620e-06,1.157647e-04
1.150500e-10,1.157614e-04,2.247360e-05,9.090360e-05,1.497002e-06,3.531193e+00,2.390834e+00,-2.650681e-06,1.157614e-04
