time,"P(A)","I(L1)","I(BS)","P(Q)"
1.835700e-10,7.401156e+00,-6.412223e-06,2.383565e-05,9.664923e-01
1.835850e-10,7.401079e+00,-6.405623e-06,2.381196e-05,9.665694e-01
1.836000e-10,7.401002e+00,-6.399028e-06,2.378830e-05,9.666465e-01
1.836150e-10,7.400926e+00,-6.392439e-06,2.376465e-05,9.667235e-01
1.836300e-10,7.400849e+00,-6.385856e-06,2.374102e-05,9.668004e-01
1.836450e-10,7.400773e+00,-6.379279e-06,2.371741e-05,9.668773e-01
1.836600e-10,7.400696e+00,-6.372707e-06,2.369382e-05,9.669541e-01
1.836750e-10,7.400620e+00,-6.366141e-06,2.367025e-05,9.670308e-01
1.836900e-10,7.400543e+00,-6.359581e-06,2.364669e-05,9.671075e-01
1.837050e-10,7.400467e+00,-6.353026e-06,2.362315e-05,9.671841e-01
1.837200e-10,7.400391e+00,-6.346478e-06,2.359963e-05,9.672607e-01
1.837350e-10,7.400315e+00,-6.339935e-06,2.357613e-05,9.673372e-01
1.837500e-10,7.400238e+00,-6.333397e-06,2.355264e-05,9.674136e-01
1.837650e-10,7.400162e+00,-6.326866e-06,2.352918e-05,9.674900e-01
1.837800e-10,7.400086e+00,-6.320340e-06,2.350573e-05,9.675663e-01
1.837950e-10,7.400010e+00,-6.313820e-06,2.348230e-05,9.676425e-01
1.838100e-10,7.399935e+00,-6.307306e-06,2.345889e-05,9.677187e-01
1.838250e-10,7.399859e+00,-6.300798e-06,2.343549e-05,9.677948e-01
1.838400e-10,7.399783e+00,-6.294295e-06,2.341212e-05,9.678709e-01
1.838550e-10,7.399707e+00,-6.287798e-06,2.338876e-05,9.679469e-01
1.838700e-10,7.399632e+00,-6.281306e-06,2.336542e-05,9.680228e-01
1.838850e-10,7.399556e+00,-6.274821e-06,2.334210e-05,9.680987e-01
1.839000e-10,7.399481e+00,-6.268341e-06,2.331879e-05,9.681744e-01
1.839150e-10,7.399405e+00,-6.261867e-06,2.329551e-05,9.682502e-01
1.839300e-10,7.399330e+00,-6.255398e-06,2.327224e-05,9.683258e-01
1.839450e-10,7.399255e+00,-6.248936e-06,2.324899e-05,9.684014e-01
1.839600e-10,7.399179e+00,-6.242479e-06,2.322576e-05,9.684770e-01
1.839750e-10,7.399104e+00,-6.236027e-06,2.320255e-05,9.685525e-01
1.839900e-10,7.399029e+00,-6.229582e-06,2.317935e-05,9.686279e-01
1.840050e-10,7.398954e+00,-6.223142e-06,2.315617e-05,9.687032e-01
1.840200e-10,7.398879e+00,-6.216708e-06,2.313301e-05,9.687785e-01
1.840350e-10,7.398804e+00,-6.210279e-06,2.310987e-05,9.688537e-01
1.840500e-10,7.398729e+00,-6.203856e-06,2.308675e-05,9.689288e-01
1.840650e-10,7.398655e+00,-6.197439e-06,2.306365e-05,9.690039e-01
1.840800e-10,7.398580e+00,-6.191028e-06,2.304056e-05,9.690789e-01
1.840950e-10,7.398505e+00,-6.184622e-06,2.301749e-05,9.691539e-01
1.841100e-10,7.398431e+00,-6.178222e-06,2.299444e-05,9.692288e-01
1.841250e-10,7.398356e+00,-6.171827e-06,2.297141e-05,9.693036e-01
1.841400e-10,7.398282e+00,-6.165439e-06,2.294840e-05,9.693784e-01
1.841550e-10,7.398207e+00,-6.159056e-06,2.292540e-05,9.694531e-01
1.841700e-10,7.398133e+00,-6.152678e-06,2.290242e-05,9.695277e-01
1.841850e-10,7.398058e+00,-6.146307e-06,2.287946e-05,9.696023e-01
1.842000e-10,7.397984e+00,-6.139940e-06,2.285652e-05,9.696768e-01
1.842150e-10,7.397910e+00,-6.133580e-06,2.283360e-05,9.697512e-01
1.842300e-10,7.397836e+00,-6.127225e-06,2.281069e-05,9.698256e-01
1.842450e-10,7.397762e+00,-6.120876e-06,2.278781e-05,9.698999e-01
1.842600e-10,7.397688e+00,-6.114532e-06,2.276494e-05,9.699741e-01
1.842750e-10,7.397614e+00,-6.108195e-06,2.274209e-05,9.700483e-01
1.842900e-10,7.397540e+00,-6.101862e-06,2.271925e-05,9.701224e-01
1.843050e-10,7.397466e+00,-6.095536e-06,2.269644e-05,9.701965e-01
1.843200e-10,7.397393e+00,-6.089215e-06,2.267364e-05,9.702704e-01
1.843350e-10,7.397319e+00,-6.082899e-06,2.265087e-05,9.703444e-01
1.843500e-10,7.397245e+00,-6.076589e-06,2.262811e-05,9.704182e-01
1.843650e-10,7.397172e+00,-6.070285e-06,2.260537e-05,9.704920e-01
1.843800e-10,7.397098e+00,-6.063987e-06,2.258264e-05,9.705657e-01
1.843950e-10,7.397025e+00,-6.057694e-06,2.255994e-05,9.706394e-01
1.844100e-10,7.396952e+00,-6.051406e-06,2.253725e-05,9.707130e-01
1.844250e-10,7.396878e+00,-6.045124e-06,2.251458e-05,9.707865e-01
1.844400e-10,7.396805e+00,-6.038848e-06,2.249193e-05,9.708600e-01
1.844550e-10,7.396732e+00,-6.032577e-06,2.246930e-05,9.709333e-01
1.844700e-10,7.396659e+00,-6.026312e-06,2.244669e-05,9.710067e-01
1.844850e-10,7.396586e+00,-6.020053e-06,2.242409e-05,9.710799e-01
1.845000e-10,7.396513e+00,-6.013799e-06,2.240151e-05,9.711532e-01
1.845150e-10,7.396440e+00,-6.007550e-06,2.237895e-05,9.712263e-01
1.845300e-10,7.396367e+00,-6.001308e-06,2.235641e-05,9.712994e-01
1.845450e-10,7.396294e+00,-5.995070e-06,2.233389e-05,9.713724e-01
1.845600e-10,7.396222e+00,-5.988838e-06,2.231139e-05,9.714453e-01
1.845750e-10,7.396149e+00,-5.982612e-06,2.228890e-05,9.715182e-01
1.845900e-10,7.396076e+00,-5.976392e-06,2.226643e-05,9.715910e-01
1.846050e-10,7.396004e+00,-5.970176e-06,2.224398e-05,9.716638e-01
1.846200e-10,7.395932e+00,-5.963967e-06,2.222155e-05,9.717365e-01
1.846350e-10,7.395859e+00,-5.957763e-06,2.219913e-05,9.718091e-01
1.846500e-10,7.395787e+00,-5.951564e-06,2.217674e-05,9.718816e-01
1.846650e-10,7.395715e+00,-5.945371e-06,2.215436e-05,9.719541e-01
1.846800e-10,7.395642e+00,-5.939184e-06,2.213200e-05,9.720266e-01
1.846950e-10,7.395570e+00,-5.933002e-06,2.210966e-05,9.720989e-01
1.847100e-10,7.395498e+00,-5.926825e-06,2.208734e-05,9.721712e-01
1.847250e-10,7.395426e+00,-5.920654e-06,2.206504e-05,9.722435e-01
1.847400e-10,7.395354e+00,-5.914489e-06,2.204275e-05,9.723157e-01
1.847550e-10,7.395282e+00,-5.908329e-06,2.202048e-05,9.723878e-01
1.847700e-10,7.395211e+00,-5.902175e-06,2.199823e-05,9.724598e-01
1.847850e-10,7.395139e+00,-5.896026e-06,2.197600e-05,9.725318e-01
1.848000e-10,7.395067e+00,-5.889882e-06,2.195379e-05,9.726037e-01
1.848150e-10,7.394996e+00,-5.883744e-06,2.193159e-05,9.726756e-01
1.848300e-10,7.394924e+00,-5.877612e-06,2.190941e-05,9.727474e-01
1.848450e-10,7.394853e+00,-5.871485e-06,2.188726e-05,9.728191e-01
1.848600e-10,7.394781e+00,-5.865363e-06,2.186512e-05,9.728908e-01
1.848750e-10,7.394710e+00,-5.859247e-06,2.184299e-05,9.729624e-01
1.848900e-10,7.394639e+00,-5.853137e-06,2.182089e-05,9.730339e-01
1.849050e-10,7.394567e+00,-5.847032e-06,2.179880e-05,9.731054e-01
1.849200e-10,7.394496e+00,-5.840932e-06,2.177674e-05,9.731768e-01
1.849350e-10,7.394425e+00,-5.834838e-06,2.175469e-05,9.732482e-01
1.849500e-10,7.394354e+00,-5.828750e-06,2.173265e-05,9.733195e-01
1.849650e-10,7.394283e+00,-5.822666e-06,2.171064e-05,9.733907e-01
1.849800e-10,7.394212e+00,-5.816589e-06,2.168865e-05,9.734619e-01
1.849950e-10,7.394141e+00,-5.810517e-06,2.166667e-05,9.735330e-01
1.850100e-10,7.394071e+00,-5.804450e-06,2.164471e-05,9.736040e-01
1.850250e-10,7.394000e+00,-5.798389e-06,2.162277e-05,9.736750e-01
1.850400e-10,7.393929e+00,-5.792333e-06,2.160085e-05,9.737459e-01
1.850550e-10,7.393859e+00,-5.786283e-06,2.157894e-05,9.738168e-01
1.850700e-10,7.393788e+00,-5.780238e-06,2.155706e-05,9.738876e-01
1.850850e-10,7.393718e+00,-5.774199e-06,2.153519e-05,9.739583e-01
1.851000e-10,7.393648e+00,-5.768165e-06,2.151334e-05,9.740290e-01
1.851150e-10,7.393577e+00,-5.762136e-06,2.149151e-05,9.740996e-01
1.851300e-10,7.393507e+00,-5.756113e-06,2.146970e-05,9.741701e-01
1.851450e-10,7.393437e+00,-5.750096e-06,2.144790e-05,9.742406e-01
1.851600e-10,7.393367e+00,-5.744084e-06,2.142613e-05,9.743111e-01
1.851750e-10,7.393297e+00,-5.738077e-06,2.140437e-05,9.743814e-01
1.851900e-10,7.393227e+00,-5.732076e-06,2.138263e-05,9.744517e-01
1.852050e-10,7.393157e+00,-5.726081e-06,2.136090e-05,9.745220e-01
1.852200e-10,7.393087e+00,-5.720090e-06,2.133920e-05,9.745921e-01
1.852350e-10,7.393017e+00,-5.714106e-06,2.131751e-05,9.746623e-01
1.852500e-10,7.392948e+00,-5.708127e-06,2.129585e-05,9.747323e-01
1.852650e-10,7.392878e+00,-5.702153e-06,2.127420e-05,9.748023e-01
1.852800e-10,7.392808e+00,-5.696185e-06,2.125256e-05,9.748722e-01
1.852950e-10,7.392739e+00,-5.690222e-06,2.123095e-05,9.749421e-01
1.853100e-10,7.392669e+00,-5.684265e-06,2.120936e-05,9.750119e-01
1.853250e-10,7.392600e+00,-5.678313e-06,2.118778e-05,9.750817e-01
1.853400e-10,7.392531e+00,-5.672366e-06,2.116622e-05,9.751514e-01
1.853550e-10,7.392461e+00,-5.666425e-06,2.114468e-05,9.752210e-01
1.853700e-10,7.392392e+00,-5.660490e-06,2.112316e-05,9.752906e-01
1.853850e-10,7.392323e+00,-5.654560e-06,2.110165e-05,9.753601e-01
1.854000e-10,7.392254e+00,-5.648635e-06,2.108017e-05,9.754295e-01
1.854150e-10,7.392185e+00,-5.642716e-06,2.105870e-05,9.754989e-01
1.854300e-10,7.392116e+00,-5.636803e-06,2.103725e-05,9.755682e-01
1.854450e-10,7.392047e+00,-5.630895e-06,2.101581e-05,9.756375e-01
1.854600e-10,7.391979e+00,-5.624992e-06,2.099440e-05,9.757067e-01
1.854750e-10,7.391910e+00,-5.619095e-06,2.097300e-05,9.757758e-01
1.854900e-10,7.391841e+00,-5.613203e-06,2.095163e-05,9.758449e-01
1.855050e-10,7.391773e+00,-5.607317e-06,2.093027e-05,9.759139e-01
1.855200e-10,7.391704e+00,-5.601436e-06,2.090893e-05,9.759829e-01
1.855350e-10,7.391636e+00,-5.595561e-06,2.088760e-05,9.760518e-01
1.855500e-10,7.391567e+00,-5.589691e-06,2.086630e-05,9.761206e-01
1.855650e-10,7.391499e+00,-5.583827e-06,2.084501e-05,9.761894e-01
1.855800e-10,7.391431e+00,-5.577968e-06,2.082374e-05,9.762581e-01
1.855950e-10,7.391362e+00,-5.572115e-06,2.080249e-05,9.763268e-01
1.856100e-10,7.391294e+00,-5.566267e-06,2.078126e-05,9.763954e-01
1.856250e-10,7.391226e+00,-5.560425e-06,2.076004e-05,9.764639e-01
1.856400e-10,7.391158e+00,-5.554588e-06,2.073884e-05,9.765324e-01
1.856550e-10,7.391090e+00,-5.548756e-06,2.071767e-05,9.766008e-01
1.856700e-10,7.391022e+00,-5.542930e-06,2.069651e-05,9.766692e-01
1.856850e-10,7.390955e+00,-5.537110e-06,2.067536e-05,9.767374e-01
1.857000e-10,7.390887e+00,-5.531295e-06,2.065424e-05,9.768057e-01
1.857150e-10,7.390819e+00,-5.525485e-06,2.063313e-05,9.768739e-01
1.857300e-10,7.390751e+00,-5.519681e-06,2.061204e-05,9.769420e-01
1.857450e-10,7.390684e+00,-5.513883e-06,2.059097e-05,9.770100e-01
1.857600e-10,7.390616e+00,-5.508089e-06,2.056992e-05,9.770780e-01
1.857750e-10,7.390549e+00,-5.502302e-06,2.054889e-05,9.771459e-01
1.857900e-10,7.390482e+00,-5.496519e-06,2.052787e-05,9.772138e-01
1.858050e-10,7.390414e+00,-5.490743e-06,2.050687e-05,9.772816e-01
1.858200e-10,7.390347e+00,-5.484971e-06,2.048589e-05,9.773494e-01
1.858350e-10,7.390280e+00,-5.479206e-06,2.046493e-05,9.774171e-01
1.858500e-10,7.390213e+00,-5.473445e-06,2.044399e-05,9.774847e-01
1.858650e-10,7.390146e+00,-5.467690e-06,2.042306e-05,9.775523e-01
1.858800e-10,7.390079e+00,-5.461941e-06,2.040215e-05,9.776198e-01
1.858950e-10,7.390012e+00,-5.456197e-06,2.038126e-05,9.776872e-01
1.859100e-10,7.389945e+00,-5.450458e-06,2.036039e-05,9.777546e-01
1.859250e-10,7.389878e+00,-5.444725e-06,2.033954e-05,9.778219e-01
1.859400e-10,7.389811e+00,-5.438998e-06,2.031870e-05,9.778892e-01
1.859550e-10,7.389744e+00,-5.433275e-06,2.029788e-05,9.779564e-01
1.859700e-10,7.389678e+00,-5.427559e-06,2.027708e-05,9.780235e-01
1.859850e-10,7.389611e+00,-5.421847e-06,2.025630e-05,9.780906e-01
1.860000e-10,7.389545e+00,-5.416142e-06,2.023554e-05,9.781576e-01
1.860150e-10,7.389478e+00,-5.410441e-06,2.021479e-05,9.782246e-01
1.860300e-10,7.389412e+00,-5.404746e-06,2.019406e-05,9.782915e-01
1.860450e-10,7.389345e+00,-5.399057e-06,2.017335e-05,9.783583e-01
1.860600e-10,7.389279e+00,-5.393372e-06,2.015266e-05,9.784251e-01
1.860750e-10,7.389213e+00,-5.387694e-06,2.013199e-05,9.784918e-01
1.860900e-10,7.389147e+00,-5.382020e-06,2.011133e-05,9.785585e-01
1.861050e-10,7.389081e+00,-5.376353e-06,2.009069e-05,9.786251e-01
1.861200e-10,7.389015e+00,-5.370690e-06,2.007007e-05,9.786916e-01
1.861350e-10,7.388949e+00,-5.365033e-06,2.004947e-05,9.787581e-01
1.861500e-10,7.388883e+00,-5.359381e-06,2.002889e-05,9.788245e-01
1.861650e-10,7.388817e+00,-5.353735e-06,2.000832e-05,9.788909e-01
1.861800e-10,7.388751e+00,-5.348094e-06,1.998777e-05,9.789572e-01
1.861950e-10,7.388685e+00,-5.342459e-06,1.996724e-05,9.790234e-01
1.862100e-10,7.388620e+00,-5.336829e-06,1.994673e-05,9.790896e-01
1.862250e-10,7.388554e+00,-5.331204e-06,1.992624e-05,9.791557e-01
1.862400e-10,7.388489e+00,-5.325585e-06,1.990576e-05,9.792217e-01
1.862550e-10,7.388423e+00,-5.319971e-06,1.988530e-05,9.792877e-01
1.862700e-10,7.388358e+00,-5.314362e-06,1.986486e-05,9.793536e-01
1.862850e-10,7.388292e+00,-5.308759e-06,1.984444e-05,9.794195e-01
1.863000e-10,7.388227e+00,-5.303161e-06,1.982404e-05,9.794853e-01
1.863150e-10,7.388162e+00,-5.297568e-06,1.980365e-05,9.795510e-01
1.863300e-10,7.388097e+00,-5.291981e-06,1.978328e-05,9.796167e-01
1.863450e-10,7.388031e+00,-5.286399e-06,1.976293e-05,9.796823e-01
1.863600e-10,7.387966e+00,-5.280823e-06,1.974260e-05,9.797479e-01
1.863750e-10,7.387901e+00,-5.275252e-06,1.972228e-05,9.798134e-01
1.863900e-10,7.387836e+00,-5.269686e-06,1.970198e-05,9.798788e-01
1.864050e-10,7.387772e+00,-5.264125e-06,1.968170e-05,9.799442e-01
1.864200e-10,7.387707e+00,-5.258570e-06,1.966144e-05,9.800095e-01
1.864350e-10,7.387642e+00,-5.253020e-06,1.964120e-05,9.800748e-01
1.864500e-10,7.387577e+00,-5.247476e-06,1.962097e-05,9.801400e-01
1.864650e-10,7.387513e+00,-5.241936e-06,1.960077e-05,9.802051e-01
1.864800e-10,7.387448e+00,-5.236402e-06,1.958058e-05,9.802702e-01
1.864950e-10,7.387383e+00,-5.230873e-06,1.956041e-05,9.803352e-01
1.865100e-10,7.387319e+00,-5.225350e-06,1.954025e-05,9.804001e-01
1.865250e-10,7.387255e+00,-5.219832e-06,1.952011e-05,9.804650e-01
1.865400e-10,7.387190e+00,-5.214319e-06,1.950000e-05,9.805298e-01
1.865550e-10,7.387126e+00,-5.208811e-06,1.947990e-05,9.805946e-01
1.865700e-10,7.387062e+00,-5.203309e-06,1.945981e-05,9.806593e-01
1.865850e-10,7.386998e+00,-5.197812e-06,1.943975e-05,9.807239e-01
1.866000e-10,7.386933e+00,-5.192320e-06,1.941970e-05,9.807885e-01
1.866150e-10,7.386869e+00,-5.186833e-06,1.939967e-05,9.808530e-01
1.866300e-10,7.386805e+00,-5.181352e-06,1.937966e-05,9.809175e-01
1.866450e-10,7.386741e+00,-5.175875e-06,1.935967e-05,9.809819e-01
1.866600e-10,7.386678e+00,-5.170404e-06,1.933969e-05,9.810462e-01
1.866750e-10,7.386614e+00,-5.164939e-06,1.931973e-05,9.811105e-01
1.866900e-10,7.386550e+00,-5.159478e-06,1.929979e-05,9.811747e-01
1.867050e-10,7.386486e+00,-5.154023e-06,1.927987e-05,9.812389e-01
1.867200e-10,7.386423e+00,-5.148572e-06,1.925997e-05,9.813030e-01
1.867350e-10,7.386359e+00,-5.143127e-06,1.924008e-05,9.813670e-01
1.867500e-10,7.386296e+00,-5.137688e-06,1.922021e-05,9.814310e-01
1.867650e-10,7.386232e+00,-5.132253e-06,1.920036e-05,9.814949e-01
1.867800e-10,7.386169e+00,-5.126824e-06,1.918052e-05,9.815587e-01
1.867950e-10,7.386105e+00,-5.121399e-06,1.916071e-05,9.816225e-01
1.868100e-10,7.386042e+00,-5.115980e-06,1.914091e-05,9.816862e-01
1.868250e-10,7.385979e+00,-5.110566e-06,1.912113e-05,9.817499e-01
1.868400e-10,7.385916e+00,-5.105157e-06,1.910137e-05,9.818135e-01
1.868550e-10,7.385853e+00,-5.099754e-06,1.908162e-05,9.818771e-01
1.868700e-10,7.385790e+00,-5.094355e-06,1.906189e-05,9.819405e-01
1.868850e-10,7.385727e+00,-5.088962e-06,1.904219e-05,9.820040e-01
1.869000e-10,7.385664e+00,-5.083574e-06,1.902249e-05,9.820673e-01
1.869150e-10,7.385601e+00,-5.078190e-06,1.900282e-05,9.821306e-01
1.869300e-10,7.385538e+00,-5.072812e-06,1.898316e-05,9.821939e-01
1.869450e-10,7.385475e+00,-5.067440e-06,1.896352e-05,9.822571e-01
1.869600e-10,7.385413e+00,-5.062072e-06,1.894390e-05,9.823202e-01
1.869750e-10,7.385350e+00,-5.056709e-06,1.892430e-05,9.823833e-01
1.869900e-10,7.385288e+00,-5.051352e-06,1.890471e-05,9.824463e-01
1.870050e-10,7.385225e+00,-5.045999e-06,1.888514e-05,9.825092e-01
1.870200e-10,7.385163e+00,-5.040652e-06,1.886559e-05,9.825721e-01
1.870350e-10,7.385100e+00,-5.035310e-06,1.884606e-05,9.826349e-01
1.870500e-10,7.385038e+00,-5.029972e-06,1.882655e-05,9.826977e-01
1.870650e-10,7.384976e+00,-5.024640e-06,1.880705e-05,9.827604e-01
1.870800e-10,7.384914e+00,-5.019313e-06,1.878757e-05,9.828231e-01
1.870950e-10,7.384851e+00,-5.013991e-06,1.876811e-05,9.828856e-01
1.871100e-10,7.384789e+00,-5.008674e-06,1.874866e-05,9.829482e-01
1.871250e-10,7.384727e+00,-5.003363e-06,1.872923e-05,9.830106e-01
1.871400e-10,7.384665e+00,-4.998056e-06,1.870982e-05,9.830730e-01
1.871550e-10,7.384604e+00,-4.992754e-06,1.869043e-05,9.831354e-01
1.871700e-10,7.384542e+00,-4.987458e-06,1.867106e-05,9.831977e-01
1.871850e-10,7.384480e+00,-4.982166e-06,1.865170e-05,9.832599e-01
1.872000e-10,7.384418e+00,-4.976880e-06,1.863236e-05,9.833221e-01
1.872150e-10,7.384357e+00,-4.971598e-06,1.861304e-05,9.833842e-01
1.872300e-10,7.384295e+00,-4.966322e-06,1.859373e-05,9.834463e-01
1.872450e-10,7.384234e+00,-4.961050e-06,1.857445e-05,9.835082e-01
1.872600e-10,7.384172e+00,-4.955784e-06,1.855518e-05,9.835702e-01
1.872750e-10,7.384111e+00,-4.950523e-06,1.853592e-05,9.836321e-01
1.872900e-10,7.384049e+00,-4.945267e-06,1.851669e-05,9.836939e-01
1.873050e-10,7.383988e+00,-4.940016e-06,1.849747e-05,9.837556e-01
1.873200e-10,7.383927e+00,-4.934769e-06,1.847827e-05,9.838173e-01
1.873350e-10,7.383866e+00,-4.929528e-06,1.845909e-05,9.838790e-01
1.873500e-10,7.383805e+00,-4.924292e-06,1.843993e-05,9.839406e-01
1.873650e-10,7.383744e+00,-4.919061e-06,1.842078e-05,9.840021e-01
1.873800e-10,7.383683e+00,-4.913835e-06,1.840165e-05,9.840636e-01
1.873950e-10,7.383622e+00,-4.908614e-06,1.838254e-05,9.841250e-01
1.874100e-10,7.383561e+00,-4.903398e-06,1.836344e-05,9.841863e-01
1.874250e-10,7.383500e+00,-4.898187e-06,1.834436e-05,9.842476e-01
1.874400e-10,7.383439e+00,-4.892981e-06,1.832530e-05,9.843088e-01
1.874550e-10,7.383379e+00,-4.887780e-06,1.830626e-05,9.843700e-01
1.874700e-10,7.383318e+00,-4.882584e-06,1.828724e-05,9.844311e-01
1.874850e-10,7.383258e+00,-4.877393e-06,1.826823e-05,9.844922e-01
1.875000e-10,7.383197e+00,-4.872208e-06,1.824924e-05,9.845532e-01
1.875150e-10,7.383137e+00,-4.867027e-06,1.823027e-05,9.846142e-01
1.875300e-10,7.383076e+00,-4.861851e-06,1.821131e-05,9.846750e-01
1.875450e-10,7.383016e+00,-4.856680e-06,1.819237e-05,9.847359e-01
1.875600e-10,7.382956e+00,-4.851514e-06,1.817345e-05,9.847966e-01
1.875750e-10,7.382895e+00,-4.846353e-06,1.815455e-05,9.848574e-01
1.875900e-10,7.382835e+00,-4.841198e-06,1.813566e-05,9.849180e-01
1.876050e-10,7.382775e+00,-4.836047e-06,1.811679e-05,9.849786e-01
1.876200e-10,7.382715e+00,-4.830901e-06,1.809794e-05,9.850392e-01
1.876350e-10,7.382655e+00,-4.825760e-06,1.807910e-05,9.850996e-01
1.876500e-10,7.382595e+00,-4.820625e-06,1.806029e-05,9.851601e-01
1.876650e-10,7.382536e+00,-4.815494e-06,1.804149e-05,9.852204e-01
1.876800e-10,7.382476e+00,-4.810368e-06,1.802270e-05,9.852808e-01
1.876950e-10,7.382416e+00,-4.805247e-06,1.800394e-05,9.853410e-01
1.877100e-10,7.382356e+00,-4.800131e-06,1.798519e-05,9.854012e-01
1.877250e-10,7.382297e+00,-4.795021e-06,1.796646e-05,9.854614e-01
1.877400e-10,7.382237e+00,-4.789915e-06,1.794775e-05,9.855214e-01
1.877550e-10,7.382178e+00,-4.784814e-06,1.792905e-05,9.855815e-01
1.877700e-10,7.382118e+00,-4.779718e-06,1.791037e-05,9.856415e-01
1.877850e-10,7.382059e+00,-4.774628e-06,1.789171e-05,9.857014e-01
1.878000e-10,7.382000e+00,-4.769542e-06,1.787306e-05,9.857612e-01
1.878150e-10,7.381941e+00,-4.764461e-06,1.785444e-05,9.858210e-01
1.878300e-10,7.381881e+00,-4.759385e-06,1.783583e-05,9.858808e-01
1.878450e-10,7.381822e+00,-4.754315e-06,1.781723e-05,9.859405e-01
1.878600e-10,7.381763e+00,-4.749249e-06,1.779866e-05,9.860001e-01
1.878750e-10,7.381704e+00,-4.744188e-06,1.778010e-05,9.860597e-01
1.878900e-10,7.381645e+00,-4.739132e-06,1.776156e-05,9.861192e-01
1.879050e-10,7.381586e+00,-4.734082e-06,1.774303e-05,9.861786e-01
1.879200e-10,7.381528e+00,-4.729036e-06,1.772453e-05,9.862381e-01
1.879350e-10,7.381469e+00,-4.723995e-06,1.770603e-05,9.862974e-01
1.879500e-10,7.381410e+00,-4.718959e-06,1.768756e-05,9.863567e-01
1.879650e-10,7.381351e+00,-4.713928e-06,1.766911e-05,9.864159e-01
1.879800e-10,7.381293e+00,-4.708902e-06,1.765067e-05,9.864751e-01
1.879950e-10,7.381234e+00,-4.703882e-06,1.763225e-05,9.865342e-01
1.880100e-10,7.381176e+00,-4.698866e-06,1.761384e-05,9.865933e-01
1.880250e-10,7.381117e+00,-4.693855e-06,1.759545e-05,9.866523e-01
1.880400e-10,7.381059e+00,-4.688849e-06,1.757708e-05,9.867113e-01
1.880550e-10,7.381001e+00,-4.683848e-06,1.755873e-05,9.867702e-01
1.880700e-10,7.380942e+00,-4.678852e-06,1.754039e-05,9.868290e-01
1.880850e-10,7.380884e+00,-4.673861e-06,1.752207e-05,9.868878e-01
1.881000e-10,7.380826e+00,-4.668875e-06,1.750377e-05,9.869465e-01
1.881150e-10,7.380768e+00,-4.663894e-06,1.748549e-05,9.870052e-01
1.881300e-10,7.380710e+00,-4.658918e-06,1.746722e-05,9.870638e-01
1.881450e-10,7.380652e+00,-4.653947e-06,1.744897e-05,9.871224e-01
1.881600e-10,7.380594e+00,-4.648980e-06,1.743073e-05,9.871809e-01
1.881750e-10,7.380536e+00,-4.644019e-06,1.741251e-05,9.872393e-01
1.881900e-10,7.380478e+00,-4.639063e-06,1.739431e-05,9.872977e-01
1.882050e-10,7.380421e+00,-4.634112e-06,1.737613e-05,9.873561e-01
1.882200e-10,7.380363e+00,-4.629165e-06,1.735796e-05,9.874144e-01
1.882350e-10,7.380305e+00,-4.624224e-06,1.733982e-05,9.874726e-01
1.882500e-10,7.380248e+00,-4.619287e-06,1.732168e-05,9.875308e-01
1.882650e-10,7.380190e+00,-4.614356e-06,1.730357e-05,9.875889e-01
1.882800e-10,7.380133e+00,-4.609429e-06,1.728547e-05,9.876469e-01
1.882950e-10,7.380075e+00,-4.604507e-06,1.726739e-05,9.877049e-01
1.883100e-10,7.380018e+00,-4.599591e-06,1.724932e-05,9.877629e-01
1.883250e-10,7.379961e+00,-4.594679e-06,1.723128e-05,9.878208e-01
1.883400e-10,7.379903e+00,-4.589772e-06,1.721324e-05,9.878786e-01
1.883550e-10,7.379846e+00,-4.584870e-06,1.719523e-05,9.879364e-01
1.883700e-10,7.379789e+00,-4.579973e-06,1.717723e-05,9.879941e-01
1.883850e-10,7.379732e+00,-4.575081e-06,1.715925e-05,9.880518e-01
1.884000e-10,7.379675e+00,-4.570193e-06,1.714129e-05,9.881094e-01
1.884150e-10,7.379618e+00,-4.565311e-06,1.712334e-05,9.881669e-01
1.884300e-10,7.379561e+00,-4.560434e-06,1.710541e-05,9.882244e-01
1.884450e-10,7.379504e+00,-4.555561e-06,1.708750e-05,9.882819e-01
1.884600e-10,7.379448e+00,-4.550693e-06,1.706961e-05,9.883393e-01
1.884750e-10,7.379391e+00,-4.545831e-06,1.705173e-05,9.883966e-01
1.884900e-10,7.379334e+00,-4.540973e-06,1.703387e-05,9.884539e-01
1.885050e-10,7.379277e+00,-4.536120e-06,1.701602e-05,9.885111e-01
1.885200e-10,7.379221e+00,-4.531271e-06,1.699819e-05,9.885683e-01
1.885350e-10,7.379164e+00,-4.526428e-06,1.698038e-05,9.886254e-01
1.885500e-10,7.379108e+00,-4.521590e-06,1.696258e-05,9.886824e-01
1.885650e-10,7.379051e+00,-4.516756e-06,1.694481e-05,9.887394e-01
1.885800e-10,7.378995e+00,-4.511927e-06,1.692705e-05,9.887964e-01
1.885950e-10,7.378939e+00,-4.507103e-06,1.690930e-05,9.888533e-01
1.886100e-10,7.378883e+00,-4.502284e-06,1.689157e-05,9.889101e-01
1.886250e-10,7.378826e+00,-4.497470e-06,1.687386e-05,9.889669e-01
1.886400e-10,7.378770e+00,-4.492661e-06,1.685617e-05,9.890236e-01
1.886550e-10,7.378714e+00,-4.487856e-06,1.683849e-05,9.890803e-01
