time,"I(L1|XDUT)","V(10|XDUT)","I(R1|XDUT)","P(B1|XDUT)","P(B3|XDUT)","I(LMEASURE|XDUT)","I(LMEASURE2|XDUT)","P(QQ)","P(L1|XDUT)"
2.018750e-10,6.926627e-06,-2.621848e-07,-7.781818e-08,9.833700e-02,-2.071052e-02,6.926627e-06,1.415103e-05,7.289833e+00,1.473276e-01
2.019000e-10,6.927235e-06,-2.617332e-07,-7.766939e-08,9.831337e-02,-2.067003e-02,6.927235e-06,1.415165e-05,7.289834e+00,1.473405e-01
2.019250e-10,6.927842e-06,-2.612871e-07,-7.752057e-08,9.828980e-02,-2.062962e-02,6.927842e-06,1.415226e-05,7.289834e+00,1.473534e-01
2.019500e-10,6.928448e-06,-2.608462e-07,-7.737169e-08,9.826626e-02,-2.058930e-02,6.928448e-06,1.415288e-05,7.289835e+00,1.473663e-01
2.019750e-10,6.929054e-06,-2.604102e-07,-7.722275e-08,9.824278e-02,-2.054905e-02,6.929054e-06,1.415349e-05,7.289835e+00,1.473792e-01
2.020000e-10,6.929659e-06,-2.599785e-07,-7.707374e-08,9.821933e-02,-2.050888e-02,6.929659e-06,1.415411e-05,7.289835e+00,1.473921e-01
2.020250e-10,6.930263e-06,-2.595509e-07,-7.692466e-08,9.819594e-02,-2.046879e-02,6.930263e-06,1.415472e-05,7.289836e+00,1.474049e-01
2.020500e-10,6.930866e-06,-2.591267e-07,-7.677550e-08,9.817259e-02,-2.042878e-02,6.930866e-06,1.415533e-05,7.289836e+00,1.474177e-01
2.020750e-10,6.931468e-06,-2.587057e-07,-7.662626e-08,9.814928e-02,-2.038885e-02,6.931468e-06,1.415594e-05,7.289836e+00,1.474306e-01
2.021000e-10,6.932069e-06,-2.582874e-07,-7.647694e-08,9.812602e-02,-2.034900e-02,6.932069e-06,1.415655e-05,7.289837e+00,1.474433e-01
2.021250e-10,6.932670e-06,-2.578712e-07,-7.632754e-08,9.810280e-02,-2.030923e-02,6.932670e-06,1.415716e-05,7.289837e+00,1.474561e-01
2.021500e-10,6.933270e-06,-2.574569e-07,-7.617806e-08,9.807964e-02,-2.026953e-02,6.933270e-06,1.415777e-05,7.289838e+00,1.474689e-01
2.021750e-10,6.933869e-06,-2.570438e-07,-7.602851e-08,9.805651e-02,-2.022991e-02,6.933869e-06,1.415838e-05,7.289838e+00,1.474816e-01
2.022000e-10,6.934466e-06,-2.566316e-07,-7.587890e-08,9.803343e-02,-2.019037e-02,6.934466e-06,1.415899e-05,7.289838e+00,1.474943e-01
2.022250e-10,6.935064e-06,-2.562199e-07,-7.572923e-08,9.801040e-02,-2.015090e-02,6.935064e-06,1.415960e-05,7.289839e+00,1.475070e-01
2.022500e-10,6.935660e-06,-2.558082e-07,-7.557952e-08,9.798741e-02,-2.011152e-02,6.935660e-06,1.416021e-05,7.289839e+00,1.475197e-01
2.022750e-10,6.936255e-06,-2.553960e-07,-7.542978e-08,9.796447e-02,-2.007220e-02,6.936255e-06,1.416082e-05,7.289840e+00,1.475324e-01
2.023000e-10,6.936849e-06,-2.549830e-07,-7.528002e-08,9.794157e-02,-2.003297e-02,6.936849e-06,1.416142e-05,7.289840e+00,1.475450e-01
2.023250e-10,6.937442e-06,-2.545688e-07,-7.513025e-08,9.791872e-02,-1.999381e-02,6.937442e-06,1.416203e-05,7.289840e+00,1.475576e-01
2.023500e-10,6.938034e-06,-2.541530e-07,-7.498049e-08,9.789591e-02,-1.995473e-02,6.938034e-06,1.416263e-05,7.289841e+00,1.475702e-01
2.023750e-10,6.938626e-06,-2.537352e-07,-7.483077e-08,9.787315e-02,-1.991572e-02,6.938626e-06,1.416324e-05,7.289841e+00,1.475828e-01
2.024000e-10,6.939216e-06,-2.533151e-07,-7.468109e-08,9.785044e-02,-1.987679e-02,6.939216e-06,1.416384e-05,7.289842e+00,1.475953e-01
2.024250e-10,6.939805e-06,-2.528924e-07,-7.453147e-08,9.782777e-02,-1.983793e-02,6.939805e-06,1.416445e-05,7.289842e+00,1.476079e-01
2.024500e-10,6.940392e-06,-2.524667e-07,-7.438195e-08,9.780515e-02,-1.979915e-02,6.940392e-06,1.416505e-05,7.289843e+00,1.476204e-01
2.024750e-10,6.940979e-06,-2.520377e-07,-7.423253e-08,9.778257e-02,-1.976044e-02,6.940979e-06,1.416565e-05,7.289843e+00,1.476329e-01
2.025000e-10,6.941565e-06,-2.516053e-07,-7.408324e-08,9.776003e-02,-1.972181e-02,6.941565e-06,1.416626e-05,7.289843e+00,1.476453e-01
2.025250e-10,6.942149e-06,-2.511691e-07,-7.393410e-08,9.773755e-02,-1.968325e-02,6.942149e-06,1.416686e-05,7.289844e+00,1.476577e-01
2.025500e-10,6.942732e-06,-2.507289e-07,-7.378514e-08,9.771510e-02,-1.964476e-02,6.942732e-06,1.416746e-05,7.289844e+00,1.476701e-01
2.025750e-10,6.943314e-06,-2.502847e-07,-7.363637e-08,9.769271e-02,-1.960635e-02,6.943314e-06,1.416806e-05,7.289845e+00,1.476825e-01
2.026000e-10,6.943895e-06,-2.498361e-07,-7.348783e-08,9.767035e-02,-1.956802e-02,6.943895e-06,1.416866e-05,7.289845e+00,1.476949e-01
2.026250e-10,6.944474e-06,-2.493831e-07,-7.333952e-08,9.764805e-02,-1.952975e-02,6.944474e-06,1.416926e-05,7.289846e+00,1.477072e-01
2.026500e-10,6.945052e-06,-2.489255e-07,-7.319149e-08,9.762579e-02,-1.949156e-02,6.945052e-06,1.416985e-05,7.289846e+00,1.477195e-01
2.026750e-10,6.945629e-06,-2.484633e-07,-7.304374e-08,9.760357e-02,-1.945344e-02,6.945629e-06,1.417045e-05,7.289847e+00,1.477318e-01
2.027000e-10,6.946205e-06,-2.479965e-07,-7.289631e-08,9.758140e-02,-1.941540e-02,6.946205e-06,1.417104e-05,7.289847e+00,1.477440e-01
2.027250e-10,6.946779e-06,-2.475249e-07,-7.274921e-08,9.755927e-02,-1.937743e-02,6.946779e-06,1.417164e-05,7.289848e+00,1.477562e-01
2.027500e-10,6.947352e-06,-2.470486e-07,-7.260247e-08,9.753719e-02,-1.933953e-02,6.947352e-06,1.417223e-05,7.289848e+00,1.477684e-01
2.027750e-10,6.947923e-06,-2.465677e-07,-7.245610e-08,9.751515e-02,-1.930171e-02,6.947923e-06,1.417283e-05,7.289849e+00,1.477805e-01
2.028000e-10,6.948493e-06,-2.460822e-07,-7.231013e-08,9.749315e-02,-1.926395e-02,6.948493e-06,1.417342e-05,7.289849e+00,1.477927e-01
2.028250e-10,6.949062e-06,-2.455921e-07,-7.216458e-08,9.747120e-02,-1.922627e-02,6.949062e-06,1.417401e-05,7.289850e+00,1.478048e-01
2.028500e-10,6.949629e-06,-2.450976e-07,-7.201946e-08,9.744930e-02,-1.918867e-02,6.949629e-06,1.417460e-05,7.289850e+00,1.478168e-01
2.028750e-10,6.950195e-06,-2.445988e-07,-7.187480e-08,9.742744e-02,-1.915113e-02,6.950195e-06,1.417518e-05,7.289851e+00,1.478289e-01
2.029000e-10,6.950759e-06,-2.440959e-07,-7.173061e-08,9.740562e-02,-1.911367e-02,6.950759e-06,1.417577e-05,7.289851e+00,1.478409e-01
2.029250e-10,6.951322e-06,-2.435890e-07,-7.158690e-08,9.738385e-02,-1.907628e-02,6.951322e-06,1.417636e-05,7.289852e+00,1.478528e-01
2.029500e-10,6.951884e-06,-2.430783e-07,-7.144369e-08,9.736212e-02,-1.903896e-02,6.951884e-06,1.417694e-05,7.289852e+00,1.478648e-01
2.029750e-10,6.952444e-06,-2.425641e-07,-7.130099e-08,9.734043e-02,-1.900171e-02,6.952444e-06,1.417752e-05,7.289853e+00,1.478767e-01
2.030000e-10,6.953002e-06,-2.420466e-07,-7.115882e-08,9.731879e-02,-1.896454e-02,6.953002e-06,1.417811e-05,7.289853e+00,1.478886e-01
2.030250e-10,6.953560e-06,-2.415259e-07,-7.101718e-08,9.729719e-02,-1.892743e-02,6.953560e-06,1.417869e-05,7.289854e+00,1.479004e-01
2.030500e-10,6.954116e-06,-2.410026e-07,-7.087608e-08,9.727563e-02,-1.889040e-02,6.954116e-06,1.417926e-05,7.289854e+00,1.479123e-01
2.030750e-10,6.954670e-06,-2.404766e-07,-7.073553e-08,9.725411e-02,-1.885344e-02,6.954670e-06,1.417984e-05,7.289855e+00,1.479241e-01
2.031000e-10,6.955223e-06,-2.399485e-07,-7.059554e-08,9.723264e-02,-1.881656e-02,6.955223e-06,1.418042e-05,7.289855e+00,1.479358e-01
2.031250e-10,6.955775e-06,-2.394185e-07,-7.045610e-08,9.721121e-02,-1.877974e-02,6.955775e-06,1.418099e-05,7.289856e+00,1.479476e-01
2.031500e-10,6.956325e-06,-2.388869e-07,-7.031723e-08,9.718982e-02,-1.874300e-02,6.956325e-06,1.418156e-05,7.289856e+00,1.479593e-01
2.031750e-10,6.956874e-06,-2.383540e-07,-7.017893e-08,9.716848e-02,-1.870632e-02,6.956874e-06,1.418214e-05,7.289857e+00,1.479709e-01
2.032000e-10,6.957422e-06,-2.378203e-07,-7.004118e-08,9.714718e-02,-1.866972e-02,6.957422e-06,1.418271e-05,7.289857e+00,1.479826e-01
2.032250e-10,6.957968e-06,-2.372859e-07,-6.990400e-08,9.712591e-02,-1.863319e-02,6.957968e-06,1.418327e-05,7.289857e+00,1.479942e-01
2.032500e-10,6.958513e-06,-2.367513e-07,-6.976738e-08,9.710469e-02,-1.859673e-02,6.958513e-06,1.418384e-05,7.289858e+00,1.480058e-01
2.032750e-10,6.959057e-06,-2.362168e-07,-6.963131e-08,9.708352e-02,-1.856034e-02,6.959057e-06,1.418441e-05,7.289858e+00,1.480174e-01
2.033000e-10,6.959599e-06,-2.356828e-07,-6.949579e-08,9.706238e-02,-1.852403e-02,6.959599e-06,1.418497e-05,7.289859e+00,1.480289e-01
2.033250e-10,6.960140e-06,-2.351495e-07,-6.936081e-08,9.704128e-02,-1.848778e-02,6.960140e-06,1.418553e-05,7.289859e+00,1.480404e-01
2.033500e-10,6.960680e-06,-2.346174e-07,-6.922636e-08,9.702023e-02,-1.845161e-02,6.960680e-06,1.418609e-05,7.289860e+00,1.480519e-01
2.033750e-10,6.961218e-06,-2.340867e-07,-6.909244e-08,9.699921e-02,-1.841551e-02,6.961218e-06,1.418665e-05,7.289860e+00,1.480633e-01
2.034000e-10,6.961756e-06,-2.335578e-07,-6.895903e-08,9.697824e-02,-1.837947e-02,6.961756e-06,1.418721e-05,7.289861e+00,1.480748e-01
2.034250e-10,6.962292e-06,-2.330311e-07,-6.882611e-08,9.695731e-02,-1.834351e-02,6.962292e-06,1.418776e-05,7.289861e+00,1.480862e-01
2.034500e-10,6.962827e-06,-2.325067e-07,-6.869368e-08,9.693641e-02,-1.830762e-02,6.962827e-06,1.418832e-05,7.289862e+00,1.480976e-01
2.034750e-10,6.963361e-06,-2.319851e-07,-6.856172e-08,9.691556e-02,-1.827180e-02,6.963361e-06,1.418887e-05,7.289862e+00,1.481089e-01
2.035000e-10,6.963894e-06,-2.314665e-07,-6.843022e-08,9.689475e-02,-1.823606e-02,6.963894e-06,1.418942e-05,7.289863e+00,1.481202e-01
2.035250e-10,6.964425e-06,-2.309512e-07,-6.829916e-08,9.687398e-02,-1.820038e-02,6.964425e-06,1.418997e-05,7.289863e+00,1.481315e-01
2.035500e-10,6.964956e-06,-2.304394e-07,-6.816853e-08,9.685324e-02,-1.816477e-02,6.964956e-06,1.419052e-05,7.289864e+00,1.481428e-01
2.035750e-10,6.965485e-06,-2.299314e-07,-6.803830e-08,9.683255e-02,-1.812924e-02,6.965485e-06,1.419107e-05,7.289864e+00,1.481541e-01
2.036000e-10,6.966014e-06,-2.294275e-07,-6.790846e-08,9.681189e-02,-1.809377e-02,6.966014e-06,1.419161e-05,7.289864e+00,1.481653e-01
2.036250e-10,6.966541e-06,-2.289277e-07,-6.777898e-08,9.679128e-02,-1.805837e-02,6.966541e-06,1.419215e-05,7.289865e+00,1.481766e-01
2.036500e-10,6.967068e-06,-2.284325e-07,-6.764987e-08,9.677070e-02,-1.802305e-02,6.967068e-06,1.419270e-05,7.289865e+00,1.481877e-01
2.036750e-10,6.967593e-06,-2.279418e-07,-6.752108e-08,9.675017e-02,-1.798779e-02,6.967593e-06,1.419324e-05,7.289866e+00,1.481989e-01
2.037000e-10,6.968118e-06,-2.274558e-07,-6.739261e-08,9.672967e-02,-1.795261e-02,6.968118e-06,1.419378e-05,7.289866e+00,1.482101e-01
2.037250e-10,6.968641e-06,-2.269748e-07,-6.726443e-08,9.670921e-02,-1.791749e-02,6.968641e-06,1.419431e-05,7.289867e+00,1.482212e-01
2.037500e-10,6.969164e-06,-2.264987e-07,-6.713652e-08,9.668879e-02,-1.788245e-02,6.969164e-06,1.419485e-05,7.289867e+00,1.482323e-01
2.037750e-10,6.969686e-06,-2.260278e-07,-6.700888e-08,9.666841e-02,-1.784747e-02,6.969686e-06,1.419539e-05,7.289867e+00,1.482434e-01
2.038000e-10,6.970207e-06,-2.255620e-07,-6.688147e-08,9.664807e-02,-1.781256e-02,6.970207e-06,1.419592e-05,7.289868e+00,1.482545e-01
2.038250e-10,6.970727e-06,-2.251015e-07,-6.675428e-08,9.662777e-02,-1.777773e-02,6.970727e-06,1.419645e-05,7.289868e+00,1.482656e-01
2.038500e-10,6.971246e-06,-2.246462e-07,-6.662729e-08,9.660751e-02,-1.774296e-02,6.971246e-06,1.419699e-05,7.289869e+00,1.482766e-01
2.038750e-10,6.971764e-06,-2.241962e-07,-6.650048e-08,9.658728e-02,-1.770826e-02,6.971764e-06,1.419752e-05,7.289869e+00,1.482876e-01
2.039000e-10,6.972282e-06,-2.237514e-07,-6.637384e-08,9.656709e-02,-1.767363e-02,6.972282e-06,1.419805e-05,7.289869e+00,1.482987e-01
2.039250e-10,6.972799e-06,-2.233119e-07,-6.624735e-08,9.654694e-02,-1.763907e-02,6.972799e-06,1.419857e-05,7.289870e+00,1.483097e-01
2.039500e-10,6.973315e-06,-2.228775e-07,-6.612099e-08,9.652683e-02,-1.760458e-02,6.973315e-06,1.419910e-05,7.289870e+00,1.483206e-01
2.039750e-10,6.973830e-06,-2.224482e-07,-6.599474e-08,9.650676e-02,-1.757015e-02,6.973830e-06,1.419963e-05,7.289870e+00,1.483316e-01
2.040000e-10,6.974345e-06,-2.220240e-07,-6.586861e-08,9.648673e-02,-1.753580e-02,6.974345e-06,1.420015e-05,7.289871e+00,1.483425e-01
2.040250e-10,6.974858e-06,-2.216046e-07,-6.574256e-08,9.646673e-02,-1.750151e-02,6.974858e-06,1.420068e-05,7.289871e+00,1.483535e-01
2.040500e-10,6.975371e-06,-2.211900e-07,-6.561659e-08,9.644678e-02,-1.746729e-02,6.975371e-06,1.420120e-05,7.289871e+00,1.483644e-01
2.040750e-10,6.975884e-06,-2.207801e-07,-6.549069e-08,9.642686e-02,-1.743314e-02,6.975884e-06,1.420172e-05,7.289872e+00,1.483753e-01
2.041000e-10,6.976395e-06,-2.203746e-07,-6.536485e-08,9.640698e-02,-1.739905e-02,6.976395e-06,1.420224e-05,7.289872e+00,1.483861e-01
2.041250e-10,6.976906e-06,-2.199733e-07,-6.523905e-08,9.638713e-02,-1.736503e-02,6.976906e-06,1.420277e-05,7.289873e+00,1.483970e-01
2.041500e-10,6.977416e-06,-2.195762e-07,-6.511329e-08,9.636733e-02,-1.733108e-02,6.977416e-06,1.420329e-05,7.289873e+00,1.484078e-01
2.041750e-10,6.977925e-06,-2.191830e-07,-6.498756e-08,9.634756e-02,-1.729720e-02,6.977925e-06,1.420380e-05,7.289873e+00,1.484187e-01
2.042000e-10,6.978433e-06,-2.187935e-07,-6.486186e-08,9.632784e-02,-1.726338e-02,6.978433e-06,1.420432e-05,7.289874e+00,1.484295e-01
2.042250e-10,6.978941e-06,-2.184074e-07,-6.473618e-08,9.630815e-02,-1.722963e-02,6.978941e-06,1.420484e-05,7.289874e+00,1.484403e-01
2.042500e-10,6.979448e-06,-2.180245e-07,-6.461052e-08,9.628850e-02,-1.719595e-02,6.979448e-06,1.420536e-05,7.289874e+00,1.484511e-01
2.042750e-10,6.979954e-06,-2.176446e-07,-6.448487e-08,9.626888e-02,-1.716233e-02,6.979954e-06,1.420587e-05,7.289875e+00,1.484618e-01
2.043000e-10,6.980460e-06,-2.172674e-07,-6.435924e-08,9.624931e-02,-1.712878e-02,6.980460e-06,1.420639e-05,7.289875e+00,1.484726e-01
2.043250e-10,6.980964e-06,-2.168927e-07,-6.423362e-08,9.622977e-02,-1.709529e-02,6.980964e-06,1.420690e-05,7.289875e+00,1.484833e-01
2.043500e-10,6.981468e-06,-2.165202e-07,-6.410802e-08,9.621027e-02,-1.706187e-02,6.981468e-06,1.420742e-05,7.289876e+00,1.484940e-01
2.043750e-10,6.981971e-06,-2.161496e-07,-6.398243e-08,9.619081e-02,-1.702852e-02,6.981971e-06,1.420793e-05,7.289876e+00,1.485047e-01
2.044000e-10,6.982473e-06,-2.157806e-07,-6.385687e-08,9.617139e-02,-1.699523e-02,6.982473e-06,1.420844e-05,7.289876e+00,1.485154e-01
2.044250e-10,6.982975e-06,-2.154131e-07,-6.373133e-08,9.615201e-02,-1.696200e-02,6.982975e-06,1.420896e-05,7.289877e+00,1.485261e-01
2.044500e-10,6.983476e-06,-2.150466e-07,-6.360583e-08,9.613266e-02,-1.692884e-02,6.983476e-06,1.420947e-05,7.289877e+00,1.485367e-01
2.044750e-10,6.983975e-06,-2.146810e-07,-6.348036e-08,9.611335e-02,-1.689575e-02,6.983975e-06,1.420998e-05,7.289877e+00,1.485474e-01
2.045000e-10,6.984474e-06,-2.143160e-07,-6.335494e-08,9.609408e-02,-1.686272e-02,6.984474e-06,1.421049e-05,7.289878e+00,1.485580e-01
2.045250e-10,6.984972e-06,-2.139513e-07,-6.322957e-08,9.607485e-02,-1.682975e-02,6.984972e-06,1.421100e-05,7.289878e+00,1.485686e-01
2.045500e-10,6.985470e-06,-2.135867e-07,-6.310427e-08,9.605566e-02,-1.679685e-02,6.985470e-06,1.421151e-05,7.289878e+00,1.485792e-01
2.045750e-10,6.985966e-06,-2.132219e-07,-6.297904e-08,9.603650e-02,-1.676401e-02,6.985966e-06,1.421202e-05,7.289879e+00,1.485897e-01
2.046000e-10,6.986461e-06,-2.128566e-07,-6.285389e-08,9.601739e-02,-1.673123e-02,6.986461e-06,1.421252e-05,7.289879e+00,1.486002e-01
2.046250e-10,6.986956e-06,-2.124907e-07,-6.272885e-08,9.599831e-02,-1.669852e-02,6.986956e-06,1.421303e-05,7.289880e+00,1.486108e-01
2.046500e-10,6.987449e-06,-2.121239e-07,-6.260391e-08,9.597926e-02,-1.666587e-02,6.987449e-06,1.421354e-05,7.289880e+00,1.486213e-01
2.046750e-10,6.987942e-06,-2.117560e-07,-6.247909e-08,9.596026e-02,-1.663329e-02,6.987942e-06,1.421404e-05,7.289880e+00,1.486317e-01
2.047000e-10,6.988434e-06,-2.113868e-07,-6.235440e-08,9.594130e-02,-1.660077e-02,6.988434e-06,1.421455e-05,7.289881e+00,1.486422e-01
2.047250e-10,6.988924e-06,-2.110161e-07,-6.222986e-08,9.592237e-02,-1.656831e-02,6.988924e-06,1.421505e-05,7.289881e+00,1.486526e-01
2.047500e-10,6.989414e-06,-2.106437e-07,-6.210548e-08,9.590348e-02,-1.653591e-02,6.989414e-06,1.421556e-05,7.289881e+00,1.486630e-01
2.047750e-10,6.989903e-06,-2.102694e-07,-6.198128e-08,9.588463e-02,-1.650358e-02,6.989903e-06,1.421606e-05,7.289882e+00,1.486734e-01
2.048000e-10,6.990390e-06,-2.098932e-07,-6.185727e-08,9.586581e-02,-1.647130e-02,6.990390e-06,1.421656e-05,7.289882e+00,1.486838e-01
2.048250e-10,6.990877e-06,-2.095148e-07,-6.173346e-08,9.584703e-02,-1.643909e-02,6.990877e-06,1.421707e-05,7.289882e+00,1.486942e-01
2.048500e-10,6.991362e-06,-2.091342e-07,-6.160987e-08,9.582830e-02,-1.640695e-02,6.991362e-06,1.421757e-05,7.289883e+00,1.487045e-01
2.048750e-10,6.991847e-06,-2.087512e-07,-6.148652e-08,9.580959e-02,-1.637486e-02,6.991847e-06,1.421807e-05,7.289883e+00,1.487148e-01
2.049000e-10,6.992330e-06,-2.083658e-07,-6.136341e-08,9.579093e-02,-1.634284e-02,6.992330e-06,1.421857e-05,7.289884e+00,1.487251e-01
2.049250e-10,6.992813e-06,-2.079778e-07,-6.124056e-08,9.577230e-02,-1.631088e-02,6.992813e-06,1.421907e-05,7.289884e+00,1.487353e-01
2.049500e-10,6.993294e-06,-2.075873e-07,-6.111798e-08,9.575371e-02,-1.627898e-02,6.993294e-06,1.421956e-05,7.289884e+00,1.487456e-01
2.049750e-10,6.993774e-06,-2.071941e-07,-6.099569e-08,9.573516e-02,-1.624714e-02,6.993774e-06,1.422006e-05,7.289885e+00,1.487558e-01
2.050000e-10,6.994253e-06,-2.067984e-07,-6.087371e-08,9.571665e-02,-1.621536e-02,6.994253e-06,1.422056e-05,7.289885e+00,1.487660e-01
2.050250e-10,6.994731e-06,-2.063999e-07,-6.075203e-08,9.569817e-02,-1.618364e-02,6.994731e-06,1.422105e-05,7.289886e+00,1.487761e-01
2.050500e-10,6.995208e-06,-2.059988e-07,-6.063068e-08,9.567973e-02,-1.615199e-02,6.995208e-06,1.422155e-05,7.289886e+00,1.487863e-01
2.050750e-10,6.995684e-06,-2.055952e-07,-6.050967e-08,9.566132e-02,-1.612040e-02,6.995684e-06,1.422204e-05,7.289886e+00,1.487964e-01
2.051000e-10,6.996159e-06,-2.051889e-07,-6.038901e-08,9.564295e-02,-1.608886e-02,6.996159e-06,1.422254e-05,7.289887e+00,1.488065e-01
2.051250e-10,6.996632e-06,-2.047801e-07,-6.026870e-08,9.562462e-02,-1.605739e-02,6.996632e-06,1.422303e-05,7.289887e+00,1.488166e-01
2.051500e-10,6.997104e-06,-2.043689e-07,-6.014875e-08,9.560633e-02,-1.602598e-02,6.997104e-06,1.422352e-05,7.289888e+00,1.488266e-01
2.051750e-10,6.997576e-06,-2.039553e-07,-6.002919e-08,9.558807e-02,-1.599463e-02,6.997576e-06,1.422401e-05,7.289888e+00,1.488366e-01
2.052000e-10,6.998046e-06,-2.035394e-07,-5.991000e-08,9.556985e-02,-1.596334e-02,6.998046e-06,1.422450e-05,7.289888e+00,1.488466e-01
2.052250e-10,6.998515e-06,-2.031214e-07,-5.979120e-08,9.555166e-02,-1.593211e-02,6.998515e-06,1.422498e-05,7.289889e+00,1.488566e-01
2.052500e-10,6.998983e-06,-2.027013e-07,-5.967280e-08,9.553351e-02,-1.590094e-02,6.998983e-06,1.422547e-05,7.289889e+00,1.488666e-01
2.052750e-10,6.999450e-06,-2.022794e-07,-5.955480e-08,9.551540e-02,-1.586984e-02,6.999450e-06,1.422596e-05,7.289890e+00,1.488765e-01
2.053000e-10,6.999915e-06,-2.018557e-07,-5.943720e-08,9.549732e-02,-1.583879e-02,6.999915e-06,1.422644e-05,7.289890e+00,1.488864e-01
2.053250e-10,7.000380e-06,-2.014305e-07,-5.932001e-08,9.547928e-02,-1.580780e-02,7.000380e-06,1.422693e-05,7.289890e+00,1.488963e-01
2.053500e-10,7.000843e-06,-2.010038e-07,-5.920323e-08,9.546127e-02,-1.577688e-02,7.000843e-06,1.422741e-05,7.289891e+00,1.489061e-01
2.053750e-10,7.001306e-06,-2.005759e-07,-5.908686e-08,9.544330e-02,-1.574601e-02,7.001306e-06,1.422789e-05,7.289891e+00,1.489160e-01
2.054000e-10,7.001767e-06,-2.001469e-07,-5.897090e-08,9.542536e-02,-1.571520e-02,7.001767e-06,1.422837e-05,7.289892e+00,1.489258e-01
2.054250e-10,7.002227e-06,-1.997170e-07,-5.885535e-08,9.540746e-02,-1.568446e-02,7.002227e-06,1.422885e-05,7.289892e+00,1.489356e-01
2.054500e-10,7.002686e-06,-1.992865e-07,-5.874021e-08,9.538960e-02,-1.565377e-02,7.002686e-06,1.422933e-05,7.289892e+00,1.489453e-01
2.054750e-10,7.003144e-06,-1.988555e-07,-5.862547e-08,9.537177e-02,-1.562315e-02,7.003144e-06,1.422980e-05,7.289893e+00,1.489551e-01
2.055000e-10,7.003601e-06,-1.984243e-07,-5.851114e-08,9.535397e-02,-1.559258e-02,7.003601e-06,1.423028e-05,7.289893e+00,1.489648e-01
2.055250e-10,7.004057e-06,-1.979930e-07,-5.839721e-08,9.533621e-02,-1.556208e-02,7.004057e-06,1.423075e-05,7.289894e+00,1.489745e-01
2.055500e-10,7.004512e-06,-1.975618e-07,-5.828368e-08,9.531848e-02,-1.553163e-02,7.004512e-06,1.423123e-05,7.289894e+00,1.489842e-01
2.055750e-10,7.004966e-06,-1.971310e-07,-5.817053e-08,9.530079e-02,-1.550124e-02,7.004966e-06,1.423170e-05,7.289894e+00,1.489938e-01
2.056000e-10,7.005419e-06,-1.967008e-07,-5.805776e-08,9.528313e-02,-1.547092e-02,7.005419e-06,1.423217e-05,7.289895e+00,1.490035e-01
2.056250e-10,7.005871e-06,-1.962713e-07,-5.794537e-08,9.526551e-02,-1.544065e-02,7.005871e-06,1.423264e-05,7.289895e+00,1.490131e-01
2.056500e-10,7.006322e-06,-1.958428e-07,-5.783334e-08,9.524792e-02,-1.541044e-02,7.006322e-06,1.423311e-05,7.289896e+00,1.490227e-01
2.056750e-10,7.006772e-06,-1.954155e-07,-5.772168e-08,9.523036e-02,-1.538029e-02,7.006772e-06,1.423358e-05,7.289896e+00,1.490323e-01
2.057000e-10,7.007221e-06,-1.949896e-07,-5.761036e-08,9.521284e-02,-1.535020e-02,7.007221e-06,1.423404e-05,7.289896e+00,1.490418e-01
2.057250e-10,7.007669e-06,-1.945653e-07,-5.749938e-08,9.519535e-02,-1.532017e-02,7.007669e-06,1.423451e-05,7.289897e+00,1.490513e-01
2.057500e-10,7.008117e-06,-1.941427e-07,-5.738872e-08,9.517790e-02,-1.529020e-02,7.008117e-06,1.423497e-05,7.289897e+00,1.490609e-01
2.057750e-10,7.008563e-06,-1.937221e-07,-5.727839e-08,9.516047e-02,-1.526029e-02,7.008563e-06,1.423543e-05,7.289897e+00,1.490703e-01
2.058000e-10,7.009009e-06,-1.933036e-07,-5.716836e-08,9.514309e-02,-1.523044e-02,7.009009e-06,1.423589e-05,7.289898e+00,1.490798e-01
2.058250e-10,7.009453e-06,-1.928874e-07,-5.705862e-08,9.512573e-02,-1.520065e-02,7.009453e-06,1.423635e-05,7.289898e+00,1.490893e-01
2.058500e-10,7.009897e-06,-1.924736e-07,-5.694917e-08,9.510841e-02,-1.517091e-02,7.009897e-06,1.423681e-05,7.289899e+00,1.490987e-01
2.058750e-10,7.010340e-06,-1.920624e-07,-5.683999e-08,9.509112e-02,-1.514124e-02,7.010340e-06,1.423727e-05,7.289899e+00,1.491081e-01
2.059000e-10,7.010782e-06,-1.916540e-07,-5.673107e-08,9.507387e-02,-1.511162e-02,7.010782e-06,1.423773e-05,7.289899e+00,1.491175e-01
2.059250e-10,7.011223e-06,-1.912484e-07,-5.662239e-08,9.505665e-02,-1.508206e-02,7.011223e-06,1.423818e-05,7.289900e+00,1.491269e-01
2.059500e-10,7.011664e-06,-1.908457e-07,-5.651395e-08,9.503946e-02,-1.505256e-02,7.011664e-06,1.423864e-05,7.289900e+00,1.491363e-01
2.059750e-10,7.012104e-06,-1.904461e-07,-5.640573e-08,9.502230e-02,-1.502312e-02,7.012104e-06,1.423909e-05,7.289900e+00,1.491457e-01
2.060000e-10,7.012543e-06,-1.900497e-07,-5.629773e-08,9.500518e-02,-1.499374e-02,7.012543e-06,1.423954e-05,7.289901e+00,1.491550e-01
2.060250e-10,7.012981e-06,-1.896565e-07,-5.618992e-08,9.498809e-02,-1.496442e-02,7.012981e-06,1.424000e-05,7.289901e+00,1.491643e-01
