time,"I(L6|XSOURCEA)","I(L6|XSOURCEB)","I(RSINK)","P(B3|XDUT)","P(B1|XLOADCIRCUIT)"
2.145000e-10,1.434603e-06,-3.863593e-06,3.280758e-06,1.190584e+00,9.508879e-01
2.147500e-10,1.327026e-06,6.335632e-06,3.828562e-06,1.160642e+00,9.425369e-01
2.150000e-10,1.305939e-06,1.628929e-05,3.519202e-06,1.128605e+00,9.134893e-01
2.152500e-10,1.384320e-06,2.235734e-05,2.410420e-06,1.100133e+00,8.745483e-01
2.155000e-10,1.544054e-06,2.276352e-05,8.171617e-07,1.077974e+00,8.384105e-01
2.157500e-10,1.740403e-06,1.805470e-05,-7.916180e-07,1.063037e+00,8.151569e-01
2.160000e-10,1.915760e-06,1.060559e-05,-1.950955e-06,1.055553e+00,8.092094e-01
2.162500e-10,2.018114e-06,3.477143e-06,-2.355508e-06,1.055537e+00,8.187643e-01
2.165000e-10,2.017842e-06,-8.187017e-07,-1.955500e-06,1.062514e+00,8.375449e-01
2.167500e-10,1.917037e-06,-1.152666e-06,-9.591311e-07,1.075020e+00,8.577944e-01
2.170000e-10,1.748271e-06,2.022407e-06,2.551059e-07,1.090486e+00,8.731581e-01
2.172500e-10,1.563511e-06,7.062947e-06,1.278696e-06,1.105751e+00,8.804464e-01
2.175000e-10,1.417269e-06,1.189062e-05,1.811757e-06,1.118005e+00,8.799204e-01
2.177500e-10,1.349799e-06,1.480391e-05,1.751450e-06,1.125670e+00,8.743458e-01
2.180000e-10,1.375757e-06,1.504802e-05,1.204154e-06,1.128761e+00,8.674310e-01
2.182500e-10,1.481520e-06,1.295802e-05,4.246791e-07,1.128538e+00,8.623293e-01
2.185000e-10,1.631363e-06,9.671925e-06,-2.890173e-07,1.126657e+00,8.606956e-01
2.187500e-10,1.779845e-06,6.583329e-06,-7.041710e-07,1.124262e+00,8.624729e-01
2.190000e-10,1.886044e-06,4.784491e-06,-7.260652e-07,1.121472e+00,8.662900e-01
2.192500e-10,1.925104e-06,4.713101e-06,-4.135508e-07,1.117503e+00,8.701803e-01
2.195000e-10,1.893829e-06,6.099087e-06,6.145230e-08,1.111298e+00,8.723192e-01
2.197500e-10,1.809257e-06,8.179209e-06,4.891449e-07,1.102328e+00,8.715655e-01
2.200000e-10,1.701447e-06,1.005743e-05,7.008231e-07,1.091144e+00,8.677167e-01
2.202500e-10,1.603341e-06,1.105747e-05,6.236436e-07,1.079407e+00,8.614830e-01
2.205000e-10,1.541096e-06,1.093943e-05,2.954830e-07,1.069409e+00,8.542403e-01
2.207500e-10,1.527657e-06,9.920038e-06,-1.599815e-07,1.063314e+00,8.476456e-01
2.210000e-10,1.560971e-06,8.518492e-06,-5.843828e-07,1.062465e+00,8.432094e-01
2.212500e-10,1.626675e-06,7.313476e-06,-8.413532e-07,1.067024e+00,8.419252e-01
2.215000e-10,1.703807e-06,6.717886e-06,-8.590368e-07,1.076022e+00,8.440426e-01
2.217500e-10,1.771458e-06,6.853141e-06,-6.461329e-07,1.087706e+00,8.490375e-01
2.220000e-10,1.814346e-06,7.552956e-06,-2.798203e-07,1.100002e+00,8.557785e-01
2.222500e-10,1.825932e-06,8.472862e-06,1.264118e-07,1.110920e+00,8.628311e-01
2.225000e-10,1.808630e-06,9.246955e-06,4.615740e-07,1.118832e+00,8.688054e-01
2.227500e-10,1.771586e-06,9.625967e-06,6.492054e-07,1.122644e+00,8.726523e-01
2.230000e-10,1.727077e-06,9.548510e-06,6.637060e-07,1.121891e+00,8.738401e-01
2.232500e-10,1.686814e-06,9.130071e-06,5.286922e-07,1.116797e+00,8.723904e-01
2.235000e-10,1.659163e-06,8.587806e-06,3.012305e-07,1.108254e+00,8.687931e-01
2.237500e-10,1.647857e-06,8.140674e-06,4.952688e-08,1.097690e+00,8.638461e-01
2.240000e-10,1.652198e-06,7.927128e-06,-1.677900e-07,1.086813e+00,8.584684e-01
2.242500e-10,1.668331e-06,7.968527e-06,-3.148462e-07,1.077257e+00,8.535266e-01
2.245000e-10,1.690986e-06,8.183862e-06,-3.818984e-07,1.070246e+00,8.496964e-01
2.247500e-10,1.715076e-06,8.440866e-06,-3.803039e-07,1.066379e+00,8.473737e-01
2.250000e-10,1.736767e-06,8.617362e-06,-3.328575e-07,1.065606e+00,8.466415e-01
2.252500e-10,1.753869e-06,8.647545e-06,-2.638229e-07,1.067377e+00,8.472958e-01
2.255000e-10,1.765668e-06,8.538047e-06,-1.919176e-07,1.070895e+00,8.489262e-01
2.257500e-10,1.772410e-06,8.352888e-06,-1.275826e-07,1.075356e+00,8.510335e-01
2.260000e-10,1.774748e-06,8.178528e-06,-7.398109e-08,1.080106e+00,8.531559e-01
2.262500e-10,1.773314e-06,8.085992e-06,-3.002004e-08,1.084682e+00,8.549693e-01
2.265000e-10,1.768564e-06,8.105264e-06,6.488534e-09,1.088770e+00,8.563329e-01
2.267500e-10,1.760853e-06,8.219751e-06,3.680424e-08,1.092126e+00,8.572710e-01
2.270000e-10,1.750652e-06,8.379543e-06,6.072187e-08,1.094527e+00,8.579019e-01
2.272500e-10,1.738788e-06,8.525147e-06,7.710103e-08,1.095765e+00,8.583472e-01
2.275000e-10,1.726578e-06,8.610832e-06,8.471712e-08,1.095688e+00,8.586571e-01
2.277500e-10,1.715784e-06,8.618750e-06,8.283159e-08,1.094251e+00,8.587814e-01
2.280000e-10,1.708369e-06,8.560132e-06,7.128594e-08,1.091553e+00,8.585938e-01
2.282500e-10,1.706103e-06,8.465458e-06,5.031470e-08,1.087835e+00,8.579550e-01
2.285000e-10,1.710119e-06,8.369416e-06,2.043600e-08,1.083441e+00,8.567863e-01
2.287500e-10,1.720534e-06,8.297412e-06,-1.733497e-08,1.078771e+00,8.551220e-01
2.290000e-10,1.736261e-06,8.258524e-06,-6.098811e-08,1.074223e+00,8.531197e-01
2.292500e-10,1.755084e-06,8.246366e-06,-1.070399e-07,1.070160e+00,8.510281e-01
2.295000e-10,1.774019e-06,8.245928e-06,-1.504661e-07,1.066891e+00,8.491245e-01
2.297500e-10,1.789885e-06,8.242440e-06,-1.852930e-07,1.064658e+00,8.476485e-01
2.300000e-10,1.799982e-06,8.228270e-06,-2.057962e-07,1.063627e+00,8.467533e-01
2.302500e-10,1.802685e-06,8.205346e-06,-2.079472e-07,1.063867e+00,8.464869e-01
2.305000e-10,1.797827e-06,8.182890e-06,-1.905931e-07,1.065333e+00,8.468040e-01
2.307500e-10,1.786745e-06,8.172195e-06,-1.559220e-07,1.067855e+00,8.475960e-01
2.310000e-10,1.771989e-06,8.181071e-06,-1.090277e-07,1.071140e+00,8.487254e-01
2.312500e-10,1.756745e-06,8.210351e-06,-5.672643e-08,1.074798e+00,8.500505e-01
2.315000e-10,1.744136e-06,8.253595e-06,-6.040659e-09,1.078383e+00,8.514366e-01
2.317500e-10,1.736554e-06,8.299709e-06,3.714692e-08,1.081449e+00,8.527559e-01
2.320000e-10,1.735198e-06,8.337048e-06,6.888596e-08,1.083601e+00,8.538831e-01
2.322500e-10,1.739907e-06,8.357233e-06,8.726803e-08,1.084549e+00,8.546952e-01
2.325000e-10,1.749309e-06,8.357287e-06,9.199977e-08,1.084133e+00,8.550801e-01
2.327500e-10,1.761229e-06,8.339572e-06,8.376600e-08,1.082350e+00,8.549536e-01
2.330000e-10,1.773240e-06,8.309946e-06,6.372898e-08,1.079349e+00,8.542798e-01
2.332500e-10,1.783204e-06,8.275163e-06,3.337765e-08,1.075418e+00,8.530877e-01
2.335000e-10,1.789688e-06,8.240630e-06,-5.272476e-09,1.070948e+00,8.514773e-01
2.337500e-10,1.792181e-06,8.209283e-06,-4.932263e-08,1.066391e+00,8.496116e-01
2.340000e-10,1.791074e-06,8.181752e-06,-9.476402e-08,1.062203e+00,8.476946e-01
2.342500e-10,1.787453e-06,8.157427e-06,-1.366237e-07,1.058787e+00,8.459399e-01
2.345000e-10,1.782774e-06,8.135754e-06,-1.695700e-07,1.056452e+00,8.445375e-01
2.347500e-10,1.778502e-06,8.117131e-06,-1.888659e-07,1.055373e+00,8.436253e-01
2.350000e-10,1.775804e-06,8.103042e-06,-1.913999e-07,1.055579e+00,8.432713e-01
2.352500e-10,1.775344e-06,8.095493e-06,-1.764706e-07,1.056955e+00,8.434687e-01
2.355000e-10,1.777212e-06,8.096074e-06,-1.460653e-07,1.059262e+00,8.441439e-01
2.357500e-10,1.780966e-06,8.105124e-06,-1.045354e-07,1.062169e+00,8.451730e-01
2.360000e-10,1.785781e-06,8.121335e-06,-5.775725e-08,1.065290e+00,8.464022e-01
2.362500e-10,1.790645e-06,8.141946e-06,-1.201886e-08,1.068233e+00,8.476692e-01
2.365000e-10,1.794580e-06,8.163403e-06,2.706980e-08,1.070637e+00,8.488202e-01
2.367500e-10,1.796829e-06,8.182199e-06,5.538673e-08,1.072216e+00,8.497241e-01
2.370000e-10,1.797001e-06,8.195596e-06,7.068878e-08,1.072785e+00,8.502821e-01
2.372500e-10,1.795135e-06,8.202009e-06,7.258700e-08,1.072286e+00,8.504348e-01
2.375000e-10,1.791692e-06,8.201012e-06,6.222372e-08,1.070783e+00,8.501659e-01
2.377500e-10,1.787464e-06,8.193060e-06,4.181932e-08,1.068450e+00,8.495042e-01
2.380000e-10,1.783426e-06,8.179118e-06,1.423650e-08,1.065545e+00,8.485198e-01
2.382500e-10,1.780547e-06,8.160351e-06,-1.735751e-08,1.062367e+00,8.473164e-01
2.385000e-10,1.779611e-06,8.137993e-06,-4.972984e-08,1.059216e+00,8.460183e-01
2.387500e-10,1.781058e-06,8.113346e-06,-7.977415e-08,1.056355e+00,8.447527e-01
2.390000e-10,1.784901e-06,8.087864e-06,-1.047167e-07,1.053986e+00,8.436328e-01
2.392500e-10,1.790718e-06,8.063185e-06,-1.223629e-07,1.052234e+00,8.427423e-01
2.395000e-10,1.797727e-06,8.041053e-06,-1.313547e-07,1.051148e+00,8.421269e-01
2.397500e-10,1.804931e-06,8.023117e-06,-1.313680e-07,1.050710e+00,8.417933e-01
2.400000e-10,1.811302e-06,8.010665e-06,-1.231645e-07,1.050852e+00,8.417150e-01
2.402500e-10,1.815966e-06,8.004392e-06,-1.084469e-07,1.051470e+00,8.418441e-01
2.405000e-10,1.818347e-06,8.004261e-06,-8.952632e-08,1.052441e+00,8.421238e-01
2.407500e-10,1.818260e-06,8.009530e-06,-6.887786e-08,1.053636e+00,8.424992e-01
2.410000e-10,1.815923e-06,8.018902e-06,-4.870056e-08,1.054926e+00,8.429235e-01
2.412500e-10,1.811900e-06,8.030755e-06,-3.060247e-08,1.056188e+00,8.433595e-01
2.415000e-10,1.806989e-06,8.043387e-06,-1.548768e-08,1.057308e+00,8.437776e-01
2.417500e-10,1.802074e-06,8.055201e-06,-3.654622e-09,1.058183e+00,8.441507e-01
2.420000e-10,1.797984e-06,8.064821e-06,4.955653e-09,1.058726e+00,8.444511e-01
2.422500e-10,1.795368e-06,8.071136e-06,1.046841e-08,1.058867e+00,8.446487e-01
2.425000e-10,1.794605e-06,8.073323e-06,1.285473e-08,1.058560e+00,8.447130e-01
2.427500e-10,1.795771e-06,8.070866e-06,1.186072e-08,1.057789e+00,8.446170e-01
2.430000e-10,1.798651e-06,8.063589e-06,7.105938e-09,1.056571e+00,8.443432e-01
2.432500e-10,1.802794e-06,8.051712e-06,-1.693423e-09,1.054960e+00,8.438885e-01
2.435000e-10,1.807602e-06,8.035874e-06,-1.446456e-08,1.053046e+00,8.432680e-01
2.437500e-10,1.812429e-06,8.017109e-06,-3.058117e-08,1.050948e+00,8.425154e-01
2.440000e-10,1.816689e-06,7.996756e-06,-4.880591e-08,1.048804e+00,8.416801e-01
2.442500e-10,1.819944e-06,7.976292e-06,-6.740115e-08,1.046758e+00,8.408219e-01
2.445000e-10,1.821957e-06,7.957143e-06,-8.438303e-08,1.044947e+00,8.400040e-01
2.447500e-10,1.822725e-06,7.940491e-06,-9.785149e-08,1.043486e+00,8.392852e-01
2.450000e-10,1.822453e-06,7.927145e-06,-1.063105e-07,1.042459e+00,8.387132e-01
2.452500e-10,1.821506e-06,7.917487e-06,-1.089018e-07,1.041908e+00,8.383204e-01
2.455000e-10,1.820324e-06,7.911504e-06,-1.055059e-07,1.041831e+00,8.381203e-01
2.457500e-10,1.819334e-06,7.908879e-06,-9.670354e-08,1.042184e+00,8.381081e-01
2.460000e-10,1.818866e-06,7.909103e-06,-8.362721e-08,1.042884e+00,8.382619e-01
